BINARY_LENGTH,id_distribution,TOTAL_TAGS,prefix_length,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3129807693,3216598341,292075.000000,20280.000000,38144.000000,603,2009.523625,59.632000,2069.155625,100,100,102,200,,,,,,,,,,,,,,,,,,,,95.120000,,342.377814,DRCT,36,7.000000,201.000000,97.000000,103.000000,5193.000000,3.000000,,402,0.248756,381.440000,202.800000,58424.000000,584.240000,0.500000,292.075000,40.560000,19.072000,20.691556,9512.000000,0.000000,0.746269
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,2176064094,178930567,285057.500000,19776.000000,38147.000000,591,1912.376250,58.625500,1971.001750,100,100,98,196,,,,,,,,,,,,,,,,,,,,95.090000,,350.806416,DRCT,37,6.000000,197.000000,98.000000,98.000000,4713.000000,6.000000,,394,0.253807,381.470000,197.760000,57923.000000,579.230000,0.510204,285.057500,39.552000,19.073500,19.710018,9509.000000,0.000000,0.751269
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,227353936,1270106907,286583.750000,19881.000000,38128.000000,594,1928.721000,58.826000,1987.547000,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.060000,,348.938138,DRCT,38,6.000000,198.000000,105.000000,92.000000,4390.000000,3.000000,,396,0.252525,381.280000,198.810000,58009.000000,580.090000,0.507614,286.583750,39.762000,19.064000,19.875470,9506.000000,0.000000,0.750000
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,143948958,3569471986,296866.250000,20623.000000,38174.000000,612,2034.480250,60.333000,2094.813250,100,100,105,203,,,,,,,,,,,,,,,,,,,,95.200000,,336.852034,DRCT,39,6.000000,204.000000,101.000000,102.000000,4708.000000,4.000000,,408,0.245098,381.740000,206.230000,58797.000000,587.970000,0.492611,296.866250,41.246000,19.087000,20.948133,9520.000000,0.000000,0.742647
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,1786019240,2285410513,297466.250000,20671.000000,38179.000000,612,2020.913250,60.431500,2081.344750,100,100,105,203,,,,,,,,,,,,,,,,,,,,95.190000,,336.172591,DRCT,40,7.000000,204.000000,89.000000,114.000000,5616.000000,5.000000,,408,0.245098,381.790000,206.710000,58850.000000,588.500000,0.492611,297.466250,41.342000,19.089500,20.813447,9519.000000,0.000000,0.742647
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3237909064,3501037603,287090.000000,19921.000000,38160.000000,594,1972.627750,58.922000,2031.549750,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.160000,,348.322826,DRCT,41,6.000000,198.000000,97.000000,100.000000,4698.000000,3.000000,,396,0.252525,381.600000,199.210000,58081.000000,580.810000,0.507614,287.090000,39.842000,19.080000,20.315498,9516.000000,0.000000,0.750000
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,1105454401,2144998438,286940.000000,19909.000000,38136.000000,594,1934.832500,58.886000,1993.718500,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.080000,,348.504914,DRCT,42,6.000000,198.000000,97.000000,100.000000,4992.000000,3.000000,,396,0.252525,381.360000,199.090000,58045.000000,580.450000,0.507614,286.940000,39.818000,19.068000,19.937185,9508.000000,0.000000,0.750000
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3894561552,3917259795,296866.250000,20622.000000,38152.000000,612,2039.474750,60.320000,2099.794750,100,100,105,203,,,,,,,,,,,,,,,,,,,,95.140000,,336.852034,DRCT,43,6.000000,204.000000,106.000000,97.000000,4793.000000,3.000000,,408,0.245098,381.520000,206.220000,58774.000000,587.740000,0.492611,296.866250,41.244000,19.076000,20.997948,9514.000000,0.000000,0.742647
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,908016813,3448794444,294646.250000,20459.000000,38197.000000,609,2004.547375,60.016500,2064.563875,100,100,104,202,,,,,,,,,,,,,,,,,,,,95.240000,,339.390031,DRCT,44,6.000000,203.000000,106.000000,96.000000,3807.000000,5.000000,,406,0.246305,381.970000,204.590000,58656.000000,586.560000,0.495050,294.646250,40.918000,19.098500,20.645639,9524.000000,0.000000,0.743842
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,735385219,3863395125,283443.750000,19659.000000,38137.000000,588,1924.984250,58.386500,1983.370750,100,100,97,195,,,,,,,,,,,,,,,,,,,,95.090000,,352.803687,DRCT,45,6.000000,196.000000,101.000000,94.000000,4898.000000,4.000000,,392,0.255102,381.370000,196.590000,57796.000000,577.960000,0.512821,283.443750,39.318000,19.068500,19.833708,9509.000000,0.000000,0.752551
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3513175522,2006086719,286783.750000,19896.000000,38141.000000,594,1929.845625,58.862500,1988.708125,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.090000,,348.694792,DRCT,46,6.000000,198.000000,98.000000,99.000000,4609.000000,3.000000,,396,0.252525,381.410000,198.960000,58037.000000,580.370000,0.507614,286.783750,39.792000,19.070500,19.887081,9509.000000,0.000000,0.750000
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3441988793,1277938819,283306.250000,19645.000000,38139.000000,588,1918.887125,58.359500,1977.246625,100,100,97,195,,,,,,,,,,,,,,,,,,,,95.110000,,352.974917,DRCT,47,6.000000,196.000000,91.000000,104.000000,4733.000000,2.000000,,392,0.255102,381.390000,196.450000,57784.000000,577.840000,0.512821,283.306250,39.290000,19.069500,19.772466,9511.000000,0.000000,0.752551
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,3948990204,1368097563,286777.500000,19904.000000,38185.000000,594,1933.551750,58.900500,1992.452250,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.190000,,348.702391,DRCT,48,6.000000,198.000000,98.000000,99.000000,5006.000000,9.000000,,396,0.252525,381.850000,199.040000,58089.000000,580.890000,0.507614,286.777500,39.808000,19.092500,19.924523,9519.000000,0.000000,0.750000
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,1412277460,2833884138,287046.250000,19922.000000,38151.000000,594,1937.648625,58.919500,1996.568125,100,100,99,197,,,,,,,,,,,,,,,,,,,,95.110000,,348.375915,DRCT,49,7.000000,198.000000,101.000000,96.000000,5002.000000,6.000000,,396,0.252525,381.510000,199.220000,58073.000000,580.730000,0.507614,287.046250,39.844000,19.075500,19.965681,9511.000000,0.000000,0.750000
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,451440215,781568403,1474876.250000,52543.000000,138127.000000,4311,74369.462875,174.149500,74543.612375,1000,1000,438,1436,,,,,,,,,,,,,,,,,,,,11.285000,,678.022987,DRCT,0,10.000000,1437.000000,719.000000,717.000000,5161.000000,48.000000,,2874,0.347947,138.127000,52.543000,190670.000000,190.670000,0.696379,1474.876250,105.086000,69.063500,74.543612,11285.000000,0.000000,0.847599
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1043514419,3236369799,1481988.750000,52724.000000,139821.000000,4311,73834.155875,175.358500,74009.514375,1000,1000,438,1436,,,,,,,,,,,,,,,,,,,,11.315000,,674.768955,DRCT,1,9.000000,1437.000000,708.000000,728.000000,5187.000000,58.000000,,2874,0.347947,139.821000,52.724000,192545.000000,192.545000,0.696379,1481.988750,105.448000,69.910500,74.009514,11315.000000,0.000000,0.847599
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1750248882,2554680114,1445290.000000,50829.000000,137307.000000,4179,73115.163000,170.311500,73285.474500,1000,1000,394,1392,,,,,,,,,,,,,,,,,,,,11.170000,,691.902663,DRCT,2,9.000000,1393.000000,688.000000,704.000000,5083.000000,45.000000,,2786,0.358938,137.307000,50.829000,188136.000000,188.136000,0.718391,1445.290000,101.658000,68.653500,73.285474,11170.000000,0.000000,0.858579
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3512855241,3464383362,1487602.500000,53314.000000,138360.000000,4374,74169.421375,175.808000,74345.229375,1000,1000,459,1457,,,,,,,,,,,,,,,,,,,,11.345000,,672.222586,DRCT,3,10.000000,1458.000000,730.000000,727.000000,5149.000000,48.000000,,2916,0.342936,138.360000,53.314000,191674.000000,191.674000,0.686342,1487.602500,106.628000,69.180000,74.345229,11345.000000,0.000000,0.842593
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,889849129,4266303623,1461165.000000,51599.000000,138332.000000,4239,72771.461000,172.364000,72943.825000,1000,1000,414,1412,,,,,,,,,,,,,,,,,,,,11.200000,,684.385405,DRCT,4,9.000000,1413.000000,698.000000,714.000000,5078.000000,51.000000,,2826,0.353857,138.332000,51.599000,189931.000000,189.931000,0.708215,1461.165000,103.198000,69.166000,72.943825,11200.000000,0.000000,0.853503
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3917384303,2369179647,1475342.500000,52532.000000,138372.000000,4305,73951.313625,174.250000,74125.563625,1000,1000,436,1434,,,,,,,,,,,,,,,,,,,,11.288000,,677.808712,DRCT,5,10.000000,1435.000000,687.000000,747.000000,5194.000000,50.000000,,2870,0.348432,138.372000,52.532000,190904.000000,190.904000,0.697350,1475.342500,105.064000,69.186000,74.125564,11288.000000,0.000000,0.848084
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,40590396,3508623117,1482318.750000,52944.000000,138585.000000,4338,74472.924125,175.180500,74648.104625,1000,1000,447,1445,,,,,,,,,,,,,,,,,,,,11.316000,,674.618735,DRCT,6,9.000000,1446.000000,732.000000,713.000000,5126.000000,50.000000,,2892,0.345781,138.585000,52.944000,191529.000000,191.529000,0.692042,1482.318750,105.888000,69.292500,74.648105,11316.000000,0.000000,0.845436
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,111308869,545544260,1490161.250000,53148.000000,140036.000000,4350,75243.048625,176.314000,75419.362625,1000,1000,451,1449,,,,,,,,,,,,,,,,,,,,11.314000,,671.068316,DRCT,7,10.000000,1450.000000,701.000000,748.000000,5260.000000,59.000000,,2900,0.344828,140.036000,53.148000,193184.000000,193.184000,0.690131,1490.161250,106.296000,70.018000,75.419363,11314.000000,0.000000,0.844483
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,537991390,626733388,1471311.250000,51809.000000,141186.000000,4245,73371.183250,174.211000,73545.394250,1000,1000,416,1414,,,,,,,,,,,,,,,,,,,,11.252000,,679.665842,DRCT,8,10.000000,1415.000000,698.000000,716.000000,5111.000000,66.000000,,2830,0.353357,141.186000,51.809000,192995.000000,192.995000,0.707214,1471.311250,103.618000,70.593000,73.545394,11252.000000,0.000000,0.853004
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3026423048,3994985210,1514130.000000,54796.000000,139137.000000,4485,76811.096625,179.160500,76990.257125,1000,1000,496,1494,,,,,,,,,,,,,,,,,,,,11.402000,,660.445272,DRCT,9,9.000000,1495.000000,756.000000,738.000000,5168.000000,52.000000,,2990,0.334448,139.137000,54.796000,193933.000000,193.933000,0.669344,1514.130000,109.592000,69.568500,76.990257,11402.000000,0.000000,0.834114
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2049070302,3840192261,1470173.750000,52039.000000,139360.000000,4275,73683.738250,173.758000,73857.496250,1000,1000,426,1424,,,,,,,,,,,,,,,,,,,,11.270000,,680.191712,DRCT,10,9.000000,1425.000000,718.000000,706.000000,5033.000000,55.000000,,2850,0.350877,139.360000,52.039000,191399.000000,191.399000,0.702247,1470.173750,104.078000,69.680000,73.857496,11270.000000,0.000000,0.850526
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,311930872,1607400881,1480680.000000,53287.000000,136240.000000,4365,74721.825875,174.694000,74896.519875,1000,1000,456,1454,,,,,,,,,,,,,,,,,,,,11.347000,,675.365373,DRCT,11,9.000000,1455.000000,730.000000,724.000000,5177.000000,36.000000,,2910,0.343643,136.240000,53.287000,189527.000000,189.527000,0.687758,1480.680000,106.574000,68.120000,74.896520,11347.000000,0.000000,0.843299
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3695437550,3649860640,1491563.750000,53641.000000,137846.000000,4386,74317.649625,176.205000,74493.854625,1000,1000,463,1461,,,,,,,,,,,,,,,,,,,,11.332000,,670.437318,DRCT,12,9.000000,1462.000000,717.000000,744.000000,5101.000000,46.000000,,2924,0.341997,137.846000,53.641000,191487.000000,191.487000,0.684463,1491.563750,107.282000,68.923000,74.493855,11332.000000,0.000000,0.841655
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1645171096,1292119460,1449146.250000,51008.000000,137881.000000,4194,71990.530625,170.956500,72161.487125,1000,1000,399,1397,,,,,,,,,,,,,,,,,,,,11.215000,,690.061476,DRCT,13,9.000000,1398.000000,699.000000,698.000000,5238.000000,47.000000,,2796,0.357654,137.881000,51.008000,188889.000000,188.889000,0.715820,1449.146250,102.016000,68.940500,72.161487,11215.000000,0.000000,0.857296
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4158762705,3722204599,1456723.750000,51569.000000,137476.000000,4230,72252.099125,171.876000,72423.975125,1000,1000,411,1409,,,,,,,,,,,,,,,,,,,,11.266000,,686.471955,DRCT,14,10.000000,1410.000000,698.000000,711.000000,5172.000000,45.000000,,2820,0.354610,137.476000,51.569000,189045.000000,189.045000,0.709723,1456.723750,103.138000,68.738000,72.423975,11266.000000,0.000000,0.854255
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3131851092,1064533605,1465066.250000,51766.000000,139223.000000,4242,75047.069000,173.143500,75220.212500,1000,1000,415,1413,,,,,,,,,,,,,,,,,,,,11.249000,,682.562990,DRCT,15,10.000000,1414.000000,696.000000,717.000000,5189.000000,55.000000,,2828,0.353607,139.223000,51.766000,190989.000000,190.989000,0.707714,1465.066250,103.532000,69.611500,75.220212,11249.000000,0.000000,0.853253
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1384349246,4235487082,1498788.750000,53952.000000,138685.000000,4416,75679.173000,177.246500,75856.419500,1000,1000,473,1471,,,,,,,,,,,,,,,,,,,,11.371000,,667.205435,DRCT,16,9.000000,1472.000000,722.000000,749.000000,5158.000000,50.000000,,2944,0.339674,138.685000,53.952000,192637.000000,192.637000,0.679810,1498.788750,107.904000,69.342500,75.856420,11371.000000,0.000000,0.839334
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3532643585,3759625615,1506855.000000,54342.000000,139057.000000,4455,75923.751250,178.212500,76101.963750,1000,1000,486,1484,,,,,,,,,,,,,,,,,,,,11.397000,,663.633860,DRCT,17,9.000000,1485.000000,757.000000,727.000000,5133.000000,52.000000,,2970,0.336700,139.057000,54.342000,193399.000000,193.399000,0.673854,1506.855000,108.684000,69.528500,76.101964,11397.000000,0.000000,0.836364
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2837279670,2991974009,1482880.000000,52879.000000,138987.000000,4335,75702.136625,175.251500,75877.388125,1000,1000,446,1444,,,,,,,,,,,,,,,,,,,,11.293000,,674.363401,DRCT,18,9.000000,1445.000000,711.000000,733.000000,5151.000000,53.000000,,2890,0.346021,138.987000,52.879000,191866.000000,191.866000,0.692521,1482.880000,105.758000,69.493500,75.877388,11293.000000,0.000000,0.845675
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4081365009,3430884430,1464710.000000,52111.000000,136890.000000,4287,73310.215500,172.667000,73482.882500,1000,1000,430,1428,,,,,,,,,,,,,,,,,,,,11.267000,,682.729004,DRCT,19,10.000000,1429.000000,714.000000,714.000000,5107.000000,41.000000,,2858,0.349895,136.890000,52.111000,189001.000000,189.001000,0.700280,1464.710000,104.222000,68.445000,73.482883,11267.000000,0.000000,0.849545
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,709011624,3879614776,1469277.500000,52293.000000,137323.000000,4299,73582.873750,173.247500,73756.121250,1000,1000,434,1432,,,,,,,,,,,,,,,,,,,,11.263000,,680.606625,DRCT,20,9.000000,1433.000000,737.000000,695.000000,5102.000000,44.000000,,2866,0.348918,137.323000,52.293000,189616.000000,189.616000,0.698324,1469.277500,104.586000,68.661500,73.756121,11263.000000,0.000000,0.848569
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3491529823,3548748861,1462227.500000,51767.000000,138282.000000,4239,72984.464125,172.675000,73157.139125,1000,1000,414,1412,,,,,,,,,,,,,,,,,,,,11.258000,,683.888109,DRCT,21,11.000000,1413.000000,702.000000,710.000000,5179.000000,50.000000,,2826,0.353857,138.282000,51.767000,190049.000000,190.049000,0.708215,1462.227500,103.534000,69.141000,73.157139,11258.000000,0.000000,0.853503
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3767372948,270448051,1493438.750000,53394.000000,139987.000000,4371,74491.510125,176.781500,74668.291625,1000,1000,458,1456,,,,,,,,,,,,,,,,,,,,11.369000,,669.595589,DRCT,22,10.000000,1457.000000,731.000000,725.000000,5108.000000,58.000000,,2914,0.343171,139.987000,53.394000,193381.000000,193.381000,0.686813,1493.438750,106.788000,69.993500,74.668292,11369.000000,0.000000,0.842828
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,236763311,3246769161,1492950.000000,53803.000000,137762.000000,4398,75226.472125,176.487000,75402.959125,1000,1000,467,1465,,,,,,,,,,,,,,,,,,,,11.368000,,669.814796,DRCT,23,10.000000,1466.000000,731.000000,734.000000,5174.000000,44.000000,,2932,0.341064,137.762000,53.803000,191565.000000,191.565000,0.682594,1492.950000,107.606000,68.881000,75.402959,11368.000000,0.000000,0.840723
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2426262544,3379297171,1466457.500000,51942.000000,138559.000000,4266,74217.743375,173.163500,74390.906875,1000,1000,423,1421,,,,,,,,,,,,,,,,,,,,11.262000,,681.915432,DRCT,24,9.000000,1422.000000,691.000000,730.000000,5188.000000,51.000000,,2844,0.351617,138.559000,51.942000,190501.000000,190.501000,0.703730,1466.457500,103.884000,69.279500,74.390907,11262.000000,0.000000,0.851266
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,859960365,2941273505,1474328.750000,52639.000000,137384.000000,4317,73963.496250,173.970000,74137.466250,1000,1000,440,1438,,,,,,,,,,,,,,,,,,,,11.294000,,678.274774,DRCT,25,9.000000,1439.000000,710.000000,728.000000,5093.000000,44.000000,,2878,0.347464,137.384000,52.639000,190023.000000,190.023000,0.695410,1474.328750,105.278000,68.692000,74.137466,11294.000000,0.000000,0.847116
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3174206635,192939184,1474947.500000,52782.000000,136701.000000,4332,73993.947125,173.914500,74167.861625,1000,1000,445,1443,,,,,,,,,,,,,,,,,,,,11.293000,,677.990234,DRCT,26,9.000000,1444.000000,707.000000,736.000000,5121.000000,40.000000,,2888,0.346260,136.701000,52.782000,189483.000000,189.483000,0.693001,1474.947500,105.564000,68.350500,74.167862,11293.000000,0.000000,0.845914
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3139247611,867228669,1493223.750000,53364.000000,139926.000000,4365,74402.199625,176.691000,74578.890625,1000,1000,456,1454,,,,,,,,,,,,,,,,,,,,11.290000,,669.692000,DRCT,27,10.000000,1455.000000,715.000000,739.000000,5218.000000,58.000000,,2910,0.343643,139.926000,53.364000,193290.000000,193.290000,0.687758,1493.223750,106.728000,69.963000,74.578891,11290.000000,0.000000,0.843299
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2746163027,442081588,1475763.750000,52278.000000,139730.000000,4296,74069.458875,174.421000,74243.879875,1000,1000,433,1431,,,,,,,,,,,,,,,,,,,,11.284000,,677.615235,DRCT,28,10.000000,1432.000000,725.000000,706.000000,5136.000000,58.000000,,2864,0.349162,139.730000,52.278000,192008.000000,192.008000,0.698812,1475.763750,104.556000,69.865000,74.243880,11284.000000,0.000000,0.848813
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4055365886,2373993275,1488581.250000,53463.000000,137756.000000,4383,74446.897500,175.804000,74622.701500,1000,1000,462,1460,,,,,,,,,,,,,,,,,,,,11.336000,,671.780596,DRCT,29,9.000000,1461.000000,726.000000,734.000000,5199.000000,45.000000,,2922,0.342231,137.756000,53.463000,191219.000000,191.219000,0.684932,1488.581250,106.926000,68.878000,74.622702,11336.000000,0.000000,0.841889
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3933461128,2153101817,1499807.500000,53537.000000,141331.000000,4386,75114.329125,177.739500,75292.068625,1000,1000,463,1461,,,,,,,,,,,,,,,,,,,,11.353000,,666.752233,DRCT,30,9.000000,1462.000000,734.000000,727.000000,5099.000000,65.000000,,2924,0.341997,141.331000,53.537000,194868.000000,194.868000,0.684463,1499.807500,107.074000,70.665500,75.292069,11353.000000,0.000000,0.841655
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,662981924,2619689362,1473551.250000,52185.000000,139737.000000,4281,72950.729375,174.238500,73124.967875,1000,1000,428,1426,,,,,,,,,,,,,,,,,,,,11.230000,,678.632657,DRCT,31,9.000000,1427.000000,733.000000,693.000000,4990.000000,57.000000,,2854,0.350385,139.737000,52.185000,191922.000000,191.922000,0.701262,1473.551250,104.370000,69.868500,73.124968,11230.000000,0.000000,0.850035
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2383923834,1724810532,1487933.750000,53323.000000,138110.000000,4374,74672.149500,175.701000,74847.850500,1000,1000,459,1457,,,,,,,,,,,,,,,,,,,,11.316000,,672.072933,DRCT,32,10.000000,1458.000000,735.000000,722.000000,5213.000000,48.000000,,2916,0.342936,138.110000,53.323000,191433.000000,191.433000,0.686342,1487.933750,106.646000,69.055000,74.847850,11316.000000,0.000000,0.842593
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3546479130,1541720227,1482915.000000,53050.000000,138196.000000,4344,74568.889500,175.198000,74744.087500,1000,1000,449,1447,,,,,,,,,,,,,,,,,,,,11.310000,,674.347485,DRCT,33,10.000000,1448.000000,715.000000,732.000000,5204.000000,48.000000,,2896,0.345304,138.196000,53.050000,191246.000000,191.246000,0.691085,1482.915000,106.100000,69.098000,74.744088,11310.000000,0.000000,0.844959
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,63413129,175127103,1481091.250000,52855.000000,138498.000000,4332,74821.241625,174.959000,74996.200625,1000,1000,445,1443,,,,,,,,,,,,,,,,,,,,11.284000,,675.177846,DRCT,34,10.000000,1444.000000,720.000000,723.000000,5182.000000,50.000000,,2888,0.346260,138.498000,52.855000,191353.000000,191.353000,0.693001,1481.091250,105.710000,69.249000,74.996201,11284.000000,0.000000,0.845914
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2077551604,3923979972,1481440.000000,52833.000000,138913.000000,4329,74027.801750,175.122500,74202.924250,1000,1000,444,1442,,,,,,,,,,,,,,,,,,,,11.313000,,675.018901,DRCT,35,10.000000,1443.000000,722.000000,720.000000,5224.000000,52.000000,,2886,0.346500,138.913000,52.833000,191746.000000,191.746000,0.693481,1481.440000,105.666000,69.456500,74.202924,11313.000000,0.000000,0.846154
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3899962562,266308301,1462867.500000,51835.000000,138219.000000,4245,74258.549625,172.779500,74431.329125,1000,1000,416,1414,,,,,,,,,,,,,,,,,,,,11.265000,,683.588910,DRCT,36,10.000000,1415.000000,685.000000,729.000000,5287.000000,49.000000,,2830,0.353357,138.219000,51.835000,190054.000000,190.054000,0.707214,1462.867500,103.670000,69.109500,74.431329,11265.000000,0.000000,0.853004
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,717727108,242777417,1468998.750000,52226.000000,137737.000000,4290,73358.345000,173.320500,73531.665500,1000,1000,431,1429,,,,,,,,,,,,,,,,,,,,11.257000,,680.735773,DRCT,37,9.000000,1430.000000,714.000000,715.000000,5120.000000,46.000000,,2860,0.349650,137.737000,52.226000,189963.000000,189.963000,0.699790,1468.998750,104.452000,68.868500,73.531666,11257.000000,0.000000,0.849301
