TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,min_tag_responses,max_tag_responses,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1179273823,4211550800,10230406.250000,552698.000000,992919.000000,15646,5149804.533125,1601.855500,5151406.388625,10000,10000,0,2824,1414.000000,1411.000000,129.000000,42126.000000,11410.000000,32672.000000,32672.000000,11410.000000,1410.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.535000,0.000000,977.478289,SGCT,1,37.000000,,,,,,,,,,8.000000,64.000000,12824,0.779788,99.291900,55.269800,1545617.000000,154.561700,3.541076,10230.406250,1411.000000,11410.000000,42126.000000,32672.000000,1410.000000,10000.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,813036364,3584647037,11246802.500000,331556.000000,1322892.000000,13789,5628152.459000,1324.558000,5629477.017000,10000,10000,0,1895,949.000000,947.000000,257.000000,65886.000000,10946.000000,21422.000000,21422.000000,10946.000000,946.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.284800,0.000000,889.141603,SGCT,2,258.000000,,,,,,,,,,,,11895,0.840689,132.289200,33.155600,1654448.000000,165.444800,5.277045,11246.802500,947.000000,10946.000000,65886.000000,21422.000000,946.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1822834370,3635567691,9286125.000000,415648.000000,841668.000000,13660,4638741.418875,1252.130000,4639993.548875,10000,10000,0,1830,916.000000,915.000000,257.000000,65406.000000,10914.000000,21347.000000,21347.000000,10914.000000,914.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.269600,0.000000,1076.875446,SGCT,2,258.000000,,,,,,,,,48.000000,,,11830,0.845309,84.166800,41.564800,1257316.000000,125.731600,5.464481,9286.125000,915.000000,10914.000000,65406.000000,21347.000000,914.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2479815273,597652162,5490737.500000,293225.000000,420000.000000,11027,2773692.260000,796.450000,2774488.710000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,2,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2073761602,3156932131,10072883.750000,541523.000000,991469.000000,15455,5089661.711375,1578.780500,5091240.491875,10000,10000,0,2729,1367.000000,1363.000000,129.000000,41406.000000,11362.000000,32576.000000,32576.000000,11362.000000,1362.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.516000,0.000000,992.764361,SGCT,2,32.000000,,,,,,,,,,8.000000,64.000000,12729,0.785608,99.146900,54.152300,1532992.000000,153.299200,3.664346,10072.883750,1363.000000,11362.000000,41406.000000,32576.000000,1362.000000,10000.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,57753915,326469589,11216821.250000,329696.000000,1322246.000000,13722,5647397.941250,1320.515000,5648718.456250,10000,10000,0,1862,933.000000,930.000000,257.000000,65631.000000,10929.000000,21385.000000,21385.000000,10929.000000,929.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.277600,0.000000,891.518174,SGCT,3,258.000000,,,,,,,,,,,,11862,0.843028,132.224600,32.969600,1651942.000000,165.194200,5.370569,11216.821250,930.000000,10929.000000,65631.000000,21385.000000,929.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2219440691,2964721071,9404243.750000,423940.000000,842996.000000,13812,4750068.600625,1269.378000,4751337.978625,10000,10000,0,1908,957.000000,952.000000,257.000000,65961.000000,10951.000000,21425.000000,21425.000000,10951.000000,951.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.286000,0.000000,1063.349724,SGCT,3,259.000000,,,,,,,,,48.000000,,,11908,0.839772,84.299600,42.394000,1266936.000000,126.693600,5.241090,9404.243750,952.000000,10951.000000,65961.000000,21425.000000,951.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1286928148,1243840116,5490737.500000,293225.000000,420000.000000,11027,2769962.477250,796.450000,2770758.927250,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,3,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,787561323,3871871975,10163118.750000,547926.000000,1054732.000000,15567,5105271.332250,1623.218000,5106894.550250,10000,10000,0,2785,1395.000000,1390.000000,129.000000,41812.000000,11388.000000,35127.000000,35127.000000,11388.000000,1390.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,7.026600,0.000000,983.949932,SGCT,3,35.000000,,,,,,,,,,8.000000,64.000000,12785,0.782167,105.473200,54.792600,1602658.000000,160.265800,3.590664,10163.118750,1390.000000,11388.000000,41812.000000,35127.000000,1390.000000,9998.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3819630184,3534597161,11300167.500000,334876.000000,1323557.000000,13905,5687850.621750,1331.530500,5689182.152250,10000,10000,0,1953,978.000000,976.000000,257.000000,66321.000000,10975.000000,21465.000000,21465.000000,10975.000000,975.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.293400,0.000000,884.942635,SGCT,4,259.000000,,,,,,,,,,,,11953,0.836610,132.355700,33.487600,1658433.000000,165.843300,5.120328,11300.167500,976.000000,10975.000000,66321.000000,21465.000000,975.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,889858016,2870772211,9411753.750000,424522.000000,843193.000000,13823,4713946.892750,1270.640500,4715217.533250,10000,10000,0,1913,959.000000,955.000000,257.000000,66006.000000,10954.000000,21441.000000,21441.000000,10954.000000,954.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.289000,0.000000,1062.501237,SGCT,4,257.000000,,,,,,,,,48.000000,,,11913,0.839419,84.319300,42.452200,1267715.000000,126.771500,5.227392,9411.753750,955.000000,10954.000000,66006.000000,21441.000000,954.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2696116183,2108551122,5490737.500000,293225.000000,420000.000000,11027,2770947.532000,796.450000,2771743.982000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,4,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,688500632,3937957854,10220895.000000,552121.000000,992974.000000,15635,5060148.118750,1600.729000,5061748.847750,10000,10000,0,2819,1412.000000,1407.000000,129.000000,42067.000000,11405.000000,32677.000000,32677.000000,11405.000000,1407.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.536600,0.000000,978.387900,SGCT,4,33.000000,,,,,,,,,,8.000000,64.000000,12819,0.780092,99.297400,55.212100,1545095.000000,154.509500,3.547357,10220.895000,1407.000000,11405.000000,42067.000000,32677.000000,1407.000000,9998.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,2608777085,3485282471,11220141.250000,329754.000000,1322252.000000,13730,5632346.316125,1320.634000,5633666.950125,10000,10000,0,1866,935.000000,932.000000,257.000000,65661.000000,10931.000000,21375.000000,21375.000000,10931.000000,931.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.275600,0.000000,891.254377,SGCT,5,262.000000,,,,,,,,,,,,11866,0.842744,132.225200,32.975400,1652006.000000,165.200600,5.359057,11220.141250,932.000000,10931.000000,65661.000000,21375.000000,931.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3513520067,2913874979,9346811.250000,419861.000000,842393.000000,13738,4689591.867000,1260.918500,4690852.785500,10000,10000,0,1870,937.000000,934.000000,257.000000,65691.000000,10933.000000,21385.000000,21385.000000,10933.000000,933.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.277600,0.000000,1069.883593,SGCT,5,260.000000,,,,,,,,,48.000000,,,11870,0.842460,84.239300,41.986100,1262254.000000,126.225400,5.347594,9346.811250,934.000000,10933.000000,65691.000000,21385.000000,933.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1840913042,1677103059,5490737.500000,293225.000000,420000.000000,11027,2772426.446000,796.450000,2773222.896000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,5,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3399855602,825029817,10166227.500000,548204.000000,992464.000000,15572,5175494.343625,1592.640000,5177086.983625,10000,10000,0,2788,1397.000000,1389.000000,129.000000,41799.000000,11385.000000,32637.000000,32637.000000,11385.000000,1391.000000,9994.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.529600,0.000000,983.649048,SGCT,5,36.000000,,,,,,,,,,8.000000,64.000000,12788,0.781983,99.246400,54.820400,1540668.000000,154.066800,3.586801,10166.227500,1389.000000,11385.000000,41799.000000,32637.000000,1391.000000,9994.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1011355210,37650201,11253780.000000,331929.000000,1322994.000000,13805,5656114.961375,1325.355000,5657440.316375,10000,10000,0,1903,953.000000,951.000000,257.000000,65946.000000,10950.000000,21424.000000,21424.000000,10950.000000,950.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.285200,0.000000,888.590323,SGCT,6,257.000000,,,,,,,,,,,,11903,0.840124,132.299400,33.192900,1654923.000000,165.492300,5.254861,11253.780000,951.000000,10950.000000,65946.000000,21424.000000,950.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,4182455193,3360529562,9425447.500000,425397.000000,843149.000000,13844,4740775.115750,1272.368500,4742047.484250,10000,10000,0,1922,962.000000,961.000000,257.000000,66096.000000,10960.000000,21441.000000,21441.000000,10960.000000,960.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.288400,0.000000,1060.957583,SGCT,6,258.000000,,,,,,,,,48.000000,,,11922,0.838785,84.314900,42.539700,1268546.000000,126.854600,5.202914,9425.447500,961.000000,10960.000000,66096.000000,21441.000000,960.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,234351616,589221233,5490737.500000,293225.000000,420000.000000,11027,2776932.445500,796.450000,2777728.895500,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,6,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1672192143,3779158558,10220157.500000,552147.000000,993386.000000,15635,5108755.786750,1600.987000,5110356.773750,10000,10000,0,2819,1412.000000,1407.000000,129.000000,42067.000000,11405.000000,32700.000000,32700.000000,11405.000000,1407.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.541200,0.000000,978.458502,SGCT,6,32.000000,,,,,,,,,,8.000000,64.000000,12819,0.780092,99.338600,55.214700,1545533.000000,154.553300,3.547357,10220.157500,1407.000000,11405.000000,42067.000000,32700.000000,1407.000000,9998.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,2772753435,597550849,11313270.000000,335760.000000,1323981.000000,13934,5666252.351000,1333.510500,5667585.861500,10000,10000,0,1968,986.000000,983.000000,257.000000,66426.000000,10982.000000,21491.000000,21491.000000,10982.000000,982.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.298800,0.000000,883.917736,SGCT,7,256.000000,,,,,,,,,,,,11968,0.835561,132.398100,33.576000,1659741.000000,165.974100,5.081301,11313.270000,983.000000,10982.000000,66426.000000,21491.000000,982.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1416235163,3701067242,9337773.750000,419393.000000,841941.000000,13725,4678571.411625,1259.756500,4679831.168125,10000,10000,0,1863,933.000000,931.000000,257.000000,65646.000000,10930.000000,21378.000000,21378.000000,10930.000000,930.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.276000,0.000000,1070.919072,SGCT,7,258.000000,,,,,,,,,48.000000,,,11863,0.842957,84.194100,41.939300,1261334.000000,126.133400,5.367687,9337.773750,931.000000,10930.000000,65646.000000,21378.000000,930.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2635025427,3815485971,5490737.500000,293225.000000,420000.000000,11027,2776637.302000,796.450000,2777433.752000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,7,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1710578268,507682261,10281912.500000,556488.000000,993685.000000,15705,5135761.543875,1609.818500,5137371.362375,10000,10000,0,2855,1431.000000,1425.000000,129.000000,42336.000000,11424.000000,32724.000000,32724.000000,11424.000000,1424.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.546000,0.000000,972.581706,SGCT,7,34.000000,,,,,,,,,,8.000000,64.000000,12855,0.777907,99.368500,55.648800,1550173.000000,155.017300,3.502627,10281.912500,1425.000000,11424.000000,42336.000000,32724.000000,1424.000000,10000.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3926250230,1319160723,11203186.250000,328776.000000,1321756.000000,13692,5622344.452000,1318.430000,5623662.882000,10000,10000,0,1846,924.000000,923.000000,257.000000,65526.000000,10922.000000,21357.000000,21357.000000,10922.000000,922.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.271600,0.000000,892.603209,SGCT,8,257.000000,,,,,,,,,,,,11846,0.844167,132.175600,32.877600,1650532.000000,165.053200,5.417118,11203.186250,923.000000,10922.000000,65526.000000,21357.000000,922.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,834749396,3397812465,9357555.000000,420674.000000,842427.000000,13751,4712598.426500,1262.561500,4713860.988000,10000,10000,0,1877,941.000000,937.000000,257.000000,65736.000000,10936.000000,21392.000000,21392.000000,10936.000000,936.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.279200,0.000000,1068.655220,SGCT,8,259.000000,,,,,,,,,48.000000,,,11877,0.841963,84.242700,42.067400,1263101.000000,126.310100,5.327651,9357.555000,937.000000,10936.000000,65736.000000,21392.000000,936.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3619142060,2919207842,5490737.500000,293225.000000,420000.000000,11027,2768339.720750,796.450000,2769136.170750,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,8,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3961209957,3568172335,10147491.250000,546905.000000,992080.000000,15542,5035525.340375,1589.850000,5037115.190375,10000,10000,0,2774,1391.000000,1384.000000,129.000000,41721.000000,11383.000000,32622.000000,32622.000000,11383.000000,1383.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.525800,0.000000,985.465250,SGCT,8,40.000000,,,,,,,,,,8.000000,64.000000,12774,0.782840,99.208000,54.690500,1538985.000000,153.898500,3.604903,10147.491250,1384.000000,11383.000000,41721.000000,32622.000000,1383.000000,10000.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,58426829,3050744341,11232441.250000,330604.000000,1322435.000000,13757,5620131.709000,1322.425500,5621454.134500,10000,10000,0,1879,941.000000,939.000000,257.000000,65766.000000,10938.000000,21394.000000,21394.000000,10938.000000,938.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.279200,0.000000,890.278416,SGCT,9,257.000000,,,,,,,,,,,,11879,0.841822,132.243500,33.060400,1653039.000000,165.303900,5.321980,11232.441250,939.000000,10938.000000,65766.000000,21394.000000,938.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1183400892,248980515,9282025.000000,415399.000000,841546.000000,13653,4693379.905000,1251.571000,4694631.476000,10000,10000,0,1827,915.000000,913.000000,257.000000,65376.000000,10912.000000,21342.000000,21342.000000,10912.000000,912.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.268800,0.000000,1077.351117,SGCT,9,261.000000,,,,,,,,,48.000000,,,11827,0.845523,84.154600,41.539900,1256945.000000,125.694500,5.473454,9282.025000,913.000000,10912.000000,65376.000000,21342.000000,912.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3771146367,198444807,5490737.500000,293225.000000,420000.000000,11027,2774627.769000,796.450000,2775424.219000,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,9,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,346261855,575674565,10177617.500000,549004.000000,1055019.000000,15587,5145538.558375,1625.517500,5147164.075875,10000,10000,0,2795,1400.000000,1394.000000,129.000000,41873.000000,11391.000000,35146.000000,35146.000000,11391.000000,1395.000000,9996.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,7.030800,0.000000,982.548224,SGCT,9,34.000000,,,,,,,,,,8.000000,64.000000,12795,0.781555,105.501900,54.900400,1604023.000000,160.402300,3.577818,10177.617500,1394.000000,11391.000000,41873.000000,35146.000000,1395.000000,9996.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1020324588,2546133255,11245512.500000,331401.000000,1322928.000000,13786,5663860.843500,1324.266000,5665185.109500,10000,10000,0,1894,949.000000,946.000000,257.000000,65871.000000,10945.000000,21416.000000,21416.000000,10945.000000,945.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.283800,0.000000,889.243598,SGCT,10,258.000000,,,,,,,,,,,,11894,0.840760,132.292800,33.140100,1654329.000000,165.432900,5.279831,11245.512500,946.000000,10945.000000,65871.000000,21416.000000,945.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2061720330,940670196,9431478.750000,425796.000000,843215.000000,13850,4704724.233125,1273.199500,4705997.432625,10000,10000,0,1926,965.000000,962.000000,257.000000,66111.000000,10961.000000,21440.000000,21440.000000,10961.000000,961.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.288600,0.000000,1060.279121,SGCT,10,258.000000,,,,,,,,,48.000000,,,11926,0.838504,84.321500,42.579600,1269011.000000,126.901100,5.192108,9431.478750,962.000000,10961.000000,66111.000000,21440.000000,961.000000,10000.000000,8.000000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1420417677,4001310971,5490737.500000,293225.000000,420000.000000,11027,2773606.487250,796.450000,2774402.937250,10000,10000,0,513,257.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.000000,0.000000,1821.248967,SGCT,10,256.000000,,,,,,,,,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257.000000,10256.000000,55536.000000,20000.000000,256.000000,10000.000000,8.000000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,4285535701,2479908845,10177152.500000,548943.000000,992596.000000,15583,5086988.238500,1594.184000,5088582.422500,10000,10000,0,2793,1399.000000,1394.000000,129.000000,41872.000000,11392.000000,32646.000000,32646.000000,11392.000000,1394.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.530400,0.000000,982.593117,SGCT,10,35.000000,,,,,,,,,,8.000000,64.000000,12793,0.781677,99.259600,54.894300,1541539.000000,154.153900,3.580380,10177.152500,1394.000000,11392.000000,41872.000000,32646.000000,1394.000000,9998.000000,8.000000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,596195424,716317773,11220773.750000,329814.000000,1322386.000000,13731,5641213.671750,1320.821000,5642534.492750,10000,10000,0,1867,936.000000,932.000000,257.000000,65661.000000,10931.000000,21381.000000,21381.000000,10931.000000,931.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.277000,0.000000,891.204138,SGCT,11,259.000000,,,,,,,,,,,,11867,0.842673,132.238600,32.981400,1652200.000000,165.220000,5.356186,11220.773750,932.000000,10931.000000,65661.000000,21381.000000,931.000000,10000.000000,8.000000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2528955344,1516424952,9399715.000000,423632.000000,842958.000000,13809,4711157.772250,1268.743000,4712426.515250,10000,10000,0,1905,954.000000,952.000000,257.000000,65961.000000,10951.000000,21428.000000,21428.000000,10951.000000,951.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,4.286000,0.000000,1063.862043,SGCT,11,258.000000,,,,,,,,,48.000000,,,11905,0.839983,84.295800,42.363200,1266590.000000,126.659000,5.249344,9399.715000,952.000000,10951.000000,65961.000000,21428.000000,951.000000,10000.000000,8.000000,,,,,,
