scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,SD-CGQT,avg_tag_responses,22.298334,4.450450,27.290595,1.233602,50
scenario_label=clustered,SGCT,total_protocol_time_ms,10154.045175,79.691525,10271.712687,22.089364,50
scenario_label=clustered,SGCT,throughput_tags_per_sec,984.888609,7.727026,997.366333,2.141822,50
scenario_label=clustered,SGCT,system_efficiency,0.782528,0.002948,0.787362,0.000817,50
scenario_label=clustered,SGCT,collision_slots,2779.280000,48.145629,2849.600000,13.345288,50
scenario_label=clustered,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,total_energy_uj,5081761.525305,55588.644129,5153111.388969,15408.386030,50
scenario_label=clustered,SGCT,total_listening_energy_uj,5080166.926745,55575.976616,5151509.921219,15404.874775,50
scenario_label=clustered,SGCT,total_transmission_energy_uj,1594.598560,18.643199,1628.793575,5.167631,50
scenario_label=clustered,SGCT,total_bits,1547176.520000,26355.414323,1605940.300000,7305.348138,50
scenario_label=clustered,SGCT,avg_tag_bits,99.983632,2.429528,105.539135,0.673431,50
scenario_label=clustered,SGCT,avg_reader_bits,54.734020,0.564672,55.576260,0.156519,50
scenario_label=clustered,SGCT,avg_total_bits,154.717652,2.635541,160.594030,0.730535,50
scenario_label=clustered,SGCT,avg_query_efficiency,3.599112,0.062348,3.702849,0.017282,50
scenario_label=clustered,SGCT,peak_stack_depth,35.440000,2.091382,39.550000,0.579701,50
scenario_label=clustered,SGCT,progressive_probe_count,1391.960000,24.220046,1427.850000,6.713454,50
scenario_label=clustered,SGCT,signature_grouping_trigger_count,1386.860000,23.968525,1422.300000,6.643736,50
scenario_label=clustered,SGCT,local_short_id_trigger_count,129.000000,0.000000,129.000000,0.000000,50
scenario_label=clustered,SGCT,signature_groups_pruned,41765.360000,359.480110,42295.950000,99.642803,50
scenario_label=clustered,SGCT,sparse_signature_groups,11384.400000,24.052663,11420.850000,6.667058,50
scenario_label=clustered,SGCT,signature_marker_bits,32932.920000,976.665356,35167.450000,270.717825,50
scenario_label=clustered,SGCT,signature_marker_tag_bits,32932.920000,976.665356,35167.450000,270.717825,50
scenario_label=clustered,SGCT,signature_non_idle_marker_count,11384.400000,24.052663,11420.850000,6.667058,50
scenario_label=clustered,SGCT,signature_collision_groups,1387.320000,23.952709,1421.750000,6.639352,50
scenario_label=clustered,SGCT,signature_singleton_groups,9997.080000,2.562206,10000.000000,0.710207,50
scenario_label=clustered,SGCT,low_d_fallback_count,1.460000,1.281103,4.000000,0.355104,50
scenario_label=clustered,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
scenario_label=clustered,SGCT,epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=clustered,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,avg_tag_responses,6.587896,0.195236,7.034870,0.054117,50
scenario_label=clustered,SUBF-CGDFSA,total_protocol_time_ms,11684.690650,79.223311,11798.092625,21.959581,50
scenario_label=clustered,SUBF-CGDFSA,throughput_tags_per_sec,855.859350,5.818801,864.750082,1.612889,50
scenario_label=clustered,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SUBF-CGDFSA,total_energy_uj,5860441.109575,51752.204929,5931511.075950,14344.979338,50
scenario_label=clustered,SUBF-CGDFSA,total_listening_energy_uj,5859285.772935,51739.880589,5930341.124750,14341.563206,50
scenario_label=clustered,SUBF-CGDFSA,total_transmission_energy_uj,1155.336640,15.235339,1176.193000,4.223021,50
scenario_label=clustered,SUBF-CGDFSA,total_bits,2298613.760000,30286.581043,2340522.500000,8395.011959,50
scenario_label=clustered,SUBF-CGDFSA,avg_tag_bits,229.459392,3.022781,233.656800,0.837872,50
scenario_label=clustered,SUBF-CGDFSA,avg_reader_bits,0.401984,0.020743,0.440220,0.005750,50
scenario_label=clustered,SUBF-CGDFSA,avg_total_bits,229.861376,3.028658,234.052250,0.839501,50
scenario_label=clustered,SUBF-CGDFSA,avg_query_efficiency,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=prefix80,DQTA(k_max=3),total_protocol_time_ms,14767.705825,76.821050,14882.178562,21.293709,50
scenario_label=prefix80,DQTA(k_max=3),throughput_tags_per_sec,677.171233,3.527417,683.399718,0.977750,50
scenario_label=prefix80,DQTA(k_max=3),system_efficiency,0.367445,0.001893,0.370473,0.000525,50
scenario_label=prefix80,DQTA(k_max=3),collision_slots,8572.560000,47.911977,8644.100000,13.280522,50
scenario_label=prefix80,DQTA(k_max=3),idle_slots,8643.080000,120.365912,8830.200000,33.363728,50
scenario_label=prefix80,DQTA(k_max=3),total_energy_uj,7393446.584695,41986.797916,7452385.067900,11638.146614,50
scenario_label=prefix80,DQTA(k_max=3),total_listening_energy_uj,7391037.604275,41977.026190,7449965.842375,11635.438030,50
scenario_label=prefix80,DQTA(k_max=3),total_transmission_energy_uj,2408.980420,11.324174,2425.797775,3.138901,50
scenario_label=prefix80,DQTA(k_max=3),total_bits,1840561.940000,5764.310559,1849186.000000,1597.785369,50
scenario_label=prefix80,DQTA(k_max=3),avg_tag_bits,84.809564,0.021928,84.853345,0.006078,50
scenario_label=prefix80,DQTA(k_max=3),avg_reader_bits,99.246630,0.562867,100.086095,0.156019,50
scenario_label=prefix80,DQTA(k_max=3),avg_total_bits,184.056194,0.576431,184.918600,0.159779,50
scenario_label=prefix80,DQTA(k_max=3),avg_query_efficiency,1.166548,0.006528,1.177870,0.001809,50
scenario_label=prefix80,DQTA(k_max=3),peak_stack_depth,27.320000,0.793854,29.000000,0.220045,50
scenario_label=prefix80,DQTA(k_max=3),avg_tag_responses,5.065110,0.004928,5.072000,0.001366,50
scenario_label=prefix80,DRCT,total_protocol_time_ms,21805.384550,84.562416,21935.561937,23.439506,50
scenario_label=prefix80,DRCT,throughput_tags_per_sec,458.609056,1.771845,461.147851,0.491130,50
scenario_label=prefix80,DRCT,system_efficiency,0.397885,0.001566,0.400149,0.000434,50
scenario_label=prefix80,DRCT,collision_slots,12565.640000,49.656272,12641.800000,13.764016,50
scenario_label=prefix80,DRCT,idle_slots,2567.640000,49.656272,2643.800000,13.764016,50
scenario_label=prefix80,DRCT,total_energy_uj,10956082.215492,50731.807099,11053315.586062,14062.139490,50
scenario_label=prefix80,DRCT,energy_per_tag_uj,1095.608222,5.073181,1105.331559,1.406214,50
scenario_label=prefix80,DRCT,total_reader_tx_energy_uj,3075.475560,12.186752,3094.271600,3.377995,50
scenario_label=prefix80,DRCT,total_tag_tx_energy_uj,1893.137280,0.174494,1893.430725,0.048367,50
scenario_label=prefix80,DRCT,total_listening_energy_uj,10951113.602652,50720.894428,11048329.249237,14059.114652,50
scenario_label=prefix80,DRCT,total_transmission_energy_uj,4968.612840,12.330108,4987.695375,3.417732,50
scenario_label=prefix80,DRCT,total_bits,5324012.340000,6382.414867,5333983.350000,1769.115142,50
scenario_label=prefix80,DRCT,avg_tag_bits,378.627456,0.034899,378.686145,0.009673,50
scenario_label=prefix80,DRCT,avg_reader_bits,153.773778,0.609338,154.713580,0.168900,50
scenario_label=prefix80,DRCT,avg_total_bits,532.401234,0.638241,533.398335,0.176912,50
scenario_label=prefix80,DRCT,avg_query_efficiency,0.795833,0.003133,0.800362,0.000868,50
scenario_label=prefix80,DRCT,peak_stack_depth,13.120000,0.558423,14.000000,0.154787,50
scenario_label=prefix80,DRCT,avg_tag_responses,94.140830,0.010644,94.156310,0.002950,50
scenario_label=prefix80,EAQ_CBB,total_protocol_time_ms,28631.850575,82.030642,28785.923250,22.737734,50
scenario_label=prefix80,EAQ_CBB,throughput_tags_per_sec,349.264199,0.999565,350.620323,0.277065,50
scenario_label=prefix80,EAQ_CBB,system_efficiency,0.545654,0.001537,0.547744,0.000426,50
scenario_label=prefix80,EAQ_CBB,collision_slots,8326.760000,51.680162,8425.100000,14.325010,50
scenario_label=prefix80,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=prefix80,EAQ_CBB,total_energy_uj,14320717.618052,49202.557488,14392672.558412,13638.253124,50
scenario_label=prefix80,EAQ_CBB,total_listening_energy_uj,14316313.638093,49192.889499,14388253.484237,13635.573294,50
scenario_label=prefix80,EAQ_CBB,total_transmission_energy_uj,4403.979960,12.425263,4427.271850,3.444107,50
scenario_label=prefix80,EAQ_CBB,total_bits,2421086.040000,6750.558157,2433860.300000,1871.159256,50
scenario_label=prefix80,EAQ_CBB,avg_tag_bits,29.212808,0.089848,29.345045,0.024904,50
scenario_label=prefix80,EAQ_CBB,avg_reader_bits,212.895796,0.603939,214.022780,0.167403,50
scenario_label=prefix80,EAQ_CBB,avg_total_bits,242.108604,0.675056,243.386030,0.187116,50
scenario_label=prefix80,EAQ_CBB,avg_query_efficiency,1.200993,0.007438,1.211138,0.002062,50
scenario_label=prefix80,EAQ_CBB,peak_stack_depth,2456.740000,6.206678,2467.550000,1.720403,50
scenario_label=prefix80,EAQ_CBB,avg_tag_responses,3.792844,0.012045,3.814130,0.003339,50
scenario_label=prefix80,EMDT,total_protocol_time_ms,13672.039200,117.426247,13820.882000,32.548895,50
scenario_label=prefix80,EMDT,throughput_tags_per_sec,731.472848,6.304421,742.435393,1.747496,50
scenario_label=prefix80,EMDT,system_efficiency,0.502140,0.006449,0.513052,0.001788,50
scenario_label=prefix80,EMDT,collision_slots,5937.960000,119.059745,6094.700000,33.001678,50
scenario_label=prefix80,EMDT,idle_slots,3980.000000,151.980665,4203.900000,42.126891,50
scenario_label=prefix80,EMDT,total_energy_uj,6839779.291735,62192.245546,6928309.997888,17238.810957,50
scenario_label=prefix80,EMDT,total_listening_energy_uj,6838553.913895,62192.902311,6927089.683888,17238.993003,50
scenario_label=prefix80,EMDT,total_transmission_energy_uj,1225.377840,5.931194,1233.689800,1.644043,50
