scenario_point,algorithm_name,metric,mean,ci95,p95,n,mean_ci95
"scenario_label=prefix80,ber=1e-05",DRCT,system_efficiency,0.397787,0.000518,0.400195,50,0.3978 +/- 0.0005
"scenario_label=prefix80,ber=1e-05",EMDT,system_efficiency,0.501488,0.001475,0.509255,50,0.5015 +/- 0.0015
"scenario_label=prefix80,ber=1e-05",LAPCT,system_efficiency,0.498971,0.000005,0.498977,50,0.4990 +/- 0.0000
"scenario_label=prefix80,ber=1e-05",NLHQT(n=2),system_efficiency,0.378232,0.000156,0.378968,50,0.3782 +/- 0.0002
"scenario_label=prefix80,ber=1e-05",SGCT,system_efficiency,0.951135,0.000021,0.951203,50,0.9511 +/- 0.0000
"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3),throughput_tags_per_sec,677.353166,1.122749,684.275274,50,677.3532 +/- 1.1227
"scenario_label=prefix80,ber=1e-05",DRCT,throughput_tags_per_sec,458.499427,0.587048,461.244465,50,458.4994 +/- 0.5870
"scenario_label=prefix80,ber=1e-05",EMDT,throughput_tags_per_sec,730.578360,1.457654,739.061044,50,730.5784 +/- 1.4577
"scenario_label=prefix80,ber=1e-05",LAPCT,throughput_tags_per_sec,324.262010,0.002902,324.285590,50,324.2620 +/- 0.0029
"scenario_label=prefix80,ber=1e-05",NLHQT(n=2),throughput_tags_per_sec,1089.527777,0.496202,1091.820017,50,1089.5278 +/- 0.4962
"scenario_label=prefix80,ber=1e-05",SGCT,throughput_tags_per_sec,1821.089552,0.049221,1821.248967,50,1821.0896 +/- 0.0492
"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3),total_bits,1840376.320000,1874.460264,1847544.500000,50,1840376.3200 +/- 1874.4603
"scenario_label=prefix80,ber=1e-05",DRCT,total_bits,5324427.720000,2112.524750,5336065.350000,50,5324427.7200 +/- 2112.5248
"scenario_label=prefix80,ber=1e-05",EMDT,total_bits,1721499.920000,1715.423718,1729330.700000,50,1721499.9200 +/- 1715.4237
"scenario_label=prefix80,ber=1e-05",LAPCT,total_bits,3231329.980000,189.983402,3231828.400000,50,3231329.9800 +/- 189.9834
"scenario_label=prefix80,ber=1e-05",NLHQT(n=2),total_bits,1079403.240000,291.303622,1080943.300000,50,1079403.2400 +/- 291.3036
"scenario_label=prefix80,ber=1e-05",SGCT,total_bits,713261.480000,11.263971,713321.000000,50,713261.4800 +/- 11.2640
"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3),total_energy_uj,7391353.863785,13421.599570,7460885.278169,50,7391353.8638 +/- 13421.5996
"scenario_label=prefix80,ber=1e-05",DRCT,total_energy_uj,10962926.769215,14587.293101,11035464.841563,50,10962926.7692 +/- 14587.2931
"scenario_label=prefix80,ber=1e-05",EMDT,total_energy_uj,6845587.652240,17380.117276,6961381.951737,50,6845587.6522 +/- 17380.1173
"scenario_label=prefix80,ber=1e-05",LAPCT,total_energy_uj,15432613.276745,209.210264,15433597.382525,50,15432613.2767 +/- 209.2103
"scenario_label=prefix80,ber=1e-05",NLHQT(n=2),total_energy_uj,4593498.077230,2180.443331,4605728.410388,50,4593498.0772 +/- 2180.4433
"scenario_label=prefix80,ber=1e-05",SGCT,total_energy_uj,2774987.957745,952.565606,2779768.662063,50,2774987.9577 +/- 952.5656
"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3),total_protocol_time_ms,14763.863200,24.404692,14856.243750,50,14763.8632 +/- 24.4047
"scenario_label=prefix80,ber=1e-05",DRCT,total_protocol_time_ms,21810.733025,27.858008,21964.231250,50,21810.7330 +/- 27.8580
"scenario_label=prefix80,ber=1e-05",EMDT,total_protocol_time_ms,13688.480100,27.289012,13860.027000,50,13688.4801 +/- 27.2890
"scenario_label=prefix80,ber=1e-05",LAPCT,total_protocol_time_ms,30839.258650,0.276023,30840.284062,50,30839.2586 +/- 0.2760
"scenario_label=prefix80,ber=1e-05",NLHQT(n=2),total_protocol_time_ms,9178.312550,4.181763,9200.661000,50,9178.3126 +/- 4.1818
"scenario_label=prefix80,ber=1e-05",SGCT,total_protocol_time_ms,5491.218200,0.148426,5492.002500,50,5491.2182 +/- 0.1484
"scenario_label=random,ber=0.0",DQTA(k_max=3),avg_total_bits,944.112860,0.315721,945.663330,50,944.1129 +/- 0.3157
"scenario_label=random,ber=0.0",DRCT,avg_total_bits,205.425504,0.168573,206.436470,50,205.4255 +/- 0.1686
"scenario_label=random,ber=0.0",EMDT,avg_total_bits,172.279780,0.162882,173.336400,50,172.2798 +/- 0.1629
"scenario_label=random,ber=0.0",LAPCT,avg_total_bits,1092.439964,0.270106,1093.487820,50,1092.4400 +/- 0.2701
"scenario_label=random,ber=0.0",NLHQT(n=2),avg_total_bits,274.742308,0.066592,275.051180,50,274.7423 +/- 0.0666
"scenario_label=random,ber=0.0",SGCT,avg_total_bits,165.438242,0.094629,165.913390,50,165.4382 +/- 0.0946
"scenario_label=random,ber=0.0",DQTA(k_max=3),system_efficiency,0.330531,0.000489,0.333446,50,0.3305 +/- 0.0005
"scenario_label=random,ber=0.0",DRCT,system_efficiency,0.347253,0.000596,0.351375,50,0.3473 +/- 0.0006
"scenario_label=random,ber=0.0",EMDT,system_efficiency,0.502349,0.001645,0.512134,50,0.5023 +/- 0.0016
"scenario_label=random,ber=0.0",LAPCT,system_efficiency,0.498965,0.000007,0.498977,50,0.4990 +/- 0.0000
"scenario_label=random,ber=0.0",NLHQT(n=2),system_efficiency,0.354317,0.000284,0.355855,50,0.3543 +/- 0.0003
"scenario_label=random,ber=0.0",SGCT,system_efficiency,0.840661,0.000911,0.846561,50,0.8407 +/- 0.0009
"scenario_label=random,ber=0.0",DQTA(k_max=3),throughput_tags_per_sec,610.822856,0.556899,614.152892,50,610.8229 +/- 0.5569
"scenario_label=random,ber=0.0",DRCT,throughput_tags_per_sec,657.368809,0.758244,662.242883,50,657.3688 +/- 0.7582
"scenario_label=random,ber=0.0",EMDT,throughput_tags_per_sec,730.905739,1.552708,739.599711,50,730.9057 +/- 1.5527
"scenario_label=random,ber=0.0",LAPCT,throughput_tags_per_sec,385.944488,0.003556,385.965922,50,385.9445 +/- 0.0036
"scenario_label=random,ber=0.0",NLHQT(n=2),throughput_tags_per_sec,542.279037,0.446983,544.823303,50,542.2790 +/- 0.4470
"scenario_label=random,ber=0.0",SGCT,throughput_tags_per_sec,889.102151,0.929221,895.155496,50,889.1022 +/- 0.9292
"scenario_label=random,ber=0.0",DQTA(k_max=3),total_bits,9441128.600000,3157.209851,9456633.300000,50,9441128.6000 +/- 3157.2099
"scenario_label=random,ber=0.0",DRCT,total_bits,2054255.040000,1685.726284,2064364.700000,50,2054255.0400 +/- 1685.7263
"scenario_label=random,ber=0.0",EMDT,total_bits,1722797.800000,1628.818300,1733364.000000,50,1722797.8000 +/- 1628.8183
"scenario_label=random,ber=0.0",LAPCT,total_bits,10924399.640000,2701.063695,10934878.200000,50,10924399.6400 +/- 2701.0637
"scenario_label=random,ber=0.0",NLHQT(n=2),total_bits,2747423.080000,665.917559,2750511.800000,50,2747423.0800 +/- 665.9176
"scenario_label=random,ber=0.0",SGCT,total_bits,1654382.420000,946.291667,1659133.900000,50,1654382.4200 +/- 946.2917
"scenario_label=random,ber=0.0",DQTA(k_max=3),total_energy_uj,8207143.913230,8830.417366,8249776.080950,50,8207143.9132 +/- 8830.4174
"scenario_label=random,ber=0.0",DRCT,total_energy_uj,7623761.420287,9879.442237,7684799.320050,50,7623761.4203 +/- 9879.4422
"scenario_label=random,ber=0.0",EMDT,total_energy_uj,6829379.998060,16670.166058,6925313.367675,50,6829379.9981 +/- 16670.1661
"scenario_label=random,ber=0.0",LAPCT,total_energy_uj,12970539.769230,153.926602,12971408.673331,50,12970539.7692 +/- 153.9266
"scenario_label=random,ber=0.0",NLHQT(n=2),total_energy_uj,9224333.428725,9262.886506,9278564.155400,50,9224333.4287 +/- 9262.8865
"scenario_label=random,ber=0.0",SGCT,total_energy_uj,5649118.771465,6780.265998,5685976.038700,50,5649118.7715 +/- 6780.2660
"scenario_label=random,ber=0.0",DQTA(k_max=3),total_protocol_time_ms,16371.531950,14.908740,16445.001250,50,16371.5320 +/- 14.9087
"scenario_label=random,ber=0.0",DRCT,total_protocol_time_ms,15212.418825,17.540620,15317.446938,50,15212.4188 +/- 17.5406
"scenario_label=random,ber=0.0",EMDT,total_protocol_time_ms,13682.443500,29.109193,13861.812375,50,13682.4435 +/- 29.1092
"scenario_label=random,ber=0.0",LAPCT,total_protocol_time_ms,25910.462050,0.238740,25911.936625,50,25910.4620 +/- 0.2387
"scenario_label=random,ber=0.0",NLHQT(n=2),total_protocol_time_ms,18440.850300,15.178947,18513.304500,50,18440.8503 +/- 15.1789
"scenario_label=random,ber=0.0",SGCT,total_protocol_time_ms,11247.458100,11.743458,11306.123938,50,11247.4581 +/- 11.7435
"scenario_label=random,ber=0.0001",DQTA(k_max=3),avg_total_bits,945.260454,0.311525,946.761950,50,945.2605 +/- 0.3115
"scenario_label=random,ber=0.0001",DRCT,avg_total_bits,205.640964,0.154474,206.562885,50,205.6410 +/- 0.1545
"scenario_label=random,ber=0.0001",EMDT,avg_total_bits,172.907040,0.166112,173.865940,50,172.9070 +/- 0.1661
"scenario_label=random,ber=0.0001",LAPCT,avg_total_bits,1092.422948,0.220511,1093.341205,50,1092.4229 +/- 0.2205
"scenario_label=random,ber=0.0001",NLHQT(n=2),avg_total_bits,275.108660,0.065710,275.521810,50,275.1087 +/- 0.0657
"scenario_label=random,ber=0.0001",SGCT,avg_total_bits,166.547696,0.087367,167.096140,50,166.5477 +/- 0.0874
"scenario_label=random,ber=0.0001",DQTA(k_max=3),system_efficiency,0.329629,0.000506,0.333134,50,0.3296 +/- 0.0005
"scenario_label=random,ber=0.0001",DRCT,system_efficiency,0.346085,0.000566,0.349085,50,0.3461 +/- 0.0006
"scenario_label=random,ber=0.0001",EMDT,system_efficiency,0.498889,0.001805,0.509216,50,0.4989 +/- 0.0018
"scenario_label=random,ber=0.0001",LAPCT,system_efficiency,0.498963,0.000007,0.498977,50,0.4990 +/- 0.0000
"scenario_label=random,ber=0.0001",NLHQT(n=2),system_efficiency,0.352239,0.000285,0.354064,50,0.3522 +/- 0.0003
"scenario_label=random,ber=0.0001",SGCT,system_efficiency,0.834570,0.000813,0.839151,50,0.8346 +/- 0.0008
"scenario_label=random,ber=0.0001",DQTA(k_max=3),throughput_tags_per_sec,605.637653,0.622724,608.635316,50,605.6377 +/- 0.6227
"scenario_label=random,ber=0.0001",DRCT,throughput_tags_per_sec,655.956819,0.727297,659.576031,50,655.9568 +/- 0.7273
"scenario_label=random,ber=0.0001",EMDT,throughput_tags_per_sec,726.224696,1.675307,735.968469,50,726.2247 +/- 1.6753
"scenario_label=random,ber=0.0001",LAPCT,throughput_tags_per_sec,385.945893,0.003088,385.962302,50,385.9459 +/- 0.0031
"scenario_label=random,ber=0.0001",NLHQT(n=2),throughput_tags_per_sec,539.554748,0.438334,542.338294,50,539.5547 +/- 0.4383
"scenario_label=random,ber=0.0001",SGCT,throughput_tags_per_sec,881.421580,0.823590,886.064740,50,881.4216 +/- 0.8236
"scenario_label=random,ber=0.0001",DQTA(k_max=3),total_bits,9452604.540000,3115.248950,9467619.500000,50,9452604.5400 +/- 3115.2490
"scenario_label=random,ber=0.0001",DRCT,total_bits,2056409.640000,1544.738310,2065628.850000,50,2056409.6400 +/- 1544.7383
"scenario_label=random,ber=0.0001",EMDT,total_bits,1729070.400000,1661.117110,1738659.400000,50,1729070.4000 +/- 1661.1171
"scenario_label=random,ber=0.0001",LAPCT,total_bits,10924229.480000,2205.107238,10933412.050000,50,10924229.4800 +/- 2205.1072
"scenario_label=random,ber=0.0001",NLHQT(n=2),total_bits,2751086.600000,657.098046,2755218.100000,50,2751086.6000 +/- 657.0980
"scenario_label=random,ber=0.0001",SGCT,total_bits,1665476.960000,873.667032,1670961.400000,50,1665476.9600 +/- 873.6670
"scenario_label=random,ber=0.0001",DQTA(k_max=3),total_energy_uj,8275054.483562,9553.925508,8334064.409212,50,8275054.4836 +/- 9553.9255
"scenario_label=random,ber=0.0001",DRCT,total_energy_uj,7637298.499738,9379.266626,7671261.505994,50,7637298.4997 +/- 9379.2666
"scenario_label=random,ber=0.0001",EMDT,total_energy_uj,6891118.863665,19447.656807,6987914.578537,50,6891118.8637 +/- 19447.6568
"scenario_label=random,ber=0.0001",LAPCT,total_energy_uj,12970526.509597,144.218187,12971396.493050,50,12970526.5096 +/- 144.2182
"scenario_label=random,ber=0.0001",NLHQT(n=2),total_energy_uj,9273805.751905,8487.601606,9321807.745975,50,9273805.7519 +/- 8487.6016
"scenario_label=random,ber=0.0001",SGCT,total_energy_uj,5699095.107428,5815.303298,5731086.985687,50,5699095.1074 +/- 5815.3033
"scenario_label=random,ber=0.0001",DQTA(k_max=3),total_protocol_time_ms,16511.745725,16.986399,16613.261062,50,16511.7457 +/- 16.9864
"scenario_label=random,ber=0.0001",DRCT,total_protocol_time_ms,15245.145525,16.942272,15351.653062,50,15245.1455 +/- 16.9423
"scenario_label=random,ber=0.0001",EMDT,total_protocol_time_ms,13770.777300,31.756393,13958.187250,50,13770.7773 +/- 31.7564
"scenario_label=random,ber=0.0001",LAPCT,total_protocol_time_ms,25910.367725,0.207298,25911.561187,50,25910.3677 +/- 0.2073
"scenario_label=random,ber=0.0001",NLHQT(n=2),total_protocol_time_ms,18533.956400,15.056272,18626.078250,50,18533.9564 +/- 15.0563
"scenario_label=random,ber=0.0001",SGCT,total_protocol_time_ms,11345.435175,10.604316,11412.660187,50,11345.4352 +/- 10.6043
"scenario_label=random,ber=0.001",DQTA(k_max=3),avg_total_bits,953.348328,0.356776,955.673260,50,953.3483 +/- 0.3568
"scenario_label=random,ber=0.001",DRCT,avg_total_bits,205.574804,0.183101,206.748720,50,205.5748 +/- 0.1831
"scenario_label=random,ber=0.001",EMDT,avg_total_bits,179.835068,0.155955,180.710700,50,179.8351 +/- 0.1560
"scenario_label=random,ber=0.001",LAPCT,avg_total_bits,1092.673076,0.244520,1093.523970,50,1092.6731 +/- 0.2445
"scenario_label=random,ber=0.001",NLHQT(n=2),avg_total_bits,278.332608,0.079282,278.879030,50,278.3326 +/- 0.0793
"scenario_label=random,ber=0.001",SGCT,avg_total_bits,176.861978,0.150340,177.640665,50,176.8620 +/- 0.1503
"scenario_label=random,ber=0.001",DQTA(k_max=3),system_efficiency,0.322247,0.000584,0.325643,50,0.3222 +/- 0.0006
"scenario_label=random,ber=0.001",DRCT,system_efficiency,0.346514,0.000653,0.349579,50,0.3465 +/- 0.0007
"scenario_label=random,ber=0.001",EMDT,system_efficiency,0.485774,0.001600,0.494649,50,0.4858 +/- 0.0016
"scenario_label=random,ber=0.001",LAPCT,system_efficiency,0.498969,0.000005,0.498977,50,0.4990 +/- 0.0000
"scenario_label=random,ber=0.001",NLHQT(n=2),system_efficiency,0.334706,0.000344,0.336753,50,0.3347 +/- 0.0003
"scenario_label=random,ber=0.001",SGCT,system_efficiency,0.781359,0.000994,0.786909,50,0.7814 +/- 0.0010
"scenario_label=random,ber=0.001",DQTA(k_max=3),throughput_tags_per_sec,568.670397,0.719638,572.520485,50,568.6704 +/- 0.7196
"scenario_label=random,ber=0.001",DRCT,throughput_tags_per_sec,656.475284,0.833862,660.481454,50,656.4753 +/- 0.8339
"scenario_label=random,ber=0.001",EMDT,throughput_tags_per_sec,698.310371,1.582060,706.587297,50,698.3104 +/- 1.5821
"scenario_label=random,ber=0.001",LAPCT,throughput_tags_per_sec,385.944616,0.002632,385.959893,50,385.9446 +/- 0.0026
"scenario_label=random,ber=0.001",NLHQT(n=2),throughput_tags_per_sec,516.891667,0.504821,519.670629,50,516.8917 +/- 0.5048
"scenario_label=random,ber=0.001",SGCT,throughput_tags_per_sec,815.573214,1.055241,821.368610,50,815.5732 +/- 1.0552
"scenario_label=random,ber=0.001",DQTA(k_max=3),total_bits,9533483.280000,3567.757924,9556732.600000,50,9533483.2800 +/- 3567.7579
"scenario_label=random,ber=0.001",DRCT,total_bits,2055748.040000,1831.007440,2067487.200000,50,2055748.0400 +/- 1831.0074
"scenario_label=random,ber=0.001",EMDT,total_bits,1798350.680000,1559.548916,1807107.000000,50,1798350.6800 +/- 1559.5489
"scenario_label=random,ber=0.001",LAPCT,total_bits,10926730.760000,2445.197403,10935239.700000,50,10926730.7600 +/- 2445.1974
"scenario_label=random,ber=0.001",NLHQT(n=2),total_bits,2783326.080000,792.815779,2788790.300000,50,2783326.0800 +/- 792.8158
"scenario_label=random,ber=0.001",SGCT,total_bits,1768619.780000,1503.400959,1776406.650000,50,1768619.7800 +/- 1503.4010
"scenario_label=random,ber=0.001",DQTA(k_max=3),total_energy_uj,8803429.925188,12695.627282,8880391.029925,50,8803429.9252 +/- 12695.6273
"scenario_label=random,ber=0.001",DRCT,total_energy_uj,7632907.197985,10951.445739,7707339.913812,50,7632907.1980 +/- 10951.4457
"scenario_label=random,ber=0.001",EMDT,total_energy_uj,7163022.749550,19542.015178,7271943.466725,50,7163022.7495 +/- 19542.0152
"scenario_label=random,ber=0.001",LAPCT,total_energy_uj,12970563.479403,134.453344,12971436.292787,50,12970563.4794 +/- 134.4533
"scenario_label=random,ber=0.001",NLHQT(n=2),total_energy_uj,9682870.798395,11095.770039,9754751.193962,50,9682870.7984 +/- 11095.7700
"scenario_label=random,ber=0.001",SGCT,total_energy_uj,6156991.773402,9387.544622,6210414.909413,50,6156991.7734 +/- 9387.5446
"scenario_label=random,ber=0.001",DQTA(k_max=3),total_protocol_time_ms,17585.238225,22.268099,17717.559937,50,17585.2382 +/- 22.2681
"scenario_label=random,ber=0.001",DRCT,total_protocol_time_ms,15233.180000,19.383450,15347.814938,50,15233.1800 +/- 19.3834
"scenario_label=random,ber=0.001",EMDT,total_protocol_time_ms,14321.219250,32.506506,14507.541625,50,14321.2193 +/- 32.5065
"scenario_label=random,ber=0.001",LAPCT,total_protocol_time_ms,25910.453450,0.176683,25911.510312,50,25910.4535 +/- 0.1767
"scenario_label=random,ber=0.001",NLHQT(n=2),total_protocol_time_ms,19346.649350,18.922830,19477.093250,50,19346.6493 +/- 18.9228
"scenario_label=random,ber=0.001",SGCT,total_protocol_time_ms,12261.576775,15.867774,12354.584063,50,12261.5768 +/- 15.8678
"scenario_label=random,ber=1e-05",DQTA(k_max=3),avg_total_bits,944.377248,0.339221,946.095550,50,944.3772 +/- 0.3392
"scenario_label=random,ber=1e-05",DRCT,avg_total_bits,205.676328,0.202404,206.796785,50,205.6763 +/- 0.2024
"scenario_label=random,ber=1e-05",EMDT,avg_total_bits,172.215952,0.169934,173.210070,50,172.2160 +/- 0.1699
"scenario_label=random,ber=1e-05",LAPCT,avg_total_bits,1092.812820,0.173076,1093.638505,50,1092.8128 +/- 0.1731
"scenario_label=random,ber=1e-05",NLHQT(n=2),avg_total_bits,274.795552,0.062413,275.181300,50,274.7956 +/- 0.0624
"scenario_label=random,ber=1e-05",SGCT,avg_total_bits,165.599242,0.101247,166.219870,50,165.5992 +/- 0.1012
"scenario_label=random,ber=1e-05",DQTA(k_max=3),system_efficiency,0.330592,0.000527,0.334086,50,0.3306 +/- 0.0005
"scenario_label=random,ber=1e-05",DRCT,system_efficiency,0.346303,0.000696,0.350257,50,0.3463 +/- 0.0007
"scenario_label=random,ber=1e-05",EMDT,system_efficiency,0.502140,0.001856,0.512125,50,0.5021 +/- 0.0019
"scenario_label=random,ber=1e-05",LAPCT,system_efficiency,0.498972,0.000004,0.498977,50,0.4990 +/- 0.0000
"scenario_label=random,ber=1e-05",NLHQT(n=2),system_efficiency,0.354097,0.000272,0.355769,50,0.3541 +/- 0.0003
"scenario_label=random,ber=1e-05",SGCT,system_efficiency,0.839572,0.000951,0.844994,50,0.8396 +/- 0.0010
"scenario_label=random,ber=1e-05",DQTA(k_max=3),throughput_tags_per_sec,610.237820,0.681424,614.339709,50,610.2378 +/- 0.6814
"scenario_label=random,ber=1e-05",DRCT,throughput_tags_per_sec,656.151843,0.921731,661.461169,50,656.1518 +/- 0.9217
"scenario_label=random,ber=1e-05",EMDT,throughput_tags_per_sec,730.585706,1.711571,740.931930,50,730.5857 +/- 1.7116
"scenario_label=random,ber=1e-05",LAPCT,throughput_tags_per_sec,385.942718,0.003301,385.960033,50,385.9427 +/- 0.0033
"scenario_label=random,ber=1e-05",NLHQT(n=2),throughput_tags_per_sec,541.916557,0.417783,544.394080,50,541.9166 +/- 0.4178
"scenario_label=random,ber=1e-05",SGCT,throughput_tags_per_sec,887.859558,0.968486,893.319909,50,887.8596 +/- 0.9685
"scenario_label=random,ber=1e-05",DQTA(k_max=3),total_bits,9443772.480000,3392.214452,9460955.500000,50,9443772.4800 +/- 3392.2145
"scenario_label=random,ber=1e-05",DRCT,total_bits,2056763.280000,2024.042774,2067967.850000,50,2056763.2800 +/- 2024.0428
"scenario_label=random,ber=1e-05",EMDT,total_bits,1722159.520000,1699.343047,1732100.700000,50,1722159.5200 +/- 1699.3430
"scenario_label=random,ber=1e-05",LAPCT,total_bits,10928128.200000,1730.756536,10936385.050000,50,10928128.2000 +/- 1730.7565
"scenario_label=random,ber=1e-05",NLHQT(n=2),total_bits,2747955.520000,624.128525,2751813.000000,50,2747955.5200 +/- 624.1285
"scenario_label=random,ber=1e-05",SGCT,total_bits,1655992.420000,1012.469745,1662198.700000,50,1655992.4200 +/- 1012.4697
"scenario_label=random,ber=1e-05",DQTA(k_max=3),total_energy_uj,8208771.543378,10118.757920,8258940.642600,50,8208771.5434 +/- 10118.7579
"scenario_label=random,ber=1e-05",DRCT,total_energy_uj,7637472.710450,11858.591541,7707580.497606,50,7637472.7105 +/- 11858.5915
"scenario_label=random,ber=1e-05",EMDT,total_energy_uj,6844462.199570,17782.026922,6953067.452163,50,6844462.1996 +/- 17782.0269
"scenario_label=random,ber=1e-05",LAPCT,total_energy_uj,12970663.169845,120.837987,12971261.968081,50,12970663.1698 +/- 120.8380
"scenario_label=random,ber=1e-05",NLHQT(n=2),total_energy_uj,9233231.769665,9082.482820,9291494.742188,50,9233231.7697 +/- 9082.4828
"scenario_label=random,ber=1e-05",SGCT,total_energy_uj,5657820.542950,6478.670205,5690434.501100,50,5657820.5429 +/- 6478.6702
"scenario_label=random,ber=1e-05",DQTA(k_max=3),total_protocol_time_ms,16387.314250,18.284573,16479.051000,50,16387.3142 +/- 18.2846
"scenario_label=random,ber=1e-05",DRCT,total_protocol_time_ms,15240.759700,21.483465,15333.598687,50,15240.7597 +/- 21.4835
"scenario_label=random,ber=1e-05",EMDT,total_protocol_time_ms,13688.608000,32.127876,13877.877250,50,13688.6080 +/- 32.1279
"scenario_label=random,ber=1e-05",LAPCT,total_protocol_time_ms,25910.580875,0.221610,25911.928750,50,25910.5809 +/- 0.2216
"scenario_label=random,ber=1e-05",NLHQT(n=2),total_protocol_time_ms,18453.165350,14.230902,18541.373000,50,18453.1653 +/- 14.2309
"scenario_label=random,ber=1e-05",SGCT,total_protocol_time_ms,11263.213650,12.296107,11339.442688,50,11263.2136 +/- 12.2961
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),avg_total_bits,132.987200,0.000000,132.987200,50,132.9872 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,avg_total_bits,510.745400,0.000000,510.745400,50,510.7454 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,avg_total_bits,172.118548,0.237132,173.297410,50,172.1185 +/- 0.2371
"scenario_label=sequential,ber=0.0",LAPCT,avg_total_bits,297.381300,0.000000,297.381300,50,297.3813 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),avg_total_bits,89.796000,0.000000,89.796000,50,89.7960 +/- 0.0000
"scenario_label=sequential,ber=0.0",SGCT,avg_total_bits,62.337000,0.000000,62.337000,50,62.3370 +/- 0.0000
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),system_efficiency,0.635890,0.000000,0.635890,50,0.6359 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,system_efficiency,0.495688,0.000000,0.495688,50,0.4957 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,system_efficiency,0.501440,0.001889,0.513755,50,0.5014 +/- 0.0019
"scenario_label=sequential,ber=0.0",LAPCT,system_efficiency,0.497587,0.000000,0.497587,50,0.4976 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),system_efficiency,0.428467,0.000000,0.428467,50,0.4285 +/- 0.0000
"scenario_label=sequential,ber=0.0",SGCT,system_efficiency,0.969462,0.000000,0.969462,50,0.9695 +/- 0.0000
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),throughput_tags_per_sec,1024.518259,0.000000,1024.518259,50,1024.5183 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,throughput_tags_per_sec,555.719917,0.000000,555.719917,50,555.7199 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,throughput_tags_per_sec,730.153189,1.762370,740.169838,50,730.1532 +/- 1.7624
"scenario_label=sequential,ber=0.0",LAPCT,throughput_tags_per_sec,323.611387,0.000000,323.611387,50,323.6114 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),throughput_tags_per_sec,1396.289222,0.000000,1396.289222,50,1396.2892 +/- 0.0000
"scenario_label=sequential,ber=0.0",SGCT,throughput_tags_per_sec,2169.357393,0.000000,2169.357393,50,2169.3574 +/- 0.0000
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),total_bits,1329872.000000,0.000000,1329872.000000,50,1329872.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,total_bits,5107454.000000,0.000000,5107454.000000,50,5107454.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,total_bits,1721185.480000,2371.315973,1732974.100000,50,1721185.4800 +/- 2371.3160
"scenario_label=sequential,ber=0.0",LAPCT,total_bits,2973813.000000,0.000000,2973813.000000,50,2973813.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),total_bits,897960.000000,0.000000,897960.000000,50,897960.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0",SGCT,total_bits,623370.000000,0.000000,623370.000000,50,623370.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),total_energy_uj,4897848.687000,0.000000,4897848.687000,50,4897848.6870 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,total_energy_uj,9050979.850000,0.000000,9050979.850000,50,9050979.8500 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,total_energy_uj,6847068.124410,18316.049124,6953274.947075,50,6847068.1244 +/- 18316.0491
"scenario_label=sequential,ber=0.0",LAPCT,total_energy_uj,15468050.924000,0.000000,15468050.924000,50,15468050.9240 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),total_energy_uj,3583741.116000,0.000000,3583741.116000,50,3583741.1160 +/- 0.0000
"scenario_label=sequential,ber=0.0",SGCT,total_energy_uj,2325443.362000,0.000000,2325443.362000,50,2325443.3620 +/- 0.0000
"scenario_label=sequential,ber=0.0",DQTA(k_max=3),total_protocol_time_ms,9760.685000,0.000000,9760.685000,50,9760.6850 +/- 0.0000
"scenario_label=sequential,ber=0.0",DRCT,total_protocol_time_ms,17994.676250,0.000000,17994.676250,50,17994.6763 +/- 0.0000
"scenario_label=sequential,ber=0.0",EMDT,total_protocol_time_ms,13696.773050,33.033306,13888.064250,50,13696.7730 +/- 33.0333
"scenario_label=sequential,ber=0.0",LAPCT,total_protocol_time_ms,30901.261250,0.000000,30901.261250,50,30901.2612 +/- 0.0000
"scenario_label=sequential,ber=0.0",NLHQT(n=2),total_protocol_time_ms,7161.840000,0.000000,7161.840000,50,7161.8400 +/- 0.0000
