scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,SGCT(d4),energy_per_tag_uj,781.771145,4.248565,789.141114,1.189598,49
scenario_label=clustered,SGCT(d4),total_reader_tx_energy_uj,1886.808571,11.750097,1907.084000,3.290027,49
scenario_label=clustered,SGCT(d4),total_tag_tx_energy_uj,643.623694,26.240439,682.272000,7.347323,49
scenario_label=clustered,SGCT(d4),total_listening_energy_uj,7814098.377993,42734.647301,7888439.203644,11845.439888,50
scenario_label=clustered,SGCT(d4),total_transmission_energy_uj,2529.786810,28.084015,2572.963000,7.784492,50
scenario_label=clustered,SGCT(d4),total_bits,2229959.340000,52095.463899,2312111.000000,14440.125870,50
scenario_label=clustered,SGCT(d4),avg_tag_bits,128.675458,5.205936,136.409875,1.443012,50
scenario_label=clustered,SGCT(d4),avg_reader_bits,94.320476,0.598350,95.349425,0.165854,50
scenario_label=clustered,SGCT(d4),avg_total_bits,222.995934,5.209546,231.211100,1.444013,50
scenario_label=clustered,SGCT(d4),avg_query_efficiency,1.577978,0.012595,1.596974,0.003491,50
scenario_label=clustered,SGCT(d4),peak_stack_depth,36.440000,1.197957,38.550000,0.332057,50
scenario_label=clustered,SGCT(d4),progressive_probe_count,3171.140000,25.475887,3215.100000,7.061556,50
scenario_label=clustered,SGCT(d4),signature_grouping_trigger_count,3166.180000,25.210696,3208.300000,6.988048,50
scenario_label=clustered,SGCT(d4),local_short_id_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),signature_groups_pruned,37495.000000,378.185949,38125.500000,104.827797,50
scenario_label=clustered,SGCT(d4),sparse_signature_groups,13163.880000,25.213893,13207.300000,6.988935,50
scenario_label=clustered,SGCT(d4),signature_marker_bits,45524.780000,2041.065191,48413.900000,565.754407,50
scenario_label=clustered,SGCT(d4),signature_marker_tag_bits,45524.780000,2041.065191,48413.900000,565.754407,50
scenario_label=clustered,SGCT(d4),signature_non_idle_marker_count,13163.880000,25.213893,13207.300000,6.988935,50
scenario_label=clustered,SGCT(d4),signature_collision_groups,3166.480000,25.261280,3208.200000,7.002069,50
scenario_label=clustered,SGCT(d4),signature_singleton_groups,9997.400000,2.329929,10000.000000,0.645824,50
scenario_label=clustered,SGCT(d4),low_d_fallback_count,1.300000,1.164965,3.000000,0.322912,50
scenario_label=clustered,SGCT(d4),suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),max_signature_d,4.000000,0.000000,4.000000,0.000000,50
scenario_label=clustered,SGCT(d4),epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=clustered,SGCT(d4),verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d4),avg_tag_responses,9.111204,0.413900,9.693900,0.114727,50
scenario_label=clustered,SGCT(d6),total_protocol_time_ms,16630.400125,91.324136,16770.441250,25.313759,50
scenario_label=clustered,SGCT(d6),throughput_tags_per_sec,601.326218,3.303031,606.397655,0.915554,50
scenario_label=clustered,SGCT(d6),system_efficiency,0.622525,0.001894,0.625463,0.000525,50
scenario_label=clustered,SGCT(d6),collision_slots,6063.760000,48.882015,6139.650000,13.549403,50
scenario_label=clustered,SGCT(d6),idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d6),total_energy_uj,8316687.062093,53496.728146,8407839.703569,14828.536503,50
scenario_label=clustered,SGCT(d6),energy_per_tag_uj,831.706927,5.398209,840.796010,1.511499,49
scenario_label=clustered,SGCT(d6),total_reader_tx_energy_uj,1915.993469,11.909126,1934.149600,3.334555,49
scenario_label=clustered,SGCT(d6),total_tag_tx_energy_uj,554.021633,19.785860,582.067700,5.540041,49
scenario_label=clustered,SGCT(d6),total_listening_energy_uj,8314216.899223,53485.819068,8405365.320019,14825.512661,50
scenario_label=clustered,SGCT(d6),total_transmission_energy_uj,2470.162870,22.558715,2505.980475,6.252957,50
scenario_label=clustered,SGCT(d6),total_bits,2066643.740000,39652.262508,2124944.100000,10991.046414,50
scenario_label=clustered,SGCT(d6),avg_tag_bits,110.874974,3.948315,116.263145,1.094417,50
scenario_label=clustered,SGCT(d6),avg_reader_bits,95.789400,0.593809,96.703165,0.164596,50
scenario_label=clustered,SGCT(d6),avg_total_bits,206.664374,3.965226,212.494410,1.099105,50
scenario_label=clustered,SGCT(d6),avg_query_efficiency,1.649247,0.013299,1.669965,0.003686,50
scenario_label=clustered,SGCT(d6),peak_stack_depth,48.160000,1.822311,51.000000,0.505119,50
scenario_label=clustered,SGCT(d6),progressive_probe_count,3085.440000,26.305241,3127.550000,7.291441,50
scenario_label=clustered,SGCT(d6),signature_grouping_trigger_count,2978.340000,23.375908,3013.550000,6.479471,50
scenario_label=clustered,SGCT(d6),local_short_id_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d6),signature_groups_pruned,175835.800000,1468.463823,178029.500000,407.037405,50
scenario_label=clustered,SGCT(d6),sparse_signature_groups,12976.360000,23.510970,13012.100000,6.516908,50
scenario_label=clustered,SGCT(d6),signature_marker_bits,38160.520000,1480.777364,40368.600000,410.450544,50
scenario_label=clustered,SGCT(d6),signature_marker_tag_bits,38160.520000,1480.777364,40368.600000,410.450544,50
scenario_label=clustered,SGCT(d6),signature_non_idle_marker_count,12976.360000,23.510970,13012.100000,6.516908,50
scenario_label=clustered,SGCT(d6),signature_collision_groups,2978.320000,23.277773,3013.000000,6.452269,50
scenario_label=clustered,SGCT(d6),signature_singleton_groups,9998.040000,1.873118,10000.000000,0.519202,50
scenario_label=clustered,SGCT(d6),low_d_fallback_count,0.980000,0.936559,2.550000,0.259601,50
scenario_label=clustered,SGCT(d6),suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT(d6),hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
