TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,sgct_d_target,signature_slot_cap,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count,sparse_signature_groups,signature_groups_pruned,signature_marker_tag_bits,signature_collision_groups,signature_singleton_groups,max_signature_d
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,4063817493,57138877,6951015.000000,310911.000000,960000.000000,11284,3501068.438875,1101.822000,3502170.260875,10000,10000,0,770,514,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,6.000000,0,1438.638817,SGCT,18,256,,,,10770,0.928505,96.000000,31.091100,1270911.000000,127.091100,12.987013,6951.015000,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,2766128115,1819036453,6951052.500000,310914.000000,960000.000000,11284,3501653.029875,1101.828000,3502754.857875,10000,10000,0,770,514,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,6.000000,0,1438.631056,SGCT,18,256,,,,10770,0.928505,96.000000,31.091400,1270914.000000,127.091400,12.987013,6951.052500,257,10256,55536,20000,256,10000,8
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,1156242541,2239748947,7719720.000000,413345.000000,770000.000000,12564,3919077.518750,1211.690000,3920289.208750,10000,10000,0,1538,1026,513,1,55536,10512,20000,20000,10512,512,10000,0,0,0,0,0,0,9,10000,0,6.000000,0,1295.383770,SGCT,18,512,,,,11538,0.866701,77.000000,41.334500,1183345.000000,118.334500,6.501951,7719.720000,513,10512,55536,20000,512,10000,9
10000,96,dispersed,dispersed,"scenario_label=dispersed,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,2205587734,471775599,10484578.750000,576287.000000,919115.000000,15115,5344258.382250,1612.131500,5345870.513750,10000,10000,0,3065,2041,1023,1,53669,11019,19995,19995,11019,1024,9995,2,0,0,0,0,0,10,10000,0,5.996000,0,953.781763,SGCT,18,1024,,,,13065,0.765404,91.911500,57.628700,1495402.000000,149.540200,3.262643,10484.578750,1023,11019,53669,19995,1024,9995,10
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,2114080806,1521017779,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,18,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,1487653572,2974629340,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,18,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,4055045904,1490621885,10847375.000000,742984.000000,589872.000000,20655,5429677.862000,1780.904000,5431458.766000,10000,10000,0,5327,2664,168,0,9,2679,30000,30000,2679,2663,16,2496,0,0,0,0,0,4,10000,0,7.996800,0,921.882022,SGCT,18,42,,,,15327,0.652443,58.987200,74.298400,1332856.000000,133.285600,1.877229,10847.375000,168,2679,9,30000,2663,16,4
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,2200512475,2780196975,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,18,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,3749220666,2650825547,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,18,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,723937395,3964253916,10427280.000000,710321.000000,439808.000000,20147,5223993.858000,1640.546000,5225634.404000,10000,10000,0,5073,2537,41,0,24,2552,20000,20000,2552,2536,16,2496,0,0,0,0,0,6,10000,0,5.996800,0,959.022871,SGCT,18,105,,,,15073,0.663438,43.980800,71.032100,1150129.000000,115.012900,1.971220,10427.280000,41,2552,24,20000,2536,16,6
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,1119674371,1273973963,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158,158,1,99,10157,20000,20000,10157,157,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,2169.357393,SGCT,18,157,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,158,10157,99,20000,157,10000,8
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,843893898,927662028,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158,158,1,99,10157,20000,20000,10157,157,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,2169.357393,SGCT,18,157,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,158,10157,99,20000,157,10000,8
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,1764756678,1700323830,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158,158,1,99,10157,20000,20000,10157,157,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,2169.357393,SGCT,18,157,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,158,10157,99,20000,157,10000,8
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,3186687041,3885613458,4609660.000000,263434.000000,359936.000000,10631,2324736.526000,706.836000,2325443.362000,10000,10000,0,315,158,158,1,99,10157,20000,20000,10157,157,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,2169.357393,SGCT,18,157,,,,10315,0.969462,35.993600,26.343400,623370.000000,62.337000,31.746032,4609.660000,158,10157,99,20000,157,10000,8
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,4006703043,3403790868,5117963.750000,304781.000000,349968.000000,11255,2594433.284000,784.546000,2595217.830000,10000,10000,0,627,314,314,1,199,10313,20000,20000,10313,313,10000,0,0,0,0,0,0,9,10000,0,4.000000,0,1953.902077,SGCT,18,313,,,,10627,0.940999,34.996800,30.478100,654749.000000,65.474900,15.948963,5117.963750,314,10313,199,20000,313,10000,9
10000,96,sequential,sequential,"scenario_label=sequential,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,1053322441,2126854198,6177377.500000,385908.000000,340000.000000,12503,3156306.250000,941.816000,3157248.066000,10000,10000,0,1251,626,626,1,399,10625,20000,20000,10625,625,10000,0,0,0,0,0,0,10,10000,0,4.000000,0,1618.809924,SGCT,18,625,,,,11251,0.888810,34.000000,38.590800,725908.000000,72.590800,7.993605,6177.377500,626,10625,399,20000,625,10000,10
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,3060400157,2497404702,15677125.000000,947428.000000,1327888.000000,22746,7815735.448250,2558.800000,7818294.248250,10000,10000,0,6374,3189,3186,0,37791,13185,47203,47203,13185,3185,10000,0,0,0,0,0,0,4,10000,0,9.441200,0,637.872059,SGCT,18,37,,8.000000,64.000000,16374,0.610724,132.788800,94.742800,2275316.000000,227.531600,1.568874,15677.125000,3186,13185,37791,47203,3185,10000,4
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,701729006,2504024144,15502473.750000,935417.000000,1325805.000000,22540,7751797.394250,2533.736500,7754331.130750,10000,10000,0,6272,3139,3132,0,36983,13129,47107,47107,13129,3133,9996,2,0,0,0,0,0,4,10000,0,9.423200,0,645.058341,SGCT,18,36,,8.000000,64.000000,16272,0.614553,132.580500,93.541700,2261222.000000,226.122200,1.594388,15502.473750,3132,13129,36983,47107,3133,9996,4
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,1163864096,3708408935,15901858.750000,963168.000000,1205890.000000,23010,7993975.229250,2529.281000,7996504.510250,10000,10000,0,6508,3258,3249,0,38738,13246,42347,42347,13246,3250,9996,2,0,0,0,0,0,4,10000,0,8.471600,0,628.857303,SGCT,18,38,,8.000000,64.000000,16508,0.605767,120.589000,96.316800,2169058.000000,216.905800,1.536570,15901.858750,3249,13246,38738,42347,3250,9996,4
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,539442605,1936649223,16410522.500000,943339.000000,1141943.000000,21792,8169245.934500,2457.649500,8171703.584000,10000,10000,0,5944,3021,2924,0,172853,12923,39500,39500,12923,2923,10000,0,0,0,0,0,0,6,10000,0,7.919400,0,609.365119,SGCT,18,48,,8.000000,64.000000,15944,0.627195,114.194300,94.333900,2085282.000000,208.528200,1.682369,16410.522500,2924,12923,172853,39500,2923,10000,6
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,3705460696,3357649068,16617513.750000,957301.000000,1143481.000000,22016,8294393.225875,2486.342500,8296879.568375,10000,10000,0,6062,3086,2974,0,175030,12970,39575,39575,12970,2976,9994,3,0,0,0,0,0,6,10000,0,7.938000,0,601.774739,SGCT,18,47,,8.000000,64.000000,16062,0.622587,114.348100,95.730100,2100782.000000,210.078200,1.649621,16617.513750,2974,12970,175030,39575,2976,9994,6
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,2670699185,729415118,16495696.250000,948765.000000,1080111.000000,21887,8219219.242875,2437.585500,8221656.828375,10000,10000,0,5987,3038,2950,0,174283,12949,37037,37037,12949,2949,10000,0,0,0,0,0,0,6,10000,0,7.425000,0,606.218728,SGCT,18,46,,8.000000,64.000000,15987,0.625508,108.011100,94.876500,2028876.000000,202.887600,1.670286,16495.696250,2950,12949,174283,37037,2949,10000,6
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,283557397,3033208992,10226212.500000,552482.000000,992902.000000,15639,5083979.961500,1601.415000,5085581.376500,10000,10000,0,2821,1413,1409,129,42096,11408,32676,32676,11408,1408,10000,0,0,0,0,0,0,8,10000,0,6.536000,0,977.879151,SGCT,18,39,,8.000000,64.000000,12821,0.779970,99.290200,55.248200,1545384.000000,154.538400,3.544842,10226.212500,1409,11408,42096,32676,1408,10000,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,3541490091,4051973617,10215965.000000,551804.000000,992700.000000,15629,5102128.451125,1599.958000,5103728.409125,10000,10000,0,2815,1409,1407,129,42066,11406,32672,32672,11406,1406,10000,0,0,0,0,0,0,8,10000,0,6.534800,0,978.860049,SGCT,18,36,,8.000000,64.000000,12815,0.780336,99.270000,55.180400,1544504.000000,154.450400,3.552398,10215.965000,1407,11406,42066,32672,1406,10000,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,747922201,2883514281,10199523.750000,550593.000000,992965.000000,15617,5096059.008125,1597.668500,5097656.676625,10000,10000,0,2809,1406,1400,129,41965,11395,32669,32669,11395,1403,9992,4,0,0,0,0,0,8,10000,0,6.535800,0,980.437935,SGCT,18,36,,8.000000,64.000000,12809,0.780701,99.296500,55.059300,1543558.000000,154.355800,3.559986,10199.523750,1400,11395,41965,32669,1403,9992,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,2948568787,2963235537,10117628.750000,544913.000000,992016.000000,15510,5105875.294750,1585.834000,5107461.128750,10000,10000,0,2756,1380,1377,129,41616,11376,32627,32627,11376,1376,10000,0,0,0,0,0,0,8,10000,0,6.526000,0,988.373882,SGCT,18,37,,8.000000,64.000000,12756,0.783945,99.201600,54.491300,1536929.000000,153.692900,3.628447,10117.628750,1377,11376,41616,32627,1376,10000,8
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,3606464485,673114344,8588926.250000,422370.000000,983009.000000,13391,4281993.889500,1336.244500,4283330.134000,10000,10000,0,1695,848,846,129,66677,10843,31448,31448,10843,847,9996,2,0,0,0,0,0,9,10000,0,6.290400,0,1164.289890,SGCT,18,28,,8.000000,64.000000,11695,0.855066,98.300900,42.237000,1405379.000000,140.537900,5.899705,8588.926250,846,10843,66677,31448,847,9996,9
10000,96,clustered,clustered,"scenario_label=clustered,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,1508988702,2007444655,7952695.000000,348154.000000,982746.000000,12109,3984664.101250,1187.681000,3985851.782250,10000,10000,0,1055,529,526,129,127924,10524,30792,30792,10524,526,9998,1,0,0,0,0,0,10,10000,0,6.159200,0,1257.435373,SGCT,18,28,,8.000000,64.000000,11055,0.904568,98.274600,34.815400,1330900.000000,133.090000,9.478673,7952.695000,526,10524,127924,30792,526,9998,10
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,1380393105,3404327212,15291576.250000,597964.000000,1755235.000000,24214,7642403.261625,2073.545500,7644476.807125,10000,10000,0,7108,3556,3553,0,43296,13552,39972,39972,13552,3552,10000,0,0,0,0,0,0,4,10000,0,7.995000,0,653.954820,SGCT,19,44,,,,17108,0.584522,175.523500,59.796400,2353199.000000,235.319900,1.406866,15291.576250,3553,13552,43296,39972,3552,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,2031169451,4187552385,15273088.750000,596825.000000,1754064.000000,24173,7659972.504500,2070.682000,7662043.186500,10000,10000,0,7089,3548,3542,0,43131,13541,39917,39917,13541,3541,10000,0,0,0,0,0,0,4,10000,0,7.984600,0,654.746408,SGCT,19,43,,,,17089,0.585172,175.406400,59.682500,2350889.000000,235.088900,1.410636,15273.088750,3542,13541,43131,39917,3541,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,548748136,1732110310,15231260.000000,594256.000000,1753143.000000,24082,7621665.613000,2065.083500,7623730.696500,10000,10000,0,7044,3526,3519,0,42786,13518,39869,39869,13518,3518,10000,0,0,0,0,0,0,4,10000,0,7.975200,0,656.544501,SGCT,19,42,,,,17044,0.586717,175.314300,59.425600,2347399.000000,234.739900,1.419648,15231.260000,3519,13518,42786,39869,3518,10000,4
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,204053877,1582130156,15818273.750000,586768.000000,1494748.000000,22208,7927284.106125,1920.910000,7929205.016125,10000,10000,0,6130,3092,3039,0,177282,13038,29311,29311,13038,3038,10000,0,0,0,0,0,0,6,10000,0,5.872900,0,632.180234,SGCT,19,110,,,,16130,0.619963,149.474800,58.676800,2081516.000000,208.151600,1.631321,15818.273750,3039,13038,177282,29311,3038,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,1883143606,3490535511,15732001.250000,581985.000000,1494786.000000,22047,7838856.235375,1911.363000,7840767.598375,10000,10000,0,6055,3060,2996,0,175149,12995,29285,29285,12995,2995,10000,0,0,0,0,0,0,6,10000,0,5.869800,0,635.647038,SGCT,19,117,,,,16055,0.622859,149.478600,58.198500,2076771.000000,207.677100,1.651528,15732.001250,2996,12995,175149,29285,2995,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,676275543,2780594732,15765167.500000,583775.000000,1494464.000000,22105,7905742.522875,1914.782000,7907657.304875,10000,10000,0,6083,3073,3011,0,175998,13010,29276,29276,13010,3010,10000,0,0,0,0,0,0,6,10000,0,5.867600,0,634.309785,SGCT,19,111,,,,16083,0.621775,149.446400,58.377500,2078239.000000,207.823900,1.643926,15765.167500,3011,13010,175998,29276,3010,10000,6
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,3931721065,1733934064,11302685.000000,335031.000000,1323673.000000,13910,5681614.444750,1331.898500,5682946.343250,10000,10000,0,1956,980,977,257,66336,10976,21469,21469,10976,976,10000,0,0,0,0,0,0,8,10000,0,4.294400,0,884.745527,SGCT,19,257,,,,11956,0.836400,132.367300,33.503100,1658704.000000,165.870400,5.112474,11302.685000,977,10976,66336,21469,976,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,728362189,620130869,11208992.500000,329092.000000,1322280.000000,13704,5631507.476875,1319.324000,5632826.800875,10000,10000,0,1854,930,925,257,65556,10924,21372,21372,10924,924,10000,0,0,0,0,0,0,8,10000,0,4.275400,0,892.140841,SGCT,19,258,,,,11854,0.843597,132.228000,32.909200,1651372.000000,165.137200,5.393743,11208.992500,925,10924,65556,21372,924,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,2849466146,1022511303,11295408.750000,334574.000000,1323531.000000,13896,5700271.650375,1330.913500,5701602.563875,10000,10000,0,1948,975,974,257,66291,10973,21464,21464,10973,973,10000,0,0,0,0,0,0,8,10000,0,4.293000,0,885.315461,SGCT,19,257,,,,11948,0.836960,132.353100,33.457400,1658105.000000,165.810500,5.133470,11295.408750,974,10973,66291,21464,973,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=256",0.000000,True,True,10,256,formal_sgct_signature_sensitivity,3941025590,225332788,11338435.000000,337299.000000,1324515.000000,13990,5715508.318625,1336.855500,5716845.174125,10000,10000,0,1996,1000,997,257,66636,10996,21519,21519,10996,996,10000,0,0,0,0,0,0,8,10000,0,4.304400,0,881.955931,SGCT,19,259,,,,11996,0.833611,132.451500,33.729900,1661814.000000,166.181400,5.010020,11338.435000,997,10996,66636,21519,996,10000,8
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=512",0.000000,True,True,10,512,formal_sgct_signature_sensitivity,3828043388,3735659813,12046597.500000,309541.000000,1305621.000000,12751,6064759.970250,1271.892500,6066031.862750,10000,10000,0,1375,688,688,513,254769,10687,20351,20351,10687,687,10000,0,0,0,0,0,0,9,10000,0,4.070200,0,830.109913,SGCT,19,512,,,,11375,0.879121,130.562100,30.954100,1615162.000000,161.516200,7.272727,12046.597500,688,10687,254769,20351,687,10000,9
10000,96,random,random,"scenario_label=random,sgct_d_target=10,signature_slot_cap=1024",0.000000,True,True,10,1024,formal_sgct_signature_sensitivity,3983287961,621451057,17822667.500000,370506.000000,1300948.000000,14225,8996755.189000,1391.486000,8998146.675000,10000,10000,0,2113,1058,1056,1025,1039041,11055,20062,20062,11055,1055,10000,0,0,0,0,0,0,10,10000,0,4.012800,0,561.083239,SGCT,19,1024,,,,12113,0.825559,130.094800,37.050600,1671454.000000,167.145400,4.732608,17822.667500,1056,11055,1039041,20062,1055,10000,10
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=256",0.000000,True,True,4,256,formal_sgct_signature_sensitivity,469905289,1951691039,13241390.000000,890364.000000,702909.000000,22955,6648713.839750,2132.182500,6650846.022250,10000,10000,0,6477,3239,1385,0,13692,8468,34391,34391,8468,3238,5230,1854,0,0,0,0,0,4,10000,0,7.832200,0,755.207724,SGCT,19,44,80.000000,,,16477,0.606907,70.290900,89.036400,1593273.000000,159.327300,1.543925,13241.390000,1385,8468,13692,34391,3238,5230,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=512",0.000000,True,True,4,512,formal_sgct_signature_sensitivity,1014315411,3643677994,13283875.000000,893470.000000,702624.000000,23011,6661818.893000,2138.252000,6663957.145000,10000,10000,0,6505,3253,1400,0,13870,8530,34452,34452,8530,3252,5278,1853,0,0,0,0,0,4,10000,0,7.834800,0,752.792389,SGCT,19,44,80.000000,,,16505,0.605877,70.262400,89.347000,1596094.000000,159.609400,1.537279,13283.875000,1400,8530,13870,34452,3252,5278,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=4,signature_slot_cap=1024",0.000000,True,True,4,1024,formal_sgct_signature_sensitivity,782189303,1065886958,13201043.750000,887600.000000,702422.000000,22959,6602206.481000,2126.411000,6604332.892000,10000,10000,0,6479,3240,1361,0,13338,8438,34354,34354,8438,3239,5199,1879,0,0,0,0,0,4,10000,0,7.831000,0,757.515859,SGCT,19,43,80.000000,,,16479,0.606833,70.242200,88.760000,1590022.000000,159.002200,1.543448,13201.043750,1361,8438,13338,34354,3239,5199,4
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=256",0.000000,True,True,6,256,formal_sgct_signature_sensitivity,1129781640,3762837305,12502741.250000,836175.000000,514539.000000,21991,6271393.016375,1929.619500,6273322.635875,10000,10000,0,5995,2998,1228,0,14254,8514,24655,24655,8514,2997,5517,1770,0,0,0,0,0,6,10000,0,5.827600,0,799.824598,SGCT,19,112,80.000000,,,15995,0.625195,51.453900,83.617500,1350714.000000,135.071400,1.668057,12502.741250,1228,8514,14254,24655,2997,5517,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=512",0.000000,True,True,6,512,formal_sgct_signature_sensitivity,563547450,1838142806,12541970.000000,839415.000000,514230.000000,22227,6281957.641000,1935.945000,6283893.586000,10000,10000,0,6113,3057,1163,0,13475,8253,24388,24388,8253,3056,5197,1894,0,0,0,0,0,6,10000,0,5.838200,0,797.322909,SGCT,19,114,80.000000,,,16113,0.620617,51.423000,83.941500,1353645.000000,135.364500,1.635858,12541.970000,1163,8253,13475,24388,3056,5197,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=6,signature_slot_cap=1024",0.000000,True,True,6,1024,formal_sgct_signature_sensitivity,350680766,336297228,12520710.000000,837578.000000,514495.000000,22103,6264008.842250,1932.403500,6265941.245750,10000,10000,0,6051,3026,1187,0,13803,8309,24419,24419,8309,3025,5284,1839,0,0,0,0,0,6,10000,0,5.827000,0,798.676752,SGCT,19,113,80.000000,,,16051,0.623014,51.449500,83.757800,1352073.000000,135.207300,1.652619,12520.710000,1187,8309,13803,24419,3025,5284,6
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=256",0.000000,True,True,8,256,formal_sgct_signature_sensitivity,718459330,2148356950,5490737.500000,293225.000000,420000.000000,11027,2770401.463250,796.450000,2771197.913250,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,19,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=512",0.000000,True,True,8,512,formal_sgct_signature_sensitivity,1877989502,3135061995,5490737.500000,293225.000000,420000.000000,11027,2770804.222250,796.450000,2771600.672250,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,19,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
10000,96,prefix80,prefixed,"scenario_label=prefix80,sgct_d_target=8,signature_slot_cap=1024",0.000000,True,True,8,1024,formal_sgct_signature_sensitivity,1383132569,389648554,5490737.500000,293225.000000,420000.000000,11027,2783028.703750,796.450000,2783825.153750,10000,10000,0,513,257,257,257,55536,10256,20000,20000,10256,256,10000,0,0,0,0,0,0,8,10000,0,4.000000,0,1821.248967,SGCT,19,256,80.000000,,,10513,0.951203,42.000000,29.322500,713225.000000,71.322500,19.493177,5490.737500,257,10256,55536,20000,256,10000,8
