scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_tag_tx_energy_uj,2631.168580,244.312687,3030.340700,67.720022,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_listening_energy_uj,16137805.762970,95879.046308,16296563.091450,26576.315737,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_transmission_energy_uj,4438.255900,244.867728,4831.536000,67.873871,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),total_bits,6165880.820000,488806.849580,6958965.600000,135490.346107,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),avg_tag_bits,526.233716,48.862537,606.068140,13.544004,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),avg_reader_bits,90.354366,0.560162,91.292150,0.155269,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),avg_total_bits,616.588082,48.880685,695.896560,13.549035,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),avg_query_efficiency,1.077290,0.006479,1.087725,0.001796,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),peak_stack_depth,25.700000,1.092647,28.000000,0.302866,50
"scenario_label=clustered,energy_profile=listen-expensive",DQTA(k_max=3),avg_tag_responses,5.844652,0.270132,6.291710,0.074877,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_protocol_time_ms,13670.012700,112.761312,13861.557750,31.255841,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,throughput_tags_per_sec,731.576860,6.017785,740.238315,1.668045,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,system_efficiency,0.502557,0.006586,0.512236,0.001826,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,collision_slots,5931.960000,114.720238,6123.550000,31.798828,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,idle_slots,3969.640000,159.170523,4218.600000,44.119818,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_energy_uj,13678836.018090,138706.893823,13921802.259675,38447.589406,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,energy_per_tag_uj,1367.883602,13.870689,1392.180226,3.844759,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_reader_tx_energy_uj,488.932400,6.049354,498.610200,1.676795,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_tag_tx_energy_uj,738.927200,2.168915,742.240400,0.601193,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_listening_energy_uj,13677608.158490,138707.293752,13920579.973275,38447.700261,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_transmission_energy_uj,1227.859600,7.860064,1239.521000,2.178699,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,total_bits,1722320.600000,6960.400203,1732432.900000,1929.324504,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,avg_tag_bits,147.785440,0.433783,148.448080,0.120239,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,avg_reader_bits,24.446620,0.302468,24.930510,0.083840,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,avg_total_bits,172.232060,0.696040,173.243290,0.192932,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,avg_query_efficiency,1.686398,0.032431,1.734476,0.008989,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,peak_stack_depth,47.240000,1.597958,49.550000,0.442931,50
"scenario_label=clustered,energy_profile=listen-expensive",EMDT,avg_tag_responses,5.313080,0.021227,5.349195,0.005884,50
