TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,energy_profile,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_reader_tx_energy_uj,total_tag_tx_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,energy_per_tag_uj,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1465949131,2427741675,9185028.750000,601573.000000,768300.000000,16198,4600305.709250,1203.146000,384.150000,1587.296000,4601893.005250,10000,460.189301,10000,0,16463,,,,,,,,,,,,,,,,,,,,9.310600,,1088.728220,NLHQT(n=2),8,21,,,,26463,0.377886,76.830000,60.157300,1369873.000000,136.987300,0.607423,9185.028750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1970290044,323015804,24219615.000000,1665627.000000,5606606.000000,34654,12116908.794625,3331.254000,2803.303000,6134.557000,12123043.351625,10000,1212.304335,10000,2188,14977,,,,,,,,,,,,,,,,,,,,10.513400,,412.888479,DQTA(k_max=3),7,15,,,,27165,0.368121,560.660600,166.562700,7272233.000000,727.223300,0.667690,24219.615000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1465949131,298518926,13830605.000000,248908.000000,1478864.000000,20166,6852454.199000,497.816000,739.432000,1237.248000,6853691.447000,10000,685.369145,10000,4067,6099,,,,,,,,,,,,,,,,,,,,5.348900,,723.034170,EMDT,8,47,,,,20166,0.495884,147.886400,24.890800,1727772.000000,172.777200,1.639613,13830.605000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,4190931805,2927234716,6733015.000000,313983.000000,880000.000000,11284,3397650.633125,627.966000,440.000000,1067.966000,3398718.599125,10000,339.871860,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1485.218732,SGCT,9,256,,,,10770,0.928505,88.000000,31.398300,1193983.000000,119.398300,12.987013,6733.015000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,4190931805,3209862422,9183980.000000,601426.000000,798344.000000,16194,4598565.824250,1202.852000,399.172000,1602.024000,4600167.848250,10000,460.016785,10000,0,16460,,,,,,,,,,,,,,,,,,,,9.308000,,1088.852545,NLHQT(n=2),9,21,,,,26460,0.377929,79.834400,60.142600,1399770.000000,139.977000,0.607533,9183.980000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,4190931805,3752472411,13644565.000000,245102.000000,1479360.000000,19788,6779808.153750,490.204000,739.680000,1229.884000,6781038.037750,10000,678.103804,10000,3871,5917,,,,,,,,,,,,,,,,,,,,5.315100,,732.892547,EMDT,9,48,,,,19788,0.505357,147.936000,24.510200,1724462.000000,172.446200,1.690046,13644.565000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1465949131,2353035244,27598365.000000,1894552.000000,4906184.000000,35964,13805291.623000,3789.104000,2453.092000,6242.196000,13811533.819000,10000,1381.153382,10000,3,17307,,,,,,,,,,,,,,,,,,,,9.577600,,362.340305,DQTA(k_max=3),8,17,,,,27310,0.366166,490.618400,189.455200,6800736.000000,680.073600,0.577801,27598.365000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1099196381,2771899903,6008932.500000,288642.000000,750000.000000,11028,3024030.704750,577.284000,375.000000,952.284000,3024982.988750,10000,302.498299,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1664.189105,SGCT,10,256,,,,10514,0.951113,75.000000,28.864200,1038642.000000,103.864200,19.455253,6008.932500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,4190931805,3028275049,20419060.000000,1326674.000000,4993360.000000,30966,10207624.878625,2653.348000,2496.680000,5150.028000,10212774.906625,10000,1021.277491,10000,2211,12503,,,,,,,,,,,,,,,,,,,,8.513900,,489.738509,DQTA(k_max=3),9,19,,,,24714,0.404629,499.336000,132.667400,6320034.000000,632.003400,0.799808,20419.060000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1099196381,478224513,13831327.500000,249414.000000,1479632.000000,20125,6897319.780500,498.828000,739.816000,1238.644000,6898558.424500,10000,689.855842,10000,4018,6107,,,,,,,,,,,,,,,,,,,,5.354000,,722.996401,EMDT,10,49,,,,20125,0.496894,147.963200,24.941400,1729046.000000,172.904600,1.637465,13831.327500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1099196381,3603469162,9202066.250000,602703.000000,788342.000000,16228,4615888.999250,1205.406000,394.171000,1599.577000,4617488.576250,10000,461.748858,10000,0,16506,,,,,,,,,,,,,,,,,,,,9.314000,,1086.712454,NLHQT(n=2),10,22,,,,26506,0.377273,78.834200,60.270300,1391045.000000,139.104500,0.605840,9202.066250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,264797830,1995398259,7113332.500000,308527.000000,860000.000000,11283,3578796.613750,617.054000,430.000000,1047.054000,3579843.667750,10000,357.984367,10000,0,769,513.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1405.810849,SGCT,11,256,,,,10769,0.928591,86.000000,30.852700,1168527.000000,116.852700,13.003901,7113.332500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,264797830,4204146933,9178816.250000,600951.000000,768320.000000,16183,4591509.585750,1201.902000,384.160000,1586.062000,4593095.647750,10000,459.309565,10000,0,16436,,,,,,,,,,,,,,,,,,,,9.298900,,1089.465104,NLHQT(n=2),11,21,,,,26436,0.378272,76.832000,60.095100,1369271.000000,136.927100,0.608421,9178.816250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,264797830,3404025521,13644800.000000,246598.000000,1481232.000000,19794,6823808.602500,493.196000,740.616000,1233.812000,6825042.414500,10000,682.504241,10000,3884,5910,,,,,,,,,,,,,,,,,,,,5.319300,,732.879925,EMDT,11,48,,,,19794,0.505204,148.123200,24.659800,1727830.000000,172.783000,1.692047,13644.800000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1099196381,4144394184,16391592.500000,1079516.000000,3115343.000000,30680,8172714.743625,2159.032000,1557.671500,3716.703500,8176431.447125,10000,817.643145,10000,6131,9699,,,,,,,,,,,,,,,,,,,,7.431100,,610.068851,DQTA(k_max=3),10,23,,,,25830,0.387147,311.534300,107.951600,4194859.000000,419.485900,1.031034,16391.592500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2317724461,2537466434,6569590.000000,316293.000000,820000.000000,11284,3323585.540000,632.586000,410.000000,1042.586000,3324628.126000,10000,332.462813,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1522.165006,SGCT,12,256,,,,10770,0.928505,82.000000,31.629300,1136293.000000,113.629300,12.987013,6569.590000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2317724461,1965022239,9172760.000000,600644.000000,778346.000000,16173,4586176.159000,1201.288000,389.173000,1590.461000,4587766.620000,10000,458.776662,10000,0,16429,,,,,,,,,,,,,,,,,,,,9.304800,,1090.184416,NLHQT(n=2),12,20,,,,26429,0.378372,77.834600,60.064400,1378990.000000,137.899000,0.608680,9172.760000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,264797830,4152796130,17194566.250000,1023882.000000,5236661.000000,32598,8609450.752500,2047.764000,2618.330500,4666.094500,8614116.847000,10000,861.411685,10000,7413,10123,,,,,,,,,,,,,,,,,,,,8.077600,,581.579079,DQTA(k_max=3),11,22,,,,27536,0.363161,523.666100,102.388200,6260543.000000,626.054300,0.987849,17194.566250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2317724461,1453306203,13726735.000000,241912.000000,1473712.000000,20062,6780548.342000,483.824000,736.856000,1220.680000,6781769.022000,10000,678.176902,10000,4079,5983,,,,,,,,,,,,,,,,,,,,5.322300,,728.505358,EMDT,12,47,,,,20062,0.498455,147.371200,24.191200,1715624.000000,171.562400,1.671402,13726.735000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3221464663,3854380230,6515052.500000,317058.000000,800000.000000,11284,3292369.703375,634.116000,400.000000,1034.116000,3293403.819375,10000,329.340382,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1534.907048,SGCT,13,256,,,,10770,0.928505,80.000000,31.705800,1117058.000000,111.705800,12.987013,6515.052500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3221464663,708030561,9180973.750000,601221.000000,788326.000000,16189,4595014.294000,1202.442000,394.163000,1596.605000,4596610.899000,10000,459.661090,10000,0,16448,,,,,,,,,,,,,,,,,,,,9.306700,,1089.209083,NLHQT(n=2),13,20,,,,26448,0.378100,78.832600,60.122100,1389547.000000,138.954700,0.607977,9180.973750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3221464663,3435859981,13670742.500000,237512.000000,1470320.000000,19977,6854433.994750,475.024000,735.160000,1210.184000,6855644.178750,10000,685.564418,10000,4033,5944,,,,,,,,,,,,,,,,,,,,5.306600,,731.489164,EMDT,13,48,,,,19977,0.500576,147.032000,23.751200,1707832.000000,170.783200,1.682369,13670.742500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2317724461,4137295210,21678825.000000,1455331.000000,5245419.000000,32256,10853047.829750,2910.662000,2622.709500,5533.371500,10858581.201250,10000,1085.858120,10000,2238,13345,,,,,,,,,,,,,,,,,,,,10.292100,,461.279613,DQTA(k_max=3),12,16,,,,25583,0.390885,524.541900,145.533100,6700750.000000,670.075000,0.749344,21678.825000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,718344367,1757390504,6787552.500000,313218.000000,900000.000000,11284,3420435.342500,626.436000,450.000000,1076.436000,3421511.778500,10000,342.151178,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1473.285105,SGCT,14,256,,,,10770,0.928505,90.000000,31.321800,1213218.000000,121.321800,12.987013,6787.552500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,718344367,2231445372,9192221.250000,602143.000000,788342.000000,16212,4608890.215000,1204.286000,394.171000,1598.457000,4610488.672000,10000,461.048867,10000,0,16461,,,,,,,,,,,,,,,,,,,,9.318500,,1087.876339,NLHQT(n=2),14,21,,,,26461,0.377915,78.834200,60.214300,1390485.000000,139.048500,0.607497,9192.221250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3221464663,72980756,22822933.750000,1558709.000000,5400955.000000,31428,11396601.486000,3117.418000,2700.477500,5817.895500,11402419.381500,10000,1140.241938,10000,282,14097,,,,,,,,,,,,,,,,,,,,9.646700,,438.155765,DQTA(k_max=3),13,18,,,,24379,0.410189,540.095500,155.870900,6959664.000000,695.966400,0.709371,22822.933750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,718344367,30091721,13818850.000000,243188.000000,1472704.000000,20192,6874184.333500,486.376000,736.352000,1222.728000,6875407.061500,10000,687.540706,10000,4092,6100,,,,,,,,,,,,,,,,,,,,5.336100,,723.649218,EMDT,14,47,,,,20192,0.495246,147.270400,24.318800,1715892.000000,171.589200,1.639344,13818.850000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,664327645,3049114203,6233295.000000,286591.000000,790000.000000,11028,3144560.699750,573.182000,395.000000,968.182000,3145528.881750,10000,314.552888,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1604.287941,SGCT,15,256,,,,10514,0.951113,79.000000,28.659100,1076591.000000,107.659100,19.455253,6233.295000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,664327645,2359750201,9170035.000000,600438.000000,798370.000000,16168,4590805.717250,1200.876000,399.185000,1600.061000,4592405.778250,10000,459.240578,10000,0,16408,,,,,,,,,,,,,,,,,,,,9.304500,,1090.508379,NLHQT(n=2),15,21,,,,26408,0.378673,79.837000,60.043800,1398808.000000,139.880800,0.609459,9170.035000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,664327645,2743774042,13808430.000000,243892.000000,1474000.000000,20200,6907958.173500,487.784000,737.000000,1224.784000,6909182.957500,10000,690.918296,10000,4131,6069,,,,,,,,,,,,,,,,,,,,5.339800,,724.195292,EMDT,15,48,,,,20200,0.495050,147.400000,24.389200,1717892.000000,171.789200,1.647718,13808.430000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,718344367,1377888753,25520485.000000,1755245.000000,5760688.000000,35068,12811791.524250,3510.490000,2880.344000,6390.834000,12818182.358250,10000,1281.818236,10000,1168,15933,,,,,,,,,,,,,,,,,,,,10.909400,,391.842083,DQTA(k_max=3),14,18,,,,27101,0.368990,576.068800,175.524500,7515933.000000,751.593300,0.627628,25520.485000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2098601364,1416450309,6233332.500000,286594.000000,790000.000000,11028,3134861.021750,573.188000,395.000000,968.188000,3135829.209750,10000,313.582921,10000,0,514,258.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,5.000000,0.000000,1604.278289,SGCT,16,256,,,,10514,0.951113,79.000000,28.659400,1076594.000000,107.659400,19.455253,6233.332500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,664327645,1840712419,18514603.750000,1202054.000000,4388432.000000,33526,9267544.954250,2404.108000,2194.216000,4598.324000,9272143.278250,10000,927.214328,10000,6841,11123,,,,,,,,,,,,,,,,,,,,8.399400,,540.114179,DQTA(k_max=3),15,18,,,,27964,0.357603,438.843200,120.205400,5590486.000000,559.048600,0.899038,18514.603750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2098601364,3679528468,13758592.500000,244310.000000,1475568.000000,20135,6937441.357000,488.620000,737.784000,1226.404000,6938667.761000,10000,693.866776,10000,4116,6019,,,,,,,,,,,,,,,,,,,,5.326900,,726.818532,EMDT,16,48,,,,20135,0.496648,147.556800,24.431000,1719878.000000,171.987800,1.661406,13758.592500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2098601364,2238565781,9180166.250000,601159.000000,788304.000000,16188,4599019.233000,1202.318000,394.152000,1596.470000,4600615.703000,10000,460.061570,10000,0,16459,,,,,,,,,,,,,,,,,,,,9.305300,,1089.304891,NLHQT(n=2),16,20,,,,26459,0.377943,78.830400,60.115900,1389463.000000,138.946300,0.607570,9180.166250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1025331783,2000791224,6678627.500000,314760.000000,860000.000000,11284,3361760.421500,629.520000,430.000000,1059.520000,3362819.941500,10000,336.281994,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1497.313632,SGCT,17,256,,,,10770,0.928505,86.000000,31.476000,1174760.000000,117.476000,12.987013,6678.627500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1025331783,1179705418,9184881.250000,601419.000000,768312.000000,16195,4595441.159500,1202.838000,384.156000,1586.994000,4597028.153500,10000,459.702815,10000,0,16457,,,,,,,,,,,,,,,,,,,,9.302800,,1088.745704,NLHQT(n=2),17,21,,,,26457,0.377972,76.831200,60.141900,1369731.000000,136.973100,0.607644,9184.881250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1025331783,4265991138,13766615.000000,243562.000000,1474320.000000,20172,6901285.717000,487.124000,737.160000,1224.284000,6902510.001000,10000,690.251000,10000,4140,6032,,,,,,,,,,,,,,,,,,,,5.321300,,726.394978,EMDT,17,46,,,,20172,0.495737,147.432000,24.356200,1717882.000000,171.788200,1.657825,13766.615000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2098601364,4147045656,21975540.000000,1442159.000000,4843994.000000,30696,11049337.457500,2884.318000,2421.997000,5306.315000,11054643.772500,10000,1105.464377,10000,270,13617,,,,,,,,,,,,,,,,,,,,8.644800,,455.051389,DQTA(k_max=3),16,21,,,,23887,0.418638,484.399400,144.215900,6286153.000000,628.615300,0.734376,21975.540000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3827293683,523660690,6515127.500000,317064.000000,800000.000000,11284,3293665.365125,634.128000,400.000000,1034.128000,3294699.493125,10000,329.469949,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1534.889379,SGCT,18,256,,,,10770,0.928505,80.000000,31.706400,1117064.000000,111.706400,12.987013,6515.127500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3827293683,1478333536,9199591.250000,602537.000000,768348.000000,16223,4593946.571750,1205.074000,384.174000,1589.248000,4595535.819750,10000,459.553582,10000,0,16469,,,,,,,,,,,,,,,,,,,,9.313700,,1087.004817,NLHQT(n=2),18,20,,,,26469,0.377800,76.834800,60.253700,1370885.000000,137.088500,0.607201,9199.591250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3827293683,162220815,13750367.500000,245982.000000,1477856.000000,20085,6920576.954250,491.964000,738.928000,1230.892000,6921807.846250,10000,692.180785,10000,4066,6019,,,,,,,,,,,,,,,,,,,,5.331500,,727.253290,EMDT,18,48,,,,20085,0.497884,147.785600,24.598200,1723838.000000,172.383800,1.661406,13750.367500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1025331783,1733070973,20389978.750000,1393418.000000,5044290.000000,30854,10234174.939250,2786.836000,2522.145000,5308.981000,10239483.920250,10000,1023.948392,10000,2189,12443,,,,,,,,,,,,,,,,,,,,9.285200,,490.437000,DQTA(k_max=3),17,17,,,,24632,0.405976,504.429000,139.341800,6437708.000000,643.770800,0.803665,20389.978750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2984630120,2791208032,6896552.500000,311682.000000,940000.000000,11284,3475658.847000,623.364000,470.000000,1093.364000,3476752.211000,10000,347.675221,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1449.999837,SGCT,19,256,,,,10770,0.928505,94.000000,31.168200,1251682.000000,125.168200,12.987013,6896.552500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2984630120,163690658,9178101.250000,601121.000000,788304.000000,16186,4591615.333250,1202.242000,394.152000,1596.394000,4593211.727250,10000,459.321173,10000,0,16452,,,,,,,,,,,,,,,,,,,,9.310800,,1089.549976,NLHQT(n=2),19,21,,,,26452,0.378043,78.830400,60.112100,1389425.000000,138.942500,0.607829,9178.101250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2984630120,1008157909,13771555.000000,243056.000000,1473600.000000,20182,6885512.524500,486.112000,736.800000,1222.912000,6886735.436500,10000,688.673544,10000,4153,6029,,,,,,,,,,,,,,,,,,,,5.334700,,726.134413,EMDT,19,45,,,,20182,0.495491,147.360000,24.305600,1716656.000000,171.665600,1.658650,13771.555000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3827293683,1434676045,20129903.750000,1321371.000000,4824075.000000,35282,10131042.450500,2642.742000,2412.037500,5054.779500,10136097.230000,10000,1013.609723,10000,7082,12133,,,,,,,,,,,,,,,,,,,,9.014700,,496.773364,DQTA(k_max=3),18,20,,,,29215,0.342290,482.407500,132.137100,6145446.000000,614.544600,0.824198,20129.903750
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3056108576,2090907752,6678627.500000,314760.000000,860000.000000,11284,3370980.611000,629.520000,430.000000,1059.520000,3372040.131000,10000,337.204013,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1497.313632,SGCT,20,256,,,,10770,0.928505,86.000000,31.476000,1174760.000000,117.476000,12.987013,6678.627500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3056108576,2454910982,9163286.250000,600075.000000,768256.000000,16159,4591076.167500,1200.150000,384.128000,1584.278000,4592660.445500,10000,459.266045,10000,0,16379,,,,,,,,,,,,,,,,,,,,9.303700,,1091.311537,NLHQT(n=2),20,21,,,,26379,0.379089,76.825600,60.007500,1368331.000000,136.833100,0.610538,9163.286250
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,3056108576,4110241905,13675302.500000,248204.000000,1482192.000000,19829,6856421.229750,496.408000,741.096000,1237.504000,6857658.733750,10000,685.765873,10000,3892,5937,,,,,,,,,,,,,,,,,,,,5.322300,,731.245250,EMDT,20,49,,,,19829,0.504312,148.219200,24.820400,1730396.000000,173.039600,1.684352,13675.302500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2984630120,2927735513,30588327.500000,2103243.000000,4829404.000000,39006,15309999.949250,4206.486000,2414.702000,6621.188000,15316621.137250,10000,1531.662114,10000,0,19337,,,,,,,,,,,,,,,,,,,,9.577200,,326.922091,DQTA(k_max=3),19,17,,,,29337,0.340866,482.940400,210.324300,6932647.000000,693.264700,0.517143,30588.327500
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2096601128,3276777544,6515015.000000,317055.000000,800000.000000,11284,3283011.873125,634.110000,400.000000,1034.110000,3284045.983125,10000,328.404598,10000,0,770,514.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.000000,0.000000,1534.915883,SGCT,21,256,,,,10770,0.928505,80.000000,31.705500,1117055.000000,111.705500,12.987013,6515.015000
10000,96,dispersed,dispersed,"scenario_label=dispersed,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,2096601128,1595028430,9194347.500000,602128.000000,798334.000000,16213,4589228.347250,1204.256000,399.167000,1603.423000,4590831.770250,10000,459.083177,10000,0,16491,,,,,,,,,,,,,,,,,,,,9.309300,,1087.624761,NLHQT(n=2),21,20,,,,26491,0.377487,79.833400,60.212800,1400462.000000,140.046200,0.606391,9194.347500
