TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,prefix_length,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,2718358568,4152954595,5490737.5,293225.0,420000.0,11027,2772470.1315,796.45,2773266.5815,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,38,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,2034042658,1966900508,5490737.5,293225.0,420000.0,11027,2772416.8565,796.45,2773213.3065,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,39,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,137955047,1331546509,5490737.5,293225.0,420000.0,11027,2774243.65625,796.45,2775040.10625,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,40,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,762605328,51337997,5490737.5,293225.0,420000.0,11027,2778971.8125,796.45,2779768.2625,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,41,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,3190115510,2273092037,5490737.5,293225.0,420000.0,11027,2769493.65725,796.45,2770290.10725,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,42,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,1349996739,353291539,5490737.5,293225.0,420000.0,11027,2778724.08375,796.45,2779520.53375,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,43,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,634686124,453479176,5490737.5,293225.0,420000.0,11027,2777204.68075,796.45,2778001.13075,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,44,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,3307316082,1438407431,5490737.5,293225.0,420000.0,11027,2773697.5875,796.45,2774494.0375,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,45,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,3092822785,3942384380,5490737.5,293225.0,420000.0,11027,2771374.7975,796.45,2772171.2475,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,46,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,2343753150,2809752894,5490737.5,293225.0,420000.0,11027,2773546.81925,796.45,2774343.26925,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,47,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,355128228,549852479,5490737.5,293225.0,420000.0,11027,2774042.27675,796.45,2774838.72675,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,48,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.0,True,True,formal_experiment13_sgct_signature_grouping,2386975798,1665756962,5490737.5,293225.0,420000.0,11027,2774723.13125,796.45,2775519.58125,10000,10000,0,513,257.0,257.0,257.0,55536.0,10256.0,20000.0,20000.0,10256.0,256.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10000.0,0.0,4.0,0.0,1821.248967,SGCT,49,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,10513,0.951203,42.0,29.3225,713225.0,71.3225,19.493177,5490.7375,257.0,10256.0,55536.0,20000.0,256.0,10000.0,8.0,,,,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2126984381,2493876474,16392622.5,337771.0,9103338.0,34930,8207805.27225,5227.211,8213032.48325,10000,10000,10990,9293,,,,,,,,,,,,,,,,,,,,5.1639,,610.030518,DQTA(k_max=3),0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30283,0.330218,910.3338,33.7771,9441109.0,944.1109,1.076079,16392.6225,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2448278946,3979688591,16380770.0,337840.0,9116015.0,35060,8199341.039,5233.6875,8204574.7265,10000,10000,11153,9271,,,,,,,,,,,,,,,,,,,,5.1728,,610.471913,DQTA(k_max=3),1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30424,0.328688,911.6015,33.784,9453855.0,945.3855,1.078632,16380.77,,,,,,,,675.68,4558.0075,820.457473,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,373152632,3629455016,16380753.75,337878.0,9109860.0,34874,8222622.565125,5230.686,8227853.251125,10000,10000,10949,9283,,,,,,,,,,,,,,,,,,,,5.1684,,610.472519,DQTA(k_max=3),2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30232,0.330775,910.986,33.7878,9447738.0,944.7738,1.077238,16380.75375,,,,,,,,675.756,4554.93,822.785325,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2366964031,2779940372,16401213.75,338066.0,9107145.0,35088,8204666.04475,5229.7045,8209895.74925,10000,10000,11151,9291,,,,,,,,,,,,,,,,,,,,5.1667,,609.710973,DQTA(k_max=3),3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30442,0.328494,910.7145,33.8066,9445211.0,944.5211,1.07631,16401.21375,,,,,,,,676.132,4553.5725,820.989575,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2836204117,1166619048,16305231.25,334775.0,9104776.0,34902,8173981.162125,5221.938,8179203.100125,10000,10000,11094,9205,,,,,,,,,,,,,,,,,,,,5.1651,,613.300103,DQTA(k_max=3),4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30299,0.330044,910.4776,33.4775,9439551.0,943.9551,1.086366,16305.23125,,,,,,,,669.55,4552.388,817.92031,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,913585981,2868984756,16341663.75,336408.0,9095991.0,34748,8201441.233375,5220.8115,8206662.044875,10000,10000,10871,9251,,,,,,,,,,,,,,,,,,,,5.1596,,611.932797,DQTA(k_max=3),5,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30122,0.331983,909.5991,33.6408,9432399.0,943.2399,1.080964,16341.66375,,,,,,,,672.816,4547.9955,820.666204,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,482153887,883140556,16391061.25,338276.0,9104619.0,34797,8178018.818625,5228.8615,8183247.680125,10000,10000,10848,9299,,,,,,,,,,,,,,,,,,,,5.165,,610.088624,DQTA(k_max=3),6,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30147,0.331708,910.4619,33.8276,9442895.0,944.2895,1.075384,16391.06125,,,,,,,,676.552,4552.3095,818.324768,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,658220613,2991562370,16364325.0,337479.0,9096437.0,34566,8219606.201625,5223.1765,8224829.378125,10000,10000,10638,9285,,,,,,,,,,,,,,,,,,,,5.1594,,611.085395,DQTA(k_max=3),7,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29923,0.334191,909.6437,33.7479,9433916.0,943.3916,1.077006,16364.325,,,,,,,,674.958,4548.2185,822.482938,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,1518871727,3098457700,16479842.5,340555.0,9109767.0,35162,8292326.797125,5235.9935,8297562.790625,10000,10000,11108,9369,,,,,,,,,,,,,,,,,,,,5.1679,,606.801916,DQTA(k_max=3),8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30477,0.328116,910.9767,34.0555,9450322.0,945.0322,1.06735,16479.8425,,,,,,,,681.11,4554.8835,829.756279,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3824233016,1461524622,16281146.25,334056.0,9078510.0,34762,8153501.661875,5207.367,8158709.028875,10000,10000,10981,9187,,,,,,,,,,,,,,,,,,,,5.1491,,614.207369,DQTA(k_max=3),9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30168,0.331477,907.851,33.4056,9412566.0,941.2566,1.088495,16281.14625,,,,,,,,668.112,4539.255,815.870903,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2319209781,1801858061,16439273.75,339862.0,9116282.0,34953,8225069.445,5237.865,8230307.31,10000,10000,10944,9339,,,,,,,,,,,,,,,,,,,,5.1723,,608.299378,DQTA(k_max=3),10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30283,0.330218,911.6282,33.9862,9456144.0,945.6144,1.070778,16439.27375,,,,,,,,679.724,4558.141,823.030731,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2579903511,3159454343,16524603.75,342757.0,9126428.0,35176,8253891.339125,5248.728,8259140.067125,10000,10000,11056,9413,,,,,,,,,,,,,,,,,,,,5.1787,,605.158233,DQTA(k_max=3),11,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30469,0.328202,912.6428,34.2757,9469185.0,946.9185,1.062361,16524.60375,,,,,,,,685.514,4563.214,825.914007,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,499424946,1829704987,16419615.0,339151.0,9114968.0,34976,8199057.30325,5235.786,8204293.08925,10000,10000,11000,9317,,,,,,,,,,,,,,,,,,,,5.1716,,609.027678,DQTA(k_max=3),12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30317,0.329848,911.4968,33.9151,9454119.0,945.4119,1.073307,16419.615,,,,,,,,678.302,4557.484,820.429309,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,1124296884,4257085414,16321112.5,335658.0,9097822.0,34684,8200301.304375,5220.227,8205521.531375,10000,10000,10831,9235,,,,,,,,,,,,,,,,,,,,5.1606,,612.703331,DQTA(k_max=3),13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30066,0.332602,909.7822,33.5658,9433480.0,943.348,1.082837,16321.1125,,,,,,,,671.316,4548.911,820.552153,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,977494766,3771770135,16433638.75,338752.0,9115059.0,35340,8248653.12425,5235.0335,8253888.15775,10000,10000,11373,9311,,,,,,,,,,,,,,,,,,,,5.1717,,608.507961,DQTA(k_max=3),14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30684,0.325903,911.5059,33.8752,9453811.0,945.3811,1.073998,16433.63875,,,,,,,,677.504,4557.5295,825.388816,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,4177475760,1558389209,16416577.5,339140.0,9107266.0,35066,8217417.296875,5231.913,8222649.209875,10000,10000,11105,9307,,,,,,,,,,,,,,,,,,,,5.1674,,609.140364,DQTA(k_max=3),15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30412,0.328818,910.7266,33.914,9446406.0,944.6406,1.07446,16416.5775,,,,,,,,678.28,4553.633,822.264921,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,276515709,2679717838,16435886.25,339832.0,9111618.0,34892,8225438.052625,5235.473,8230673.525625,10000,10000,10883,9339,,,,,,,,,,,,,,,,,,,,5.1694,,608.424751,DQTA(k_max=3),16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30222,0.330885,911.1618,33.9832,9451450.0,945.145,1.070778,16435.88625,,,,,,,,679.664,4555.809,823.067353,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2384203970,443314606,16317931.25,335992.0,9102088.0,34603,8203651.462625,5223.028,8208874.490625,10000,10000,10750,9235,,,,,,,,,,,,,,,,,,,,5.1635,,612.82278,DQTA(k_max=3),17,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29985,0.3335,910.2088,33.5992,9438080.0,943.808,1.082837,16317.93125,,,,,,,,671.984,4551.044,820.887449,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3154802781,3044140689,16350255.0,336910.0,9106375.0,34760,8199383.874,5227.0075,8204610.8815,10000,10000,10871,9259,,,,,,,,,,,,,,,,,,,,5.1662,,611.611256,DQTA(k_max=3),18,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30130,0.331895,910.6375,33.691,9443285.0,944.3285,1.08003,16350.255,,,,,,,,673.82,4553.1875,820.461088,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,2857862295,182483662,16285147.5,334646.0,9104794.0,34600,8166879.206625,5221.689,8172100.895625,10000,10000,10795,9203,,,,,,,,,,,,,,,,,,,,5.165,,614.056458,DQTA(k_max=3),19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29998,0.333356,910.4794,33.4646,9439440.0,943.944,1.086602,16285.1475,,,,,,,,669.292,4552.397,817.21009,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3804076880,59333457,16505215.0,342139.0,9130341.0,35105,8252036.08025,5249.4485,8257285.52875,10000,10000,11009,9397,,,,,,,,,,,,,,,,,,,,5.1809,,605.869115,DQTA(k_max=3),20,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30406,0.328882,913.0341,34.2139,9472480.0,947.248,1.064169,16505.215,,,,,,,,684.278,4565.1705,825.728553,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3036984967,3446967239,16292796.25,334494.0,9093435.0,34663,8142768.887375,5215.7055,8147984.592875,10000,10000,10852,9207,,,,,,,,,,,,,,,,,,,,5.1577,,613.768186,DQTA(k_max=3),21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30059,0.332679,909.3435,33.4494,9427929.0,942.7929,1.08613,16292.79625,,,,,,,,668.988,4546.7175,814.798459,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3104726645,4063521616,16362237.5,337007.0,9109988.0,34870,8160838.5335,5229.008,8166067.5415,10000,10000,10972,9265,,,,,,,,,,,,,,,,,,,,5.1682,,611.163357,DQTA(k_max=3),22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30237,0.330721,910.9988,33.7007,9446995.0,944.6995,1.079331,16362.2375,,,,,,,,674.014,4554.994,816.606754,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,1220890315,2260300331,16359391.25,336786.0,9099348.0,34856,8196408.98725,5223.246,8201632.23325,10000,10000,10961,9263,,,,,,,,,,,,,,,,,,,,5.1616,,611.269689,DQTA(k_max=3),23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30224,0.330863,909.9348,33.6786,9436134.0,943.6134,1.079564,16359.39125,,,,,,,,673.572,4549.674,820.163223,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,977999248,1954958560,16420582.5,338912.0,9114315.0,35103,8216265.9225,5234.9815,8221500.904,10000,10000,11136,9311,,,,,,,,,,,,,,,,,,,,5.1712,,608.991794,DQTA(k_max=3),24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30447,0.32844,911.4315,33.8912,9453227.0,945.3227,1.073998,16420.5825,,,,,,,,677.824,4557.1575,822.15009,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,122331526,250322631,16324900.0,334925.0,9095556.0,34936,8143800.63275,5217.628,8149018.26075,10000,10000,11098,9225,,,,,,,,,,,,,,,,,,,,5.1588,,612.56118,DQTA(k_max=3),25,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30323,0.329783,909.5556,33.4925,9430481.0,943.0481,1.084011,16324.9,,,,,,,,669.85,4547.778,814.901826,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,3769348025,2187175029,16425468.75,339439.0,9113345.0,34937,8231641.332,5235.5505,8236876.8825,10000,10000,10949,9325,,,,,,,,,,,,,,,,,,,,5.1706,,608.810631,DQTA(k_max=3),26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30274,0.330316,911.3345,33.9439,9452784.0,945.2784,1.072386,16425.46875,,,,,,,,678.878,4556.6725,823.687688,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,4206904162,198805585,16385011.25,337672.0,9103489.0,35018,8227633.779375,5227.0885,8232860.867875,10000,10000,11099,9279,,,,,,,,,,,,,,,,,,,,5.1645,,610.313893,DQTA(k_max=3),27,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30378,0.329186,910.3489,33.7672,9441161.0,944.1161,1.077702,16385.01125,,,,,,,,675.344,4551.7445,823.286087,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,1773307657,2555634265,16317985.0,335243.0,9099652.0,34967,8218131.014125,5220.312,8223351.326125,10000,10000,11147,9213,,,,,,,,,,,,,,,,,,,,5.1623,,612.820762,DQTA(k_max=3),28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30360,0.329381,909.9652,33.5243,9434895.0,943.4895,1.085423,16317.985,,,,,,,,670.486,4549.826,822.335133,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,752521618,2765035159,16364587.5,337213.0,9103817.0,34903,8200142.149375,5226.3345,8205368.483875,10000,10000,11005,9265,,,,,,,,,,,,,,,,,,,,5.1649,,611.075592,DQTA(k_max=3),29,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30270,0.33036,910.3817,33.7213,9441030.0,944.103,1.079331,16364.5875,,,,,,,,674.426,4551.9085,820.536848,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,316894176,2242293377,16382026.25,338014.0,9107566.0,34773,8206710.52575,5229.811,8211940.33675,10000,10000,10836,9291,,,,,,,,,,,,,,,,,,,,5.1668,,610.425099,DQTA(k_max=3),30,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30127,0.331928,910.7566,33.8014,9445580.0,944.558,1.07631,16382.02625,,,,,,,,676.028,4553.783,821.194034,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,98908252,1005128627,16318751.25,335742.0,9091064.0,34686,8190490.709125,5217.016,8195707.725125,10000,10000,10839,9231,,,,,,,,,,,,,,,,,,,,5.1568,,612.791987,DQTA(k_max=3),31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30070,0.332557,909.1064,33.5742,9426806.0,942.6806,1.083306,16318.75125,,,,,,,,671.484,4545.532,819.570773,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,31009897,2559368655,16427976.25,339532.0,9107373.0,34884,8231889.168875,5232.7505,8237121.919375,10000,10000,10887,9331,,,,,,,,,,,,,,,,,,,,5.1667,,608.717705,DQTA(k_max=3),32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30218,0.330929,910.7373,33.9532,9446905.0,944.6905,1.071696,16427.97625,,,,,,,,679.064,4553.6865,823.712192,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,498921683,3956492861,16332015.0,336041.0,9090432.0,34809,8163294.22325,5217.298,8168511.52125,10000,10000,10953,9237,,,,,,,,,,,,,,,,,,,,5.1565,,612.294319,DQTA(k_max=3),33,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30190,0.331236,909.0432,33.6041,9426473.0,942.6473,1.082603,16332.015,,,,,,,,672.082,4545.216,816.851152,,,
10000,96,random,random,scenario_label=random,0.0,True,True,formal_experiment13_sgct_signature_grouping,452229539,1900822458,16379937.5,337631.0,9107979.0,34850,8215614.40375,5229.2515,8220843.65525,10000,10000,10922,9285,,,,,,,,,,,,,,,,,,,,5.1669,,610.50294,DQTA(k_max=3),34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30207,0.331049,910.7979,33.7631,9445610.0,944.561,1.077006,16379.9375,,,,,,,,675.262,4553.9895,822.084366,,,
