experiment_name,scenario,run_id,point_seed,algorithm,algorithm_seed,tag_count,epc_length,status,runtime,scenario_point,algorithm_name
formal_sgct_ber_robustness,clustered,7,1886939986,DQTA(k_max=3),4133458554,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,7,1306078324,DQTA(k_max=3),949998745,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,7,1099845023,DQTA(k_max=3),711639240,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,7,1122819209,DQTA(k_max=3),603860030,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,8,940398634,DQTA(k_max=3),2778152061,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,8,1242857373,DQTA(k_max=3),3550646614,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,8,2338966816,DQTA(k_max=3),1872232714,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,8,973348820,DQTA(k_max=3),1693539929,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,8,1259341623,DQTA(k_max=3),311420552,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,8,1015228928,DQTA(k_max=3),1089971335,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,8,1754180330,DQTA(k_max=3),789969251,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,8,1423700556,DQTA(k_max=3),221726992,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,8,77436183,DQTA(k_max=3),933697770,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,8,3711571054,DQTA(k_max=3),638052072,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,8,2632687758,DQTA(k_max=3),276777237,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,8,4069403609,DQTA(k_max=3),350223702,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,9,995535826,DQTA(k_max=3),3711951738,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,9,125250916,DQTA(k_max=3),1819021964,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,9,1963128349,DQTA(k_max=3),1824648017,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,9,384715719,DQTA(k_max=3),3516925699,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,9,2828322759,DQTA(k_max=3),1873754927,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,9,1286365535,DQTA(k_max=3),828921178,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,9,3540367725,DQTA(k_max=3),1860526140,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,9,741780929,DQTA(k_max=3),1627187203,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,9,83830805,DQTA(k_max=3),2215864135,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,9,596835140,DQTA(k_max=3),3814805651,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,9,4134342185,DQTA(k_max=3),2874820478,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,9,237336178,DQTA(k_max=3),3481383819,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,10,2556138659,DQTA(k_max=3),2508743864,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,10,31584141,DQTA(k_max=3),879120381,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,10,3230106064,DQTA(k_max=3),4193256756,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,10,2199968694,DQTA(k_max=3),487565692,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,10,2213336948,DQTA(k_max=3),2321816827,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,10,3099923895,DQTA(k_max=3),3738559797,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,10,653926446,DQTA(k_max=3),2243012922,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,10,4015638015,DQTA(k_max=3),2350045430,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,10,2307645787,DQTA(k_max=3),713537278,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,10,1232370600,DQTA(k_max=3),3698136043,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,10,46067876,DQTA(k_max=3),4081030319,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,10,4292398903,DQTA(k_max=3),3573641080,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,11,167115832,DQTA(k_max=3),3432733772,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,11,2882471056,DQTA(k_max=3),2671267912,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,11,3107578892,DQTA(k_max=3),1732823624,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,11,690604760,DQTA(k_max=3),2492227073,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,11,2718240784,DQTA(k_max=3),4187034202,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,11,3938737437,DQTA(k_max=3),867043152,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,11,4040809412,DQTA(k_max=3),3557980534,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,11,2691556161,DQTA(k_max=3),2934759258,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,11,2550796630,DQTA(k_max=3),2231410353,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,11,1508313710,DQTA(k_max=3),4046866512,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,11,171927572,DQTA(k_max=3),502712534,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,11,3511760503,DQTA(k_max=3),470531439,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,12,188309553,DQTA(k_max=3),3189151534,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,12,1297340165,DQTA(k_max=3),1674280171,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,12,3337933813,DQTA(k_max=3),4246943638,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,12,1445519212,DQTA(k_max=3),1028475273,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,12,3324074586,DQTA(k_max=3),1664473041,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,12,1568064664,DQTA(k_max=3),128444044,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,12,493921973,DQTA(k_max=3),1276803150,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,12,126172665,DQTA(k_max=3),62708284,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,12,3832831647,DQTA(k_max=3),4231838573,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,12,3193984952,DQTA(k_max=3),2217220671,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,12,1558079406,DQTA(k_max=3),702867793,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,12,726374534,DQTA(k_max=3),762746733,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,13,171354326,DQTA(k_max=3),1775368413,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,13,1673957307,DQTA(k_max=3),2277567994,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,13,1714099640,DQTA(k_max=3),276422753,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,13,1742259609,DQTA(k_max=3),2636958553,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,13,3027034712,DQTA(k_max=3),4261276404,10000,96,ok,,"scenario_label=prefix80,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,13,4138904167,DQTA(k_max=3),1758022999,10000,96,ok,,"scenario_label=prefix80,ber=1e-05",DQTA(k_max=3)
