TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,enable_refined_energy_model,enable_resource_monitoring,ber,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,1077172270,5609430.000000,292413.000000,760020.000000,11031,2836269.796500,964.836000,2837234.632500,10000,10000,0,517,259.000000,257.000000,257.000000,55536.000000,10256.000000,20000.000000,20000.000000,10256.000000,256.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10002.000000,2.000000,6.000400,0.000000,1782.712325,SGCT,44,256.000000,,,,,,,,,,10517,0.950841,76.002000,29.241300,1052433.000000,105.243300,19.342360,5609.430000,584.826000,380.010000,283.723463,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,3802724484,30724962.500000,2294974.000000,1835033.000000,19957,15370413.478250,5507.464500,15375920.942750,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.567900,,325.468257,LAPCT,44,17.000000,,,,,,,,,,20041,0.498977,183.503300,229.497400,4130007.000000,413.000700,0.995917,30724.962500,4589.948000,917.516500,1537.592094,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,4123382514,15308721.250000,1025747.000000,3981363.000000,29605,7672626.900250,4042.175500,7676669.075750,10000,10000,6102,9002,,,,,,,,,,,,,,,,,,,,8.436400,,653.222424,DQTA(k_max=3),44,19.000000,,,,,,,,,,25104,0.398343,398.136300,102.574700,5007110.000000,500.711000,1.110864,15308.721250,2051.494000,1990.681500,767.666908,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,2658867655,13740280.000000,243166.000000,1475488.000000,20098,6859403.790250,1224.076000,6860627.866250,10000,10000,4089,6009,,,,,,,,,,,,,,,,,,,,5.318900,,727.787207,EMDT,44,45.000000,,,,,,,,,,20098,0.497562,147.548800,24.316600,1718654.000000,171.865400,1.664170,13740.280000,486.332000,737.744000,686.062787,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,2380230928,9214845.000000,603578.000000,778376.000000,16251,4607008.264000,1596.344000,4608604.608000,10000,10000,0,16525,,,,,,,,,,,,,,,,,,,,9.318200,,1085.205448,NLHQT(n=2),44,20.000000,,,,,,,,,,26525,0.377003,77.837600,60.357800,1381954.000000,138.195400,0.605144,9214.845000,1207.156000,389.188000,460.860461,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,1582611268,35370441.250000,2517946.000000,979753.000000,24819,17699241.336625,5525.768500,17704767.105125,10000,10000,0,14818,,,,,,,,,,,,,,,,,,,,5.658000,,282.721947,EAQ_CBB,44,2458.000000,,,,,,,,,,24818,0.402933,97.975300,251.794600,3497699.000000,349.769900,0.674855,35370.441250,5035.892000,489.876500,1770.476711,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,4259844817,1989088251,79638022.500000,3575242.000000,3465408.000000,162511,46858465.589985,8883.188000,46867348.777985,10000,10000,5923,146588,,,,,,,,,,,,,,,,,,,,255.641200,,125.568161,HT_EEAC,44,,10000.000000,,,,,,,,,162511,0.061534,346.540800,357.524200,7040650.000000,704.065000,0.068218,79638.022500,7150.484000,1732.704000,4686.734878,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,1162883726,10500217.500000,609203.000000,1029843.000000,15374,5254711.674750,1733.327500,5256445.002250,10000,10000,0,3198,2111.000000,1086.000000,1.000000,53909.000000,11083.000000,29995.000000,29995.000000,11083.000000,1087.000000,9996.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,7.999500,0.000000,952.361225,SGCT,45,79.000000,,,,,,,,,,13198,0.757691,102.984300,60.920300,1639046.000000,163.904600,3.126954,10500.217500,1218.406000,514.921500,525.644500,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,2677053994,30399343.750000,2242545.000000,2579464.000000,19957,15208275.042625,5774.822000,15214049.864625,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.576500,,328.954470,LAPCT,45,18.000000,,,,,,,,,,20041,0.498977,257.946400,224.254500,4822009.000000,482.200900,0.995917,30399.343750,4485.090000,1289.732000,1521.404986,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,92619872,20238006.250000,1340624.000000,5965143.000000,34289,10145608.734000,5663.819500,10151272.553500,10000,10000,6019,12180,,,,,,,,,,,,,,,,,,,,10.446300,,494.119820,DQTA(k_max=3),45,17.000000,,,,,,,,,,28199,0.354623,596.514300,134.062400,7305767.000000,730.576700,0.821018,20238.006250,2681.248000,2982.571500,1015.127255,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,1139853746,13680275.000000,245806.000000,1479552.000000,19912,6795330.076500,1231.388000,6796561.464500,10000,10000,3977,5935,,,,,,,,,,,,,,,,,,,,5.311700,,730.979458,EMDT,45,47.000000,,,,,,,,,,19912,0.502210,147.955200,24.580600,1725358.000000,172.535800,1.684920,13680.275000,491.612000,739.776000,679.656146,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,2328313893,9182995.000000,601500.000000,798268.000000,16196,4583548.249000,1602.134000,4585150.383000,10000,10000,0,16491,,,,,,,,,,,,,,,,,,,,9.312700,,1088.969340,NLHQT(n=2),45,23.000000,,,,,,,,,,26491,0.377487,79.826800,60.150000,1399768.000000,139.976800,0.606391,9182.995000,1203.000000,399.134000,458.515038,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,1046163137,35331062.500000,2499956.000000,1042121.000000,25101,17678036.809000,5520.972500,17683557.781500,10000,10000,0,15100,,,,,,,,,,,,,,,,,,,,5.698800,,283.037058,EAQ_CBB,45,2450.000000,,,,,,,,,,25100,0.398406,104.212100,249.995600,3542077.000000,354.207700,0.662252,35331.062500,4999.912000,521.060500,1768.355778,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,400917234,2915467409,79526932.500000,3569698.000000,3461936.000000,162259,46542817.206739,8870.364000,46551687.570739,10000,10000,5888,146371,,,,,,,,,,,,,,,,,,,,250.126600,,125.743565,HT_EEAC,45,,10000.000000,,,,,,,,,162259,0.061630,346.193600,356.969800,7031634.000000,703.163400,0.068320,79526.932500,7139.396000,1730.968000,4655.168757,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,2069310488,8734481.250000,501924.000000,929923.000000,14357,4381350.684875,1468.809500,4382819.494375,10000,10000,0,2179,1090.000000,1086.000000,1.000000,54454.000000,11082.000000,29994.000000,29994.000000,11082.000000,1088.000000,9994.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10001.000000,1.000000,7.000200,0.000000,1144.887683,SGCT,46,79.000000,,,,,,,,,,12179,0.821085,92.992300,50.192400,1431847.000000,143.184700,4.589261,8734.481250,1003.848000,464.961500,438.281949,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,3757356878,30556831.250000,2267887.000000,2179653.000000,19957,15286040.127125,5625.600500,15291665.727625,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.582700,,327.259064,LAPCT,46,17.000000,,,,,,,,,,20041,0.498977,217.965300,226.788700,4447540.000000,444.754000,0.995917,30556.831250,4535.774000,1089.826500,1529.166573,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,3965985719,30548261.250000,2135759.000000,5443479.000000,38844,15290464.167625,6993.257500,15297457.425125,10000,10000,0,19229,,,,,,,,,,,,,,,,,,,,11.582700,,327.350873,DQTA(k_max=3),46,16.000000,,,,,,,,,,29229,0.342126,544.347900,213.575900,7579238.000000,757.923800,0.520048,30548.261250,4271.518000,2721.739500,1529.745743,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,3201624562,13649892.500000,244772.000000,1479232.000000,19793,6827783.703000,1229.160000,6829012.863000,10000,10000,3879,5914,,,,,,,,,,,,,,,,,,,,5.318600,,732.606502,EMDT,46,47.000000,,,,,,,,,,19793,0.505229,147.923200,24.477200,1724004.000000,172.400400,1.690903,13649.892500,489.544000,739.616000,682.901286,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,4000610521,9187072.500000,601768.000000,758284.000000,16203,4591539.797000,1582.678000,4593122.475000,10000,10000,0,16468,,,,,,,,,,,,,,,,,,,,9.313500,,1088.486022,NLHQT(n=2),46,20.000000,,,,,,,,,,26468,0.377815,75.828400,60.176800,1360052.000000,136.005200,0.607238,9187.072500,1203.536000,379.142000,459.312248,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,3002235688,35739933.750000,2543858.000000,968915.000000,25093,17859247.759625,5572.173500,17864819.933125,10000,10000,0,15092,,,,,,,,,,,,,,,,,,,,5.699600,,279.799064,EAQ_CBB,46,2452.000000,,,,,,,,,,25092,0.398533,96.891500,254.385800,3512773.000000,351.277300,0.662603,35739.933750,5087.716000,484.457500,1786.481993,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,484681988,7504632.500000,382290.000000,937560.000000,13636,3765828.270500,1233.360000,3767061.630500,10000,10000,0,1882,1006.000000,129.000000,129.000000,23644.000000,9380.000000,20000.000000,20000.000000,9380.000000,876.000000,8504.000000,748.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.299200,0.000000,1332.510286,SGCT,47,134.000000,,,,,,,,,,11882,0.841609,93.756000,38.229000,1319850.000000,131.985000,5.313496,7504.632500,764.580000,468.780000,376.706163,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,2940825182,4066612060,80166975.000000,3601180.000000,3482880.000000,163690,46943682.002246,8943.800000,46952625.802246,10000,10000,6010,147680,,,,,,,,,,,,,,,,,,,,264.816800,,124.739645,HT_EEAC,46,,10000.000000,,,,,,,,,163690,0.061091,348.288000,360.118000,7084060.000000,708.406000,0.067714,80166.975000,7202.360000,1741.440000,4695.262580,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,4285566889,30352262.500000,2234667.000000,2784454.000000,19957,15185612.182500,5861.561000,15191473.743500,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.576700,,329.464731,LAPCT,47,18.000000,,,,,,,,,,20041,0.498977,278.445400,223.466700,5019121.000000,501.912100,0.995917,30352.262500,4469.334000,1392.227000,1519.147374,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,857898564,25448716.250000,1715629.000000,5921511.000000,35044,12699668.513125,6392.013500,12706060.526625,10000,10000,1174,15913,,,,,,,,,,,,,,,,,,,,10.899300,,392.947130,DQTA(k_max=3),47,17.000000,,,,,,,,,,27087,0.369181,592.151100,171.562900,7637140.000000,763.714000,0.628417,25448.716250,3431.258000,2960.755500,1270.606053,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,1019937417,13845827.500000,243914.000000,1473968.000000,20281,6920050.876500,1224.812000,6921275.688500,10000,10000,4174,6107,,,,,,,,,,,,,,,,,,,,5.347100,,722.239245,EMDT,47,46.000000,,,,,,,,,,20281,0.493072,147.396800,24.391400,1717882.000000,171.788200,1.637465,13845.827500,487.828000,736.984000,692.127569,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,682929429,9166753.750000,600249.000000,788312.000000,16163,4585528.857000,1594.654000,4587123.511000,10000,10000,0,16413,,,,,,,,,,,,,,,,,,,,9.303100,,1090.898727,NLHQT(n=2),47,20.000000,,,,,,,,,,26413,0.378601,78.831200,60.024900,1388561.000000,138.856100,0.609273,9166.753750,1200.498000,394.156000,458.712351,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,3261105120,26761635.000000,1915604.000000,710219.000000,18649,13356164.207750,4186.317500,13360350.525250,10000,10000,0,8648,,,,,,,,,,,,,,,,,,,,3.852800,,373.669247,EAQ_CBB,47,2457.000000,,,,,,,,,,18648,0.536251,71.021900,191.560400,2625823.000000,262.582300,1.156337,26761.635000,3831.208000,355.109500,1336.035053,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,823345271,3673947558,79513260.000000,3569456.000000,3460608.000000,162248,46501837.112247,8869.216000,46510706.328247,10000,10000,5960,146288,,,,,,,,,,,,,,,,,,,,250.016600,,125.765187,HT_EEAC,47,,10000.000000,,,,,,,,,162248,0.061634,346.060800,356.945600,7030064.000000,703.006400,0.068358,79513.260000,7138.912000,1730.304000,4651.070633,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,3162286853,7874700.000000,382938.000000,886657.000000,13773,3957021.332375,1209.204500,3958230.536875,10000,10000,0,1951,1039.000000,129.000000,129.000000,23679.000000,9345.000000,20000.000000,20000.000000,9345.000000,910.000000,8435.000000,782.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10002.000000,2.000000,5.313400,0.000000,1269.889647,SGCT,48,136.000000,,,,,,,,,,11951,0.836750,88.665700,38.293800,1269595.000000,126.959500,5.125577,7874.700000,765.876000,443.328500,395.823054,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,2148844728,30165368.750000,2204605.000000,3093709.000000,19957,15090335.134625,5956.064500,15096291.199125,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.571800,,331.505976,LAPCT,48,17.000000,,,,,,,,,,20041,0.498977,309.370900,220.460500,5298314.000000,529.831400,0.995917,30165.368750,4409.210000,1546.854500,1509.629120,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,976526113,22184360.000000,1452650.000000,5382020.000000,31760,11102876.715500,5596.310000,11108473.025500,10000,10000,1161,13733,,,,,,,,,,,,,,,,,,,,8.901600,,450.768019,DQTA(k_max=3),48,19.000000,,,,,,,,,,24894,0.401703,538.202000,145.265000,6834670.000000,683.467000,0.728173,22184.360000,2905.300000,2691.010000,1110.847303,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,3001007410,13688412.500000,245410.000000,1478720.000000,19803,6817021.082250,1230.180000,6818251.262250,10000,10000,3848,5955,,,,,,,,,,,,,,,,,,,,5.326900,,730.544904,EMDT,48,47.000000,,,,,,,,,,19803,0.504974,147.872000,24.541000,1724130.000000,172.413000,1.679261,13688.412500,490.820000,739.360000,681.825126,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,2008029112,9198377.500000,602308.000000,798436.000000,16217,4605938.610500,1603.834000,4607542.444500,10000,10000,0,16461,,,,,,,,,,,,,,,,,,,,9.309000,,1087.148250,NLHQT(n=2),48,21.000000,,,,,,,,,,26461,0.377915,79.843600,60.230800,1400744.000000,140.074400,0.607497,9198.377500,1204.616000,399.218000,460.754244,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,3305415866,27192532.500000,1940744.000000,744837.000000,19057,13605798.099375,4253.906500,13610052.005875,10000,10000,0,9056,,,,,,,,,,,,,,,,,,,,3.953200,,367.748021,EAQ_CBB,48,2460.000000,,,,,,,,,,19056,0.524769,74.483700,194.074400,2685581.000000,268.558100,1.104240,27192.532500,3881.488000,372.418500,1361.005201,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,667763440,2194007520,80232682.500000,3604986.000000,3483856.000000,163863,47224287.134243,8951.900000,47233239.034243,10000,10000,6122,147741,,,,,,,,,,,,,,,,,,,,258.041000,,124.637488,HT_EEAC,48,,10000.000000,,,,,,,,,163863,0.061027,348.385600,360.498600,7088842.000000,708.884200,0.067686,80232.682500,7209.972000,1741.928000,4723.323903,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,2388284,6689280.000000,315543.000000,860024.000000,11304,3374712.520250,1061.098000,3375773.618250,10000,10000,0,782,518.000000,257.000000,257.000000,55540.000000,10252.000000,20000.000000,20000.000000,10252.000000,260.000000,9992.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10004.000000,4.000000,6.002400,0.000000,1494.929200,SGCT,49,256.000000,,,,,,,,,,10782,0.927472,86.002400,31.554300,1175567.000000,117.556700,12.787724,6689.280000,631.086000,430.012000,337.577362,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,3848253755,30528200.000000,2263450.000000,2256919.000000,19957,15271704.623875,5655.359500,15277359.983375,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.569900,,327.565988,LAPCT,49,17.000000,,,,,,,,,,20041,0.498977,225.691900,226.345000,4520369.000000,452.036900,0.995917,30528.200000,4526.900000,1128.459500,1527.735998,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,3582562695,16032441.250000,1048980.000000,4197264.000000,30256,8028231.088000,4196.592000,8032427.680000,10000,10000,6061,9463,,,,,,,,,,,,,,,,,,,,8.418600,,623.735328,DQTA(k_max=3),49,17.000000,,,,,,,,,,25524,0.391788,419.726400,104.898000,5246244.000000,524.624400,1.056747,16032.441250,2097.960000,2098.632000,803.242768,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,1433034829,13578927.500000,242132.000000,1477952.000000,19759,6742207.440500,1223.240000,6743430.680500,10000,10000,3927,5832,,,,,,,,,,,,,,,,,,,,5.290400,,736.435186,EMDT,49,50.000000,,,,,,,,,,19759,0.506098,147.795200,24.213200,1720084.000000,172.008400,1.714678,13578.927500,484.264000,738.976000,674.343068,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,3647729093,9183040.000000,601336.000000,758330.000000,16192,4591586.496750,1581.837000,4593168.333750,10000,10000,0,16441,,,,,,,,,,,,,,,,,,,,9.305600,,1088.964003,NLHQT(n=2),49,21.000000,,,,,,,,,,26441,0.378201,75.833000,60.133600,1359666.000000,135.966600,0.608236,9183.040000,1202.672000,379.165000,459.316833,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,3541254808,34838841.250000,2490782.000000,897904.000000,24239,17423741.281250,5430.516000,17429171.797250,10000,10000,0,14238,,,,,,,,,,,,,,,,,,,,5.497400,,287.035953,EAQ_CBB,49,2464.000000,,,,,,,,,,24238,0.412575,89.790400,249.078200,3388686.000000,338.868600,0.702346,34838.841250,4981.564000,448.952000,1742.917180,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=1e-05",True,True,0.000010,formal_sgct_ber_robustness,3093628728,4176158043,80214840.000000,3602368.000000,3486832.000000,163744,47402423.551494,8948.152000,47411371.703494,10000,10000,5817,147927,,,,,,,,,,,,,,,,,,,,252.902100,,124.665212,HT_EEAC,49,,10000.000000,,,,,,,,,163744,0.061071,348.683200,360.236800,7089200.000000,708.920000,0.067601,80214.840000,7204.736000,1743.416000,4741.137170,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,39395760,11895495.000000,741120.000000,954373.000000,21866,6124828.719500,1959.426500,6126788.146000,10000,10000,0,5940,2963.000000,611.000000,25.000000,8678.000000,7194.000000,32319.000000,32319.000000,7194.000000,2962.000000,4232.000000,2352.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10015.000000,15.000000,7.620400,0.000000,840.654382,SGCT,0,198.000000,,,,,,,,,,15940,0.627353,95.437300,74.112000,1695493.000000,169.549300,1.683502,11895.495000,1482.240000,477.186500,612.678815,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,2840982713,30308950.000000,2228313.000000,2553908.000000,19957,15160484.406250,5733.580000,15166217.986250,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.576600,,329.935547,LAPCT,0,17.000000,,,,,,,,,,20041,0.498977,255.390800,222.831300,4782221.000000,478.222100,0.995917,30308.950000,4456.626000,1276.954000,1516.621799,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,3405487848,23935491.250000,1618361.000000,5079534.000000,32521,11932701.535625,5776.489000,11938478.024625,10000,10000,268,14838,,,,,,,,,,,,,,,,,,,,9.655800,,417.789629,DQTA(k_max=3),0,18.000000,,,,,,,,,,25106,0.398311,507.953400,161.836100,6697895.000000,669.789500,0.673945,23935.491250,3236.722000,2539.767000,1193.847802,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,227785361,13693277.500000,249876.000000,1490336.000000,19739,6845335.918500,1244.920000,6846580.838500,10000,10000,3767,5972,,,,,,,,,,,,,,,,,,,,5.325700,,730.285354,EMDT,0,50.000000,,,,,,,,,,19739,0.506611,149.033600,24.987600,1740212.000000,174.021200,1.674481,13693.277500,499.752000,745.168000,684.658084,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,3469111843,9171621.250000,600603.000000,788324.000000,16172,4588237.219750,1595.368000,4589832.587750,10000,10000,0,16426,,,,,,,,,,,,,,,,,,,,9.305800,,1090.319773,NLHQT(n=2),0,23.000000,,,,,,,,,,26426,0.378415,78.832400,60.060300,1388927.000000,138.892700,0.608791,9171.621250,1201.206000,394.162000,458.983259,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,1487760673,35974547.500000,2569580.000000,940160.000000,25079,17984325.562125,5609.240000,17989934.802125,10000,10000,0,15078,,,,,,,,,,,,,,,,,,,,5.709400,,277.974309,EAQ_CBB,0,2451.000000,,,,,,,,,,25078,0.398756,94.016000,256.958000,3509740.000000,350.974000,0.663218,35974.547500,5139.160000,470.080000,1798.993480,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,3507188598,1786258602,79646452.500000,3576386.000000,3464192.000000,162563,46886817.096753,8884.868000,46895701.964753,10000,10000,6051,146512,,,,,,,,,,,,,,,,,,,,257.402200,,125.554870,HT_EEAC,0,,10000.000000,,,,,,,,,162563,0.061515,346.419200,357.638600,7040578.000000,704.057800,0.068254,79646.452500,7152.772000,1732.096000,4689.570196,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,2207699988,1735958926,8111358.750000,401103.000000,1012592.000000,12621,4056036.404625,1308.502000,4057344.906625,10000,10000,0,1571,1013.000000,521.000000,35.000000,56940.000000,10516.000000,30000.000000,30000.000000,10516.000000,524.000000,9992.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10034.000000,34.000000,7.008400,0.000000,1232.839073,SGCT,1,47.000000,,,,,,,,,,11571,0.864230,101.259200,40.110300,1413695.000000,141.369500,6.365372,8111.358750,802.206000,506.296000,405.734491,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,2207699988,1440595669,30393375.000000,2241299.000000,2882540.000000,19957,15203557.605625,5923.868000,15209481.473625,10000,10000,0,10041,,,,,,,,,,,,,,,,,,,,11.573200,,329.019071,LAPCT,1,17.000000,,,,,,,,,,20041,0.498977,288.254000,224.129900,5123839.000000,512.383900,0.995917,30393.375000,4482.598000,1441.270000,1520.948147,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,2207699988,163401106,29475603.750000,2026855.000000,4529348.000000,37828,14741185.342625,6318.384000,14747503.726625,10000,10000,0,18553,,,,,,,,,,,,,,,,,,,,8.573600,,339.263619,DQTA(k_max=3),1,20.000000,,,,,,,,,,28553,0.350226,452.934800,202.685500,6556203.000000,655.620300,0.538996,29475.603750,4053.710000,2264.674000,1474.750373,,,
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0001",True,True,0.000100,formal_sgct_ber_robustness,2207699988,2656714903,13990792.500000,249964.000000,1483376.000000,20465,7025296.014000,1241.616000,7026537.630000,10000,10000,4201,6264,,,,,,,,,,,,,,,,,,,,5.374800,,714.755794,EMDT,1,48.000000,,,,,,,,,,20465,0.488639,148.337600,24.996400,1733340.000000,173.334000,1.596424,13990.792500,499.928000,741.688000,702.653763,,,
