scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=clustered,SGCT,signature_singleton_groups,9996.880000,2.326774,10000.000000,0.644949,50
scenario_label=clustered,SGCT,low_d_fallback_count,1.560000,1.163387,3.550000,0.322474,50
scenario_label=clustered,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
scenario_label=clustered,SGCT,epc_verification_count,10000.000000,0.000000,10000.000000,0.000000,50
scenario_label=clustered,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
scenario_label=clustered,SGCT,avg_tag_responses,6.578252,0.152510,7.031200,0.042274,50
scenario_label=dispersed,DQTA(k_max=3),total_protocol_time_ms,23356.331025,3872.529193,29882.111875,1073.410328,50
scenario_label=dispersed,DQTA(k_max=3),throughput_tags_per_sec,440.657594,78.596073,592.740184,21.785720,50
scenario_label=dispersed,DQTA(k_max=3),system_efficiency,0.369449,0.033833,0.426059,0.009378,50
scenario_label=dispersed,DQTA(k_max=3),collision_slots,14450.120000,2639.369348,18825.000000,731.595858,50
scenario_label=dispersed,DQTA(k_max=3),idle_slots,2843.740000,2308.792889,7202.900000,639.964738,50
scenario_label=dispersed,DQTA(k_max=3),total_energy_uj,11697619.542220,1939752.179028,14960006.698119,537671.872488,50
scenario_label=dispersed,DQTA(k_max=3),total_listening_energy_uj,11691767.861990,1938994.050902,14953042.022144,537461.730093,50
scenario_label=dispersed,DQTA(k_max=3),total_transmission_energy_uj,5851.680230,846.799000,7007.592475,234.720708,50
scenario_label=dispersed,DQTA(k_max=3),total_bits,7019248.540000,1046764.241913,8399511.700000,290148.244754,50
scenario_label=dispersed,DQTA(k_max=3),avg_tag_bits,545.787790,89.856469,663.822955,24.906942,50
scenario_label=dispersed,DQTA(k_max=3),avg_reader_bits,156.137064,27.502548,204.314065,7.623317,50
scenario_label=dispersed,DQTA(k_max=3),avg_total_bits,701.924854,104.676424,839.951170,29.014824,50
scenario_label=dispersed,DQTA(k_max=3),avg_query_efficiency,0.716938,0.142732,0.990647,0.039563,50
scenario_label=dispersed,DQTA(k_max=3),peak_stack_depth,17.280000,2.433105,22.000000,0.674422,50
scenario_label=dispersed,DQTA(k_max=3),avg_tag_responses,9.890496,1.189594,11.522995,0.329739,50
scenario_label=dispersed,DRCT,total_protocol_time_ms,58715.508350,14511.377889,82742.471750,4022.348734,50
scenario_label=dispersed,DRCT,throughput_tags_per_sec,181.937418,50.887191,294.784542,14.105210,50
scenario_label=dispersed,DRCT,system_efficiency,0.147460,0.043430,0.244438,0.012038,50
scenario_label=dispersed,DRCT,collision_slots,36434.780000,9308.595449,50927.400000,2580.211018,50
scenario_label=dispersed,DRCT,idle_slots,26436.780000,9308.595449,40929.400000,2580.211018,50
scenario_label=dispersed,DRCT,total_energy_uj,29419506.165927,7257786.240112,41477998.243962,2011755.707780,50
scenario_label=dispersed,DRCT,energy_per_tag_uj,2941.950617,725.778624,4147.799825,201.175571,50
scenario_label=dispersed,DRCT,total_reader_tx_energy_uj,8285.593800,2070.297596,11764.583600,573.857216,50
scenario_label=dispersed,DRCT,total_tag_tx_energy_uj,1819.582690,43.733772,1876.156450,12.122383,50
scenario_label=dispersed,DRCT,total_listening_energy_uj,29409400.989437,7255707.539224,41464353.896462,2011179.521290,50
scenario_label=dispersed,DRCT,total_transmission_energy_uj,10105.176490,2080.850888,13644.347500,576.782439,50
scenario_label=dispersed,DRCT,total_bits,7781962.280000,1058810.296463,9617577.000000,293487.240723,50
scenario_label=dispersed,DRCT,avg_tag_bits,363.916538,8.746754,375.231290,2.424477,50
scenario_label=dispersed,DRCT,avg_reader_bits,414.279690,103.514880,588.229180,28.692861,50
scenario_label=dispersed,DRCT,avg_total_bits,778.196228,105.881030,961.757700,29.348724,50
scenario_label=dispersed,DRCT,avg_query_efficiency,0.294930,0.086865,0.488900,0.024078,50
scenario_label=dispersed,DRCT,peak_stack_depth,13.060000,0.511500,14.000000,0.141781,50
scenario_label=dispersed,DRCT,avg_tag_responses,88.626326,3.191284,92.585000,0.884579,50
scenario_label=dispersed,EAQ_CBB,total_protocol_time_ms,32262.238300,2669.216645,35444.875000,739.869106,50
scenario_label=dispersed,EAQ_CBB,throughput_tags_per_sec,312.141377,27.003472,365.732379,7.484981,50
scenario_label=dispersed,EAQ_CBB,system_efficiency,0.442834,0.041477,0.529811,0.011497,50
scenario_label=dispersed,EAQ_CBB,collision_slots,12767.040000,2025.952121,15085.300000,561.565278,50
scenario_label=dispersed,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=dispersed,EAQ_CBB,total_energy_uj,16142311.678825,1336216.407660,17732797.601481,370380.291732,50
scenario_label=dispersed,EAQ_CBB,total_listening_energy_uj,16137273.112325,1335798.351075,17727262.080906,370264.412358,50
scenario_label=dispersed,EAQ_CBB,total_transmission_energy_uj,5038.566500,418.177649,5532.279700,115.912930,50
scenario_label=dispersed,EAQ_CBB,total_bits,3201781.480000,296105.843301,3544534.050000,82076.352301,50
scenario_label=dispersed,EAQ_CBB,avg_tag_bits,90.999764,12.754596,108.340420,3.535394,50
scenario_label=dispersed,EAQ_CBB,avg_reader_bits,229.178384,18.202093,251.339420,5.045363,50
scenario_label=dispersed,EAQ_CBB,avg_total_bits,320.178148,29.610584,354.453405,8.207635,50
