TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,2681084984,3074660182,11514020.000000,653948.000000,810972.000000,17171,5760215.329750,1713.382000,5761928.711750,10000,10000,0,18137,,,,,,,,,,,,,,,,,,,,9.548600,,868.506395,NLHQT(n=2),27,21.000000,,,,,,,64.000000,,,28137,0.355404,81.097200,65.394800,1464920.000000,146.492000,0.551359,11514.020000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2354148920,3582889015,10652247.500000,653486.000000,650902.000000,17168,5332334.586750,1632.423000,5333967.009750,10000,10000,0,18129,,,,,,,,,,,,,,,,,,,,9.546100,,938.769025,NLHQT(n=2),27,23.000000,,,,,,,72.000000,,,28129,0.355505,65.090200,65.348600,1304388.000000,130.438800,0.551602,10652.247500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2850241236,3959032639,9181600.000000,601368.000000,478384.000000,16190,4597014.524250,1441.928000,4598456.452250,10000,10000,0,16432,,,,,,,,,,,,,,,,,,,,9.314100,,1089.134791,NLHQT(n=2),27,21.000000,,,,,,,80.000000,,,26432,0.378329,47.838400,60.136800,1079752.000000,107.975200,0.608569,9181.600000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,353634476,2385889159,9185270.000000,601556.000000,798370.000000,16196,4597646.157250,1602.297000,4599248.454250,10000,10000,0,16439,,,,,,,,,,,,,,,,,,,,9.311500,,1088.699625,NLHQT(n=2),27,21.000000,,,,,,,,,,26439,0.378229,79.837000,60.155600,1399926.000000,139.992600,0.608310,9185.270000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3444853128,769639819,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),27,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1841632199,591732406,25215310.000000,1715040.000000,2701120.000000,17413,12639564.976500,4780.640000,12644345.616500,10000,10000,0,18591,,,,,,,,,,,,,,,,,,,,40.056000,,396.584456,NLHQT(n=2),27,21.000000,,,,,,,,8.000000,64.000000,28591,0.349760,270.112000,171.504000,4416160.000000,441.616000,0.537895,25215.310000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2229965917,504127932,18531645.000000,659906.000000,2091592.000000,17306,9280027.857250,2365.608000,9282393.465250,10000,10000,0,18352,,,,,,,,,,,,,,,,,,,,9.579600,,539.617503,NLHQT(n=2),28,21.000000,,,,,,,,,,28352,0.352709,209.159200,65.990600,2751498.000000,275.149800,0.544900,18531.645000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,2839760260,498241383,13296590.000000,657538.000000,1131300.000000,17252,6662656.199250,1880.726000,6664536.925250,10000,10000,0,18272,,,,,,,,,,,,,,,,,,,,9.565000,,752.072524,NLHQT(n=2),28,21.000000,,,,,,,48.000000,,,28272,0.353707,113.130000,65.753800,1788838.000000,178.883800,0.547285,13296.590000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,1447320722,1581267892,11527720.000000,654756.000000,811090.000000,17191,5761126.457750,1715.057000,5762841.514750,10000,10000,0,18158,,,,,,,,,,,,,,,,,,,,9.554500,,867.474227,NLHQT(n=2),28,20.000000,,,,,,,64.000000,,,28158,0.355139,81.109000,65.475600,1465846.000000,146.584600,0.550721,11527.720000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2480472296,1606734491,10718592.500000,658204.000000,651574.000000,17264,5366998.189500,1642.195000,5368640.384500,10000,10000,0,18299,,,,,,,,,,,,,,,,,,,,9.580300,,932.958315,NLHQT(n=2),28,20.000000,,,,,,,72.000000,,,28299,0.353369,65.157400,65.820400,1309778.000000,130.977800,0.546478,10718.592500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,189231546,1417996610,9177515.000000,600988.000000,478332.000000,16182,4600972.470000,1441.142000,4602413.612000,10000,10000,0,16438,,,,,,,,,,,,,,,,,,,,9.305400,,1089.619576,NLHQT(n=2),28,20.000000,,,,,,,80.000000,,,26438,0.378243,47.833200,60.098800,1079320.000000,107.932000,0.608347,9177.515000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,486142359,26923784,9189062.500000,601816.000000,798300.000000,16205,4595581.039750,1602.782000,4597183.821750,10000,10000,0,16452,,,,,,,,,,,,,,,,,,,,9.309700,,1088.250298,NLHQT(n=2),28,22.000000,,,,,,,,,,26452,0.378043,79.830000,60.181600,1400116.000000,140.011600,0.607829,9189.062500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3005013483,3501909533,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),28,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,904872953,1972576216,25265812.500000,1718858.000000,2701246.000000,17445,12660540.867500,4788.339000,12665329.206500,10000,10000,0,18672,,,,,,,,,,,,,,,,,,,,40.062300,,395.791744,NLHQT(n=2),28,20.000000,,,,,,,,8.000000,64.000000,28672,0.348772,270.124600,171.885800,4420104.000000,442.010400,0.535561,25265.812500,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,1577098209,3752752929,18356365.000000,653040.000000,2091062.000000,17147,9194210.068500,2351.611000,9196561.679500,10000,10000,0,18076,,,,,,,,,,,,,,,,,,,,9.553100,,544.770166,NLHQT(n=2),29,21.000000,,,,,,,,,,28076,0.356176,209.106200,65.304000,2744102.000000,274.410200,0.553220,18356.365000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1296804900,2007943124,13216285.000000,653124.000000,1130972.000000,17153,6604042.184000,1871.734000,6605913.918000,10000,10000,0,18093,,,,,,,,,,,,,,,,,,,,9.548600,,756.642279,NLHQT(n=2),29,21.000000,,,,,,,48.000000,,,28093,0.355961,113.097200,65.312400,1784096.000000,178.409600,0.552700,13216.285000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,505043851,1533091702,11506042.500000,653502.000000,811034.000000,17159,5770661.043000,1712.521000,5772373.564000,10000,10000,0,18134,,,,,,,,,,,,,,,,,,,,9.551700,,869.108558,NLHQT(n=2),29,21.000000,,,,,,,64.000000,,,28134,0.355442,81.103400,65.350200,1464536.000000,146.453600,0.551450,11506.042500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2658790611,1272143022,10627415.000000,652038.000000,650880.000000,17127,5315398.748000,1629.516000,5317028.264000,10000,10000,0,18046,,,,,,,,,,,,,,,,,,,,9.546000,,940.962595,NLHQT(n=2),29,21.000000,,,,,,,72.000000,,,28046,0.356557,65.088000,65.203800,1302918.000000,130.291800,0.554139,10627.415000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,1429797341,1816222687,9187992.500000,601604.000000,478334.000000,16199,4596128.600250,1442.375000,4597570.975250,10000,10000,0,16456,,,,,,,,,,,,,,,,,,,,9.301700,,1088.377031,NLHQT(n=2),29,21.000000,,,,,,,80.000000,,,26456,0.377986,47.833400,60.160400,1079938.000000,107.993800,0.607681,9187.992500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,2273552703,4246872064,9188720.000000,601726.000000,798396.000000,16201,4590928.167000,1602.650000,4592530.817000,10000,10000,0,16471,,,,,,,,,,,,,,,,,,,,9.309600,,1088.290861,NLHQT(n=2),29,21.000000,,,,,,,,,,26471,0.377772,79.839600,60.172600,1400122.000000,140.012200,0.607128,9188.720000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,3899432569,2207321566,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),29,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,916823294,320698802,25185780.000000,1712846.000000,2700956.000000,17394,12602760.349000,4776.170000,12607536.519000,10000,10000,0,18594,,,,,,,,,,,,,,,,,,,,40.047800,,397.049446,NLHQT(n=2),29,20.000000,,,,,,,,8.000000,64.000000,28594,0.349724,270.095600,171.284600,4413802.000000,441.380200,0.537808,25185.780000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2757994122,3247514007,18490657.500000,658010.000000,2091308.000000,17271,9250093.134250,2361.674000,9252454.808250,10000,10000,0,18338,,,,,,,,,,,,,,,,,,,,9.565400,,540.813651,NLHQT(n=2),30,20.000000,,,,,,,,,,28338,0.352883,209.130800,65.801000,2749318.000000,274.931800,0.545316,18490.657500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,429058329,4066404578,13219175.000000,653416.000000,1131074.000000,17155,6633762.683000,1872.369000,6635635.052000,10000,10000,0,18103,,,,,,,,,,,,,,,,,,,,9.553700,,756.476860,NLHQT(n=2),30,22.000000,,,,,,,48.000000,,,28103,0.355834,113.107400,65.341600,1784490.000000,178.449000,0.552395,13219.175000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,1168910017,1490656929,11524277.500000,654482.000000,810982.000000,17187,5743619.391500,1714.455000,5745333.846500,10000,10000,0,18153,,,,,,,,,,,,,,,,,,,,9.549100,,867.733357,NLHQT(n=2),30,24.000000,,,,,,,64.000000,,,28153,0.355202,81.098200,65.448200,1465464.000000,146.546400,0.550873,11524.277500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2954858719,2548518897,10707212.500000,657244.000000,651282.000000,17250,5360810.120250,1640.129000,5362450.249250,10000,10000,0,18249,,,,,,,,,,,,,,,,,,,,9.565700,,933.949896,NLHQT(n=2),30,22.000000,,,,,,,72.000000,,,28249,0.353995,65.128200,65.724400,1308526.000000,130.852600,0.547975,10707.212500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,1066354187,4273593536,9188912.500000,601694.000000,478408.000000,16200,4605902.482000,1442.592000,4607345.074000,10000,10000,0,16456,,,,,,,,,,,,,,,,,,,,9.306600,,1088.268062,NLHQT(n=2),30,21.000000,,,,,,,80.000000,,,26456,0.377986,47.840800,60.169400,1080102.000000,108.010200,0.607681,9188.912500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1918572727,1204079907,9207587.500000,603210.000000,778358.000000,16240,4606494.651500,1595.599000,4608090.250500,10000,10000,0,16517,,,,,,,,,,,,,,,,,,,,9.323200,,1086.060817,NLHQT(n=2),30,21.000000,,,,,,,,,,26517,0.377117,77.835800,60.321000,1381568.000000,138.156800,0.605437,9207.587500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,4168150786,732088311,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),30,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,3098412365,2201034958,25206811.250000,1712452.000000,2681566.000000,17554,12677057.423375,4765.687000,12681823.110375,10000,10000,0,18818,,,,,,,,,,,,,,,,,,,,39.578300,,396.718169,NLHQT(n=2),30,19.000000,,,,,,,,8.000000,64.000000,28818,0.347005,268.156600,171.245200,4394018.000000,439.401800,0.531406,25206.811250,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3134118358,2673240772,18444702.500000,656518.000000,2091406.000000,17227,9222514.833500,2358.739000,9224873.572500,10000,10000,0,18221,,,,,,,,,,,,,,,,,,,,9.570300,,542.161089,NLHQT(n=2),31,23.000000,,,,,,,,,,28221,0.354346,209.140600,65.651800,2747924.000000,274.792400,0.548817,18444.702500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,2310922343,33260597,13302167.500000,657834.000000,1131438.000000,17259,6650746.028500,1881.387000,6652627.415500,10000,10000,0,18286,,,,,,,,,,,,,,,,,,,,9.571900,,751.757185,NLHQT(n=2),31,20.000000,,,,,,,48.000000,,,28286,0.353532,113.143800,65.783400,1789272.000000,178.927200,0.546866,13302.167500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,952998658,1137816411,11613745.000000,660212.000000,811584.000000,17311,5803359.165250,1726.216000,5805085.381250,10000,10000,0,18389,,,,,,,,,,,,,,,,,,,,9.579200,,861.048697,NLHQT(n=2),31,21.000000,,,,,,,64.000000,,,28389,0.352249,81.158400,66.021200,1471796.000000,147.179600,0.543803,11613.745000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2497969375,2312286892,10638900.000000,652788.000000,650936.000000,17145,5331939.435000,1631.044000,5333570.479000,10000,10000,0,18083,,,,,,,,,,,,,,,,,,,,9.548400,,939.946799,NLHQT(n=2),31,20.000000,,,,,,,72.000000,,,28083,0.356087,65.093600,65.278800,1303724.000000,130.372400,0.553006,10638.900000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,1189282690,1959545735,9196427.500000,602320.000000,478346.000000,16217,4603143.883750,1443.813000,4604587.696750,10000,10000,0,16481,,,,,,,,,,,,,,,,,,,,9.312100,,1087.378767,NLHQT(n=2),31,22.000000,,,,,,,80.000000,,,26481,0.377629,47.834600,60.232000,1080666.000000,108.066600,0.606759,9196.427500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,746579052,3590428534,9164592.500000,600076.000000,738306.000000,16159,4581134.116500,1569.305000,4582703.421500,10000,10000,0,16401,,,,,,,,,,,,,,,,,,,,9.300900,,1091.155990,NLHQT(n=2),31,22.000000,,,,,,,,,,26401,0.378774,73.830600,60.007600,1338382.000000,133.838200,0.609719,9164.592500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1533274363,2717225183,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),31,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1250494512,1600971554,25140152.500000,1709808.000000,2700812.000000,17362,12608444.791250,4770.022000,12613214.813250,10000,10000,0,18561,,,,,,,,,,,,,,,,,,,,40.040600,,397.770061,NLHQT(n=2),31,20.000000,,,,,,,,8.000000,64.000000,28561,0.350128,270.081200,170.980800,4410620.000000,441.062000,0.538764,25140.152500,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,1187568275,2476457062,18428742.500000,655696.000000,2091150.000000,17214,9225047.050000,2356.967000,9227404.017000,10000,10000,0,18201,,,,,,,,,,,,,,,,,,,,9.557500,,542.630622,NLHQT(n=2),32,21.000000,,,,,,,,,,28201,0.354597,209.115000,65.569600,2746846.000000,274.684600,0.549420,18428.742500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1421696467,2081719607,13297700.000000,657460.000000,1131336.000000,17255,6653937.939250,1880.588000,6655818.527250,10000,10000,0,18264,,,,,,,,,,,,,,,,,,,,9.566800,,752.009746,NLHQT(n=2),32,22.000000,,,,,,,48.000000,,,28264,0.353807,113.133600,65.746000,1788796.000000,178.879600,0.547525,13297.700000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,758215180,3702385018,11548672.500000,655894.000000,811096.000000,17223,5771984.365750,1717.336000,5773701.701750,10000,10000,0,18222,,,,,,,,,,,,,,,,,,,,9.554800,,865.900388,NLHQT(n=2),32,21.000000,,,,,,,64.000000,,,28222,0.354333,81.109600,65.589400,1466990.000000,146.699000,0.548787,11548.672500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3309765357,4106793450,10725735.000000,658504.000000,651362.000000,17278,5360885.620500,1642.689000,5362528.309500,10000,10000,0,18304,,,,,,,,,,,,,,,,,,,,9.571100,,932.337038,NLHQT(n=2),32,21.000000,,,,,,,72.000000,,,28304,0.353307,65.136200,65.850400,1309866.000000,130.986600,0.546329,10725.735000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2468891489,1231198409,9172790.000000,600592.000000,478342.000000,16172,4585742.248250,1440.355000,4587182.603250,10000,10000,0,16444,,,,,,,,,,,,,,,,,,,,9.300700,,1090.180850,NLHQT(n=2),32,20.000000,,,,,,,80.000000,,,26444,0.378158,47.834200,60.059200,1078934.000000,107.893400,0.608125,9172.790000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,461533287,115707444,9190660.000000,601696.000000,778362.000000,16203,4600531.644000,1592.573000,4602124.217000,10000,10000,0,16470,,,,,,,,,,,,,,,,,,,,9.299500,,1088.061140,NLHQT(n=2),32,20.000000,,,,,,,,,,26470,0.377786,77.836200,60.169600,1380058.000000,138.005800,0.607165,9190.660000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1885192675,2250870721,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),32,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1700272012,3292850804,25293382.500000,1720472.000000,2701238.000000,17466,12644139.552000,4791.563000,12648931.115000,10000,10000,0,18723,,,,,,,,,,,,,,,,,,,,40.061900,,395.360328,NLHQT(n=2),32,22.000000,,,,,,,,8.000000,64.000000,28723,0.348153,270.123800,172.047200,4421710.000000,442.171000,0.534102,25293.382500,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3220564758,2621609487,18374850.000000,653600.000000,2090974.000000,17165,9208060.548750,2352.687000,9210413.235750,10000,10000,0,18104,,,,,,,,,,,,,,,,,,,,9.548700,,544.222130,NLHQT(n=2),33,20.000000,,,,,,,,,,28104,0.355821,209.097400,65.360000,2744574.000000,274.457400,0.552364,18374.850000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,884651060,2032443033,13281150.000000,656516.000000,1131210.000000,17235,6641588.003750,1878.637000,6643466.640750,10000,10000,0,18241,,,,,,,,,,,,,,,,,,,,9.560500,,752.946846,NLHQT(n=2),33,21.000000,,,,,,,48.000000,,,28241,0.354095,113.121000,65.651600,1787726.000000,178.772600,0.548216,13281.150000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,1343492222,2995238149,11546522.500000,655896.000000,811194.000000,17218,5772688.860500,1717.389000,5774406.249500,10000,10000,0,18215,,,,,,,,,,,,,,,,,,,,9.559700,,866.061622,NLHQT(n=2),33,21.000000,,,,,,,64.000000,,,28215,0.354421,81.119400,65.589600,1467090.000000,146.709000,0.548998,11546.522500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,2989583646,3604494149,10687102.500000,655772.000000,651056.000000,17222,5355983.124500,1637.072000,5357620.196500,10000,10000,0,18213,,,,,,,,,,,,,,,,,,,,9.554000,,935.707316,NLHQT(n=2),33,20.000000,,,,,,,72.000000,,,28213,0.354447,65.105600,65.577200,1306828.000000,130.682800,0.549058,10687.102500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2042364237,928265619,9187025.000000,601664.000000,478324.000000,16200,4593254.662500,1442.490000,4594697.152500,10000,10000,0,16449,,,,,,,,,,,,,,,,,,,,9.308500,,1088.491650,NLHQT(n=2),33,23.000000,,,,,,,80.000000,,,26449,0.378086,47.832400,60.166400,1079988.000000,107.998800,0.607940,9187.025000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,4056207655,2655319332,9215822.500000,603676.000000,798368.000000,16253,4605032.261750,1606.536000,4606638.797750,10000,10000,0,16554,,,,,,,,,,,,,,,,,,,,9.319700,,1085.090343,NLHQT(n=2),33,20.000000,,,,,,,,,,26554,0.376591,79.836800,60.367600,1402044.000000,140.204400,0.604084,9215.822500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1379722936,591804717,7161840.000000,477960.000000,420000.000000,13337,3582575.196000,1165.920000,3583741.116000,10000,10000,0,13339,,,,,,,,,,,,,,,,,,,,9.000000,,1396.289222,NLHQT(n=2),33,21.000000,,,,,,,,,,23339,0.428467,42.000000,47.796000,897960.000000,89.796000,0.749681,7161.840000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,2404355022,2471544524,25252227.500000,1717750.000000,2701154.000000,17437,12694012.798500,4786.077000,12698798.875500,10000,10000,0,18667,,,,,,,,,,,,,,,,,,,,40.057700,,396.004669,NLHQT(n=2),33,21.000000,,,,,,,,8.000000,64.000000,28667,0.348833,270.115400,171.775000,4418904.000000,441.890400,0.535705,25252.227500,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3890833141,62736678,18401292.500000,654634.000000,2091068.000000,17189,9218967.003500,2354.802000,9221321.805500,10000,10000,0,18160,,,,,,,,,,,,,,,,,,,,9.553400,,543.440087,NLHQT(n=2),34,21.000000,,,,,,,,,,28160,0.355114,209.106800,65.463400,2745702.000000,274.570200,0.550661,18401.292500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1570629048,4050363706,13282682.500000,656676.000000,1131288.000000,17236,6649925.401500,1878.996000,6651804.397500,10000,10000,0,18240,,,,,,,,,,,,,,,,,,,,9.564400,,752.859974,NLHQT(n=2),34,22.000000,,,,,,,48.000000,,,28240,0.354108,113.128800,65.667600,1787964.000000,178.796400,0.548246,13282.682500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,2138171961,3429939944,11547280.000000,655944.000000,811240.000000,17219,5791093.865750,1717.508000,5792811.373750,10000,10000,0,18160,,,,,,,,,,,,,,,,,,,,9.562000,,866.004808,NLHQT(n=2),34,21.000000,,,,,,,64.000000,,,28160,0.355114,81.124000,65.594400,1467184.000000,146.718400,0.550661,11547.280000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3174195124,2118553990,10723557.500000,658286.000000,651384.000000,17276,5369413.488500,1642.264000,5371055.752500,10000,10000,0,18287,,,,,,,,,,,,,,,,,,,,9.571400,,932.526356,NLHQT(n=2),34,21.000000,,,,,,,72.000000,,,28287,0.353519,65.138400,65.828600,1309670.000000,130.967000,0.546837,10723.557500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2930609793,4187556039,9157112.500000,599622.000000,478324.000000,16145,4579705.016750,1438.406000,4581143.422750,10000,10000,0,16379,,,,,,,,,,,,,,,,,,,,9.302400,,1092.047302,NLHQT(n=2),34,20.000000,,,,,,,80.000000,,,26379,0.379089,47.832400,59.962200,1077946.000000,107.794600,0.610538,9157.112500,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1598293287,504790474,9159307.500000,599784.000000,758264.000000,16151,4581855.671750,1578.700000,4583434.371750,10000,10000,0,16392,,,,,,,,,,,,,,,,,,,,9.302000,,1091.785596,NLHQT(n=2),34,21.000000,,,,,,,,,,26392,0.378903,75.826400,59.978400,1358048.000000,135.804800,0.610054,9159.307500,,,,,,
