BINARY_LENGTH,scenario_label,TOTAL_TAGS,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4270004971,301233406,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,24,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4243616332,438669341,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,25,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3740232892,3917054350,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,26,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3175147464,2228053621,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,27,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3874726710,3400414000,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,28,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4222141349,1722328903,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,29,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1456360088,1901409407,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,30,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3556822546,483736571,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,31,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1922889295,4114560147,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,32,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,652255463,3427345157,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,33,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1616914492,3931216615,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,34,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3214839264,977803366,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,35,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,230293260,3232287694,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,36,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2634749015,84003675,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,37,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,589966312,3452320879,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,38,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3419792924,1964935691,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,39,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2573469795,3285739250,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,40,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1248089318,3843958751,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,41,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1646552833,2657612463,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,42,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3472916511,1799280342,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,43,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1560844712,539478897,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,44,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,1225917622,2496704540,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,45,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,843533564,2750774894,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,46,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2121502459,3922923474,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,47,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2683217101,1111908678,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,48,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4001218753,3478891483,5461631.250000,384295.000000,1152174.000000,9258,834654.186000,1344.677000,835998.863000,3000,3000,87,3085,,,,,,,,,,,,,,,,,,,,96.000000,,549.286443,DRCT,49,12.000000,3086.000000,1499.000000,1586.000000,269672.000000,87.000000,,,,,6172,0.486066,384.058000,128.098333,1536469.000000,512.156333,0.972447,5461.631250,768.590000,576.087000,278.666288,288000.000000,0.000000,0.985904
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2257925686,2928171208,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,0,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,235978893,1851302570,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,1,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,82119289,692116574,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,2,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1470253511,3906156657,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,3,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3070353239,1378337003,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,4,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2409974388,2646656375,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,5,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1874099778,3115805771,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,6,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3248765418,2500820145,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,7,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,424408183,2726286226,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,8,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,389552785,1612912324,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,9,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1447298316,478814366,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,10,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2602584300,1253736860,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,11,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,913642819,3662417151,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,12,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2542131058,1197591765,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,13,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1250593044,2411686067,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,14,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2566548179,38803423,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,15,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,985128891,2951432265,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,16,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2975659850,3187732847,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,17,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1584934027,3675220313,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,18,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1638633631,1230711726,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,19,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,3432392170,3197063469,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,21,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,943681067,3092509870,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,20,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2187835861,1056108554,9045658.750000,636755.000000,1920394.000000,15264,2286007.316500,2233.707000,2288241.023500,5000,5000,89,5087,,,,,,,,,,,,,,,,,,,,96.000000,,552.751341,DRCT,23,13.000000,5088.000000,2499.000000,2588.000000,447696.000000,197.000000,,,,,10176,0.491352,384.078800,127.351000,2557149.000000,511.429800,0.982898,9045.658750,1273.510000,960.197000,457.648205,480000.000000,0.000000,0.991254
