TOTAL_TAGS,BINARY_LENGTH,id_distribution,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,min_tag_responses,max_tag_responses,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,drct_random_check_count,drct_unresolved_stack_empty_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,channel_use_ratio
5000,96,random,0.000000,True,True,formal_distribution_robustness,3443043847,934558270,12684107.500000,429045.000000,1032857.000000,12106,3170415.722750,1374.518500,3171790.241250,5000,5000,0,14212,,,,,,,,,,,,,,,,,,,,15.571400,,394.194073,NLHQT(n=1),1,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19212,0.260254,206.571400,85.809000,1461902.000000,292.380400,0.351815,12684.107500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3563885791,1875360556,9095231.250000,431318.000000,552961.000000,12160,2255395.075125,1139.116500,2256534.191625,5000,5000,0,14320,,,,,,,,,,,,,,,,,,,,15.592200,,549.738634,NLHQT(n=1),1,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19320,0.258799,110.592200,86.263600,984279.000000,196.855800,0.349162,9095.231250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1698211127,2393308729,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),1,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,915139748,1236095067,6041611.250000,391586.000000,364941.000000,11214,1512748.864625,965.642500,1513714.507125,5000,5000,0,12428,,,,,,,,,,,,,,,,,,,,15.135400,,827.593798,NLHQT(n=1),1,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17428,0.286895,72.988200,78.317200,756527.000000,151.305400,0.402317,6041.611250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3876848227,20707350,12737683.750000,430875.000000,1032960.000000,12157,3180331.798750,1378.230000,3181710.028750,5000,5000,0,14314,,,,,,,,,,,,,,,,,,,,15.592000,,392.536045,NLHQT(n=1),2,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19314,0.258880,206.592000,86.175000,1463835.000000,292.767000,0.349308,12737.683750,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3214578017,3781048538,9132007.500000,433329.000000,553210.000000,12206,2293448.936625,1143.263000,2294592.199625,5000,5000,0,14412,,,,,,,,,,,,,,,,,,,,15.642000,,547.524736,NLHQT(n=1),2,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19412,0.257573,110.642000,86.665800,986539.000000,197.307800,0.346933,9132.007500,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2062312987,3929766132,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),2,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2711283668,3135879262,6060682.500000,392815.000000,369903.000000,11251,1521803.875625,970.581500,1522774.457125,5000,5000,0,12502,,,,,,,,,,,,,,,,,,,,15.134600,,824.989595,NLHQT(n=1),2,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17502,0.285682,73.980600,78.563000,762718.000000,152.543600,0.399936,6060.682500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,422175063,2090045706,12794862.500000,433017.000000,1033075.000000,12210,3194327.065625,1382.571500,3195709.637125,5000,5000,0,14420,,,,,,,,,,,,,,,,,,,,15.615000,,390.781847,NLHQT(n=1),3,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19420,0.257467,206.615000,86.603400,1466092.000000,293.218400,0.346741,12794.862500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,851243702,2455432646,9084160.000000,430557.000000,552956.000000,12148,2266153.292875,1137.592000,2267290.884875,5000,5000,0,14296,,,,,,,,,,,,,,,,,,,,15.591200,,550.408623,NLHQT(n=1),3,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19296,0.259121,110.591200,86.111400,983513.000000,196.702600,0.349748,9084.160000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2853207391,3456047652,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),3,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,1060205302,2734150587,6047618.750000,391990.000000,314945.000000,11225,1512944.808250,941.452500,1513886.260750,5000,5000,0,12450,,,,,,,,,,,,,,,,,,,,15.139400,,826.771694,NLHQT(n=1),3,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17450,0.286533,62.989000,78.398000,706935.000000,141.387000,0.401606,6047.618750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,227964392,4227608317,12766326.250000,432285.000000,1033205.000000,12181,3187626.370375,1381.172500,3189007.542875,5000,5000,0,14362,,,,,,,,,,,,,,,,,,,,15.641000,,391.655352,NLHQT(n=1),4,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19362,0.258238,206.641000,86.457000,1465490.000000,293.098000,0.348141,12766.326250,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,556190795,3166299870,9180913.750000,435681.000000,553190.000000,12271,2293729.726625,1147.957000,2294877.683625,5000,5000,0,14542,,,,,,,,,,,,,,,,,,,,15.638000,,544.608101,NLHQT(n=1),4,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19542,0.255859,110.638000,87.136200,988871.000000,197.774200,0.343832,9180.913750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,3880519409,248232181,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),4,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,3025823809,3617939072,6088005.000000,394613.000000,379989.000000,11299,1521260.471500,979.220500,1522239.692000,5000,5000,0,12598,,,,,,,,,,,,,,,,,,,,15.147000,,821.287105,NLHQT(n=1),4,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17598,0.284123,75.997800,78.922600,774602.000000,154.920400,0.396888,6088.005000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3641769407,2377199793,12860538.750000,435461.000000,1033160.000000,12271,3219174.430375,1387.502000,3220561.932375,5000,5000,0,14542,,,,,,,,,,,,,,,,,,,,15.632000,,388.786201,NLHQT(n=1),5,15.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19542,0.255859,206.632000,87.092200,1468621.000000,293.724200,0.343832,12860.538750,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3325320831,1182820616,9119066.250000,432353.000000,553022.000000,12193,2291478.656875,1141.217000,2292619.873875,5000,5000,0,14386,,,,,,,,,,,,,,,,,,,,15.604400,,548.301752,NLHQT(n=1),5,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19386,0.257918,110.604400,86.470600,985375.000000,197.075000,0.347560,9119.066250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2415525930,4102427896,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),5,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,11758426,276852095,6040412.500000,391552.000000,339990.000000,11210,1510128.921125,953.099000,1511082.020125,5000,5000,0,12420,,,,,,,,,,,,,,,,,,,,15.145200,,827.758038,NLHQT(n=1),5,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17420,0.287026,67.998000,78.310400,731542.000000,146.308400,0.402576,6040.412500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,1753405102,564874788,12764500.000000,432125.000000,1033049.000000,12180,3202135.415750,1380.774500,3203516.190250,5000,5000,0,14360,,,,,,,,,,,,,,,,,,,,15.609800,,391.711387,NLHQT(n=1),6,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19360,0.258264,206.609800,86.425000,1465174.000000,293.034800,0.348189,12764.500000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,438490798,2268954551,9087198.750000,430959.000000,553070.000000,12149,2280015.965125,1138.453000,2281154.418125,5000,5000,0,14298,,,,,,,,,,,,,,,,,,,,15.614000,,550.224567,NLHQT(n=1),6,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19298,0.259094,110.614000,86.191800,984029.000000,196.805800,0.349699,9087.198750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1884854561,994584771,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),6,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2336461778,131542261,6084898.750000,394502.000000,379971.000000,11294,1522807.989500,978.989500,1523786.979000,5000,5000,0,12588,,,,,,,,,,,,,,,,,,,,15.157000,,821.706360,NLHQT(n=1),6,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17588,0.284285,75.994200,78.900400,774473.000000,154.894600,0.397204,6084.898750,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,2887159121,759599808,12737358.750000,430823.000000,1032925.000000,12157,3198098.105625,1378.108500,3199476.214125,5000,5000,0,14314,,,,,,,,,,,,,,,,,,,,15.585000,,392.546061,NLHQT(n=1),7,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19314,0.258880,206.585000,86.164600,1463748.000000,292.749600,0.349308,12737.358750,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3621438902,1473026495,9184070.000000,435765.000000,553289.000000,12276,2300753.008750,1148.174500,2301901.183250,5000,5000,0,14552,,,,,,,,,,,,,,,,,,,,15.657800,,544.420938,NLHQT(n=1),7,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19552,0.255728,110.657800,87.153000,989054.000000,197.810800,0.343595,9184.070000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,977704732,1939740752,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),7,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,77858678,564477698,6031765.000000,390874.000000,384857.000000,11197,1511706.868500,974.176500,1512681.045000,5000,5000,0,12394,,,,,,,,,,,,,,,,,,,,15.113000,,828.944762,NLHQT(n=1),7,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17394,0.287455,76.971400,78.174800,775731.000000,155.146200,0.403421,6031.765000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,750136302,2455081713,12756133.750000,431844.000000,1033147.000000,12172,3183001.662250,1380.261500,3184381.923750,5000,5000,0,14344,,,,,,,,,,,,,,,,,,,,15.629400,,391.968295,NLHQT(n=1),8,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19344,0.258478,206.629400,86.368800,1464991.000000,292.998200,0.348578,12756.133750,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,1805391087,2399178983,9048723.750000,429013.000000,552913.000000,12099,2266159.832250,1134.482500,2267294.314750,5000,5000,0,14198,,,,,,,,,,,,,,,,,,,,15.582600,,552.564112,NLHQT(n=1),8,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19198,0.260444,110.582600,85.802600,981926.000000,196.385200,0.352162,9048.723750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1663675527,1338734257,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),8,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2292991978,968234332,6025626.250000,390489.000000,379842.000000,11186,1510118.544250,970.899000,1511089.443250,5000,5000,0,12372,,,,,,,,,,,,,,,,,,,,15.116000,,829.789269,NLHQT(n=1),8,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17372,0.287819,75.968400,78.097800,770331.000000,154.066200,0.404138,6025.626250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,2353765644,914003452,12686762.500000,428941.000000,1032841.000000,12110,3174811.046625,1374.302500,3176185.349125,5000,5000,0,14220,,,,,,,,,,,,,,,,,,,,15.568200,,394.111579,NLHQT(n=1),9,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19220,0.260146,206.568200,85.788200,1461782.000000,292.356400,0.351617,12686.762500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,2515774820,3585488494,9056415.000000,429149.000000,552934.000000,12112,2266936.212500,1134.765000,2268070.977500,5000,5000,0,14224,,,,,,,,,,,,,,,,,,,,15.586800,,552.094841,NLHQT(n=1),9,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19224,0.260092,110.586800,85.829800,982083.000000,196.416600,0.351519,9056.415000,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,4222671049,2898846309,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),9,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,3175417247,2918795314,6049317.500000,392095.000000,384910.000000,11229,1516885.974625,976.645000,1517862.619625,5000,5000,0,12458,,,,,,,,,,,,,,,,,,,,15.134000,,826.539523,NLHQT(n=1),9,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17458,0.286402,76.982000,78.419000,777005.000000,155.401000,0.401349,6049.317500,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,1299934156,2546507364,12752745.000000,431434.000000,1033034.000000,12171,3178644.169625,1379.385000,3180023.554625,5000,5000,0,14342,,,,,,,,,,,,,,,,,,,,15.606800,,392.072452,NLHQT(n=1),10,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19342,0.258505,206.606800,86.286800,1464468.000000,292.893600,0.348626,12752.745000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,2811548696,437731161,9116718.750000,432230.000000,553014.000000,12190,2278662.445750,1140.967000,2279803.412750,5000,5000,0,14380,,,,,,,,,,,,,,,,,,,,15.602800,,548.442936,NLHQT(n=1),10,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19380,0.257998,110.602800,86.446000,985244.000000,197.048800,0.347705,9116.718750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,1384937056,639894606,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),10,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,1584935888,3550131276,6094426.250000,395161.000000,385032.000000,11311,1526333.743000,982.838000,1527316.581000,5000,5000,0,12622,,,,,,,,,,,,,,,,,,,,15.170400,,820.421775,NLHQT(n=1),10,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17622,0.283736,77.006400,79.032200,780193.000000,156.038600,0.396134,6094.426250,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,104704096,3894276506,12759870.000000,431913.000000,1033036.000000,12176,3161707.329125,1380.344000,3163087.673125,5000,5000,0,14352,,,,,,,,,,,,,,,,,,,,15.607200,,391.853522,NLHQT(n=1),11,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19352,0.258371,206.607200,86.382600,1464949.000000,292.989800,0.348384,12759.870000,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,3663031083,857422750,9183876.250000,435734.000000,553154.000000,12276,2301577.724500,1148.045000,2302725.769500,5000,5000,0,14552,,,,,,,,,,,,,,,,,,,,15.630800,,544.432423,NLHQT(n=1),11,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19552,0.255728,110.630800,87.146800,988888.000000,197.777600,0.343595,9183.876250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,3774987062,3595153223,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),11,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,989768170,231082473,6053660.000000,392330.000000,379873.000000,11238,1520384.319750,974.596500,1521358.916250,5000,5000,0,12476,,,,,,,,,,,,,,,,,,,,15.125800,,825.946617,NLHQT(n=1),11,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17476,0.286107,75.974600,78.466000,772203.000000,154.440600,0.400769,6053.660000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3521431585,1942070508,12767976.250000,431888.000000,1032909.000000,12186,3200859.009750,1380.230500,3202239.240250,5000,5000,0,14372,,,,,,,,,,,,,,,,,,,,15.581800,,391.604738,NLHQT(n=1),12,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19372,0.258104,206.581800,86.377600,1464797.000000,292.959400,0.347899,12767.976250,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,4056636307,3731805758,9115416.250000,432190.000000,553052.000000,12188,2284148.905000,1140.906000,2285289.811000,5000,5000,0,14376,,,,,,,,,,,,,,,,,,,,15.610400,,548.521303,NLHQT(n=1),12,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19376,0.258051,110.610400,86.438000,985242.000000,197.048400,0.347802,9115.416250,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2048252943,3804746013,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),12,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2594238279,4034311235,6085210.000000,394577.000000,355046.000000,11293,1523169.834875,966.677000,1524136.511875,5000,5000,0,12586,,,,,,,,,,,,,,,,,,,,15.174800,,821.664330,NLHQT(n=1),12,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17586,0.284317,71.009200,78.915400,749623.000000,149.924600,0.397267,6085.210000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,3278886077,1185244073,12829396.250000,434312.000000,1033146.000000,12242,3213577.508750,1385.197000,3214962.705750,5000,5000,0,14484,,,,,,,,,,,,,,,,,,,,15.629200,,389.729953,NLHQT(n=1),13,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19484,0.256621,206.629200,86.862400,1467458.000000,293.491600,0.345209,12829.396250,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,2126349989,4186584789,9190022.500000,436128.000000,553230.000000,12283,2289129.890375,1148.871000,2290278.761375,5000,5000,0,14566,,,,,,,,,,,,,,,,,,,,15.646000,,544.068309,NLHQT(n=1),13,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19566,0.255545,110.646000,87.225600,989358.000000,197.871600,0.343265,9190.022500,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,26174226,1412680236,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),13,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,2288279230,3051511041,6080795.000000,394225.000000,384992.000000,11286,1522531.987000,980.946000,1523512.933000,5000,5000,0,12572,,,,,,,,,,,,,,,,,,,,15.158000,,822.260905,NLHQT(n=1),13,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17572,0.284544,76.998400,78.845000,779217.000000,155.843400,0.397709,6080.795000,,,,,,,,,,,
5000,96,random,0.000000,True,True,formal_distribution_robustness,161231623,2043035995,12747097.500000,430927.000000,1032919.000000,12168,3187981.317875,1378.313500,3189359.631375,5000,5000,0,14336,,,,,,,,,,,,,,,,,,,,15.583800,,392.246156,NLHQT(n=1),14,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19336,0.258585,206.583800,86.185400,1463846.000000,292.769200,0.348772,12747.097500,,,,,,,,,,,
5000,96,prefixed,0.000000,True,True,formal_distribution_robustness,4212446728,776883460,9106288.750000,431740.000000,553085.000000,12176,2282712.660875,1140.022500,2283852.683375,5000,5000,0,14352,,,,,,,,,,,,,,,,,,,,15.617000,,549.071102,NLHQT(n=1),14,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19352,0.258371,110.617000,86.348000,984825.000000,196.965000,0.348384,9106.288750,,,,,,,,,,,
5000,96,sequential,0.000000,True,True,formal_distribution_robustness,2035020587,4083841419,5219538.750000,345249.000000,195000.000000,10006,1306116.032000,787.998000,1306904.030000,5000,5000,0,10012,,,,,,,,,,,,,,,,,,,,15.000000,,957.939052,NLHQT(n=1),14,14.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15012,0.333067,39.000000,69.049800,540249.000000,108.049800,0.499401,5219.538750,,,,,,,,,,,
5000,96,dispersed,0.000000,True,True,formal_distribution_robustness,48442711,2433223836,6041348.750000,391566.000000,359899.000000,11214,1512864.839000,963.081500,1513827.920500,5000,5000,0,12428,,,,,,,,,,,,,,,,,,,,15.131000,,827.629757,NLHQT(n=1),14,13.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17428,0.286895,71.979800,78.313200,751465.000000,150.293000,0.402317,6041.348750,,,,,,,,,,,
