id_distribution,algorithm_name,metric,mean,std,p95,ci95,n
sequential,SUBF-CGDFSA,throughput_tags_per_sec,854.587658,11.111068,876.091192,3.079831,50
sequential,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
sequential,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
sequential,SUBF-CGDFSA,total_energy_uj,1467481.340605,19176.342199,1494562.207012,5315.410870,50
sequential,SUBF-CGDFSA,total_listening_energy_uj,1466902.108205,19165.106214,1493961.405212,5312.296414,50
sequential,SUBF-CGDFSA,total_transmission_energy_uj,579.232400,12.504971,596.972600,3.466201,50
sequential,SUBF-CGDFSA,total_bits,1147631.560000,25011.592516,1183117.900000,6932.859737,50
sequential,SUBF-CGDFSA,avg_tag_bits,228.804096,5.003278,235.910400,1.386838,50
sequential,SUBF-CGDFSA,avg_reader_bits,0.722216,0.046088,0.809600,0.012775,50
sequential,SUBF-CGDFSA,avg_total_bits,229.526312,5.002319,236.623580,1.386572,50
sequential,SUBF-CGDFSA,avg_query_efficiency,5000.000000,0.000000,5000.000000,0.000000,50
