TOTAL_TAGS,algorithm_name,metric,mean,std,p95,ci95,n
3000,HLCT-Base,prefix_stagnation_trigger_count,1.440000,1.072095,3.000000,0.297170,50
3000,HLCT-Base,prefix_stag_score_trigger_count,1.500000,1.092647,3.000000,0.302866,50
3000,HLCT-Base,repeated_pattern_trigger_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,ovg_success_count,0.040000,0.197949,0.000000,0.054869,50
3000,HLCT-Base,post_ovg_singleton_count,0.040000,0.197949,0.000000,0.054869,50
3000,HLCT-Base,ovg_fallback_avoid_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,ovg_rehash_count,1.420000,1.089655,3.000000,0.302037,50
3000,HLCT-Base,ovg_width_up_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,ovg_width_down_count,1.460000,1.073046,3.000000,0.297433,50
3000,HLCT-Base,ovg_no_singleton_count,1.420000,1.089655,3.000000,0.302037,50
3000,HLCT-Base,inspect_collision_count,18.940000,4.278136,25.100000,1.185839,50
3000,HLCT-Base,fcw_cache_created_count,1170.760000,15.412108,1198.100000,4.272018,50
3000,HLCT-Base,fcw_cache_hit_count,1170.640000,15.343363,1198.100000,4.252963,50
3000,HLCT-Base,fcw_cache_hit_ratio,0.999898,0.000327,1.000000,0.000091,50
3000,HLCT-Base,fcw_fast_path_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,fcw_width_up_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,fcw_width_down_count,0.000000,0.000000,0.000000,0.000000,50
3000,HLCT-Base,adaptive_cbit_r4_count,261.380000,10.588577,278.100000,2.935004,50
3000,HLCT-Base,multibit_fallback_count,0.120000,0.328261,1.000000,0.090989,50
3000,HLCT-Base,epc_verification_count,3017.940000,4.278136,3024.100000,1.185839,50
3000,HLCT-Base,verify_fail_count,17.940000,4.278136,24.100000,1.185839,50
3000,HLCT-Base,avg_tag_responses,5.913260,0.011901,5.931850,0.003299,50
3000,HT_EEAC,total_protocol_time_ms,12485.921250,197.126517,12801.285750,54.640683,50
3000,HT_EEAC,throughput_tags_per_sec,240.329419,3.801564,245.857632,1.053740,50
3000,HT_EEAC,system_efficiency,0.124839,0.002303,0.128337,0.000638,50
3000,HT_EEAC,collision_slots,18439.600000,412.721184,19037.800000,114.400476,50
3000,HT_EEAC,idle_slots,2599.420000,134.732250,2785.800000,37.345874,50
3000,HT_EEAC,total_energy_uj,2201149.875795,40100.641961,2264159.523663,11115.330857,50
3000,HT_EEAC,total_listening_energy_uj,2199776.642115,40079.559545,2262756.162262,11109.487110,50
3000,HT_EEAC,total_transmission_energy_uj,1373.233680,22.640791,1409.795600,6.275707,50
3000,HT_EEAC,total_bits,1159892.040000,16152.942844,1185319.000000,4477.367325,50
3000,HT_EEAC,avg_tag_bits,210.344533,2.201180,213.534933,0.610136,50
3000,HT_EEAC,avg_reader_bits,176.286147,3.245469,181.585800,0.899598,50
3000,HT_EEAC,avg_total_bits,386.630680,5.384314,395.106333,1.492456,50
3000,HT_EEAC,avg_query_efficiency,0.162774,0.003659,0.167972,0.001014,50
3000,HT_EEAC,avg_tag_responses,127.119320,11.299189,147.715183,3.131975,50
3000,ICT,total_protocol_time_ms,6173.143000,0.892682,6174.753125,0.247439,50
3000,ICT,throughput_tags_per_sec,485.976116,0.070275,486.097117,0.019479,50
3000,ICT,system_efficiency,0.500083,0.000000,0.500083,0.000000,50
3000,ICT,collision_slots,2999.000000,0.000000,2999.000000,0.000000,50
3000,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,ICT,total_energy_uj,929735.683438,186.703686,930116.588875,51.751621,50
3000,ICT,total_listening_energy_uj,927596.611108,185.877975,927974.540450,51.522746,50
3000,ICT,total_transmission_energy_uj,2139.072330,1.804001,2142.536500,0.500044,50
3000,ICT,total_bits,3676242.420000,3352.230626,3682231.100000,929.190923,50
3000,ICT,avg_tag_bits,1158.536113,1.091667,1160.427933,0.302595,50
3000,ICT,avg_reader_bits,66.878027,0.047610,66.963900,0.013197,50
3000,ICT,avg_total_bits,1225.414140,1.117410,1227.410367,0.309730,50
3000,ICT,avg_query_efficiency,1.000333,0.000000,1.000333,0.000000,50
3000,ICT,peak_stack_depth,13.080000,0.633745,14.000000,0.175665,50
3000,ICT,avg_tag_responses,12.883793,0.013315,12.907700,0.003691,50
3000,LAPCT,total_protocol_time_ms,7740.119000,0.446341,7740.924063,0.123719,50
3000,LAPCT,throughput_tags_per_sec,387.590941,0.022351,387.629421,0.006195,50
3000,LAPCT,system_efficiency,0.496607,0.000000,0.496607,0.000000,50
3000,LAPCT,collision_slots,3041.000000,0.000000,3041.000000,0.000000,50
3000,LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,LAPCT,total_energy_uj,1165107.813545,93.619328,1165239.342200,25.949954,50
3000,LAPCT,total_listening_energy_uj,1163014.289605,92.863807,1163146.089675,25.740534,50
3000,LAPCT,total_transmission_energy_uj,2093.523940,1.736797,2096.710750,0.481416,50
3000,LAPCT,total_bits,2836456.760000,3353.004529,2842360.550000,929.405438,50
3000,LAPCT,avg_tag_bits,795.419907,1.104970,797.335633,0.306282,50
3000,LAPCT,avg_reader_bits,150.065680,0.023805,150.108617,0.006598,50
3000,LAPCT,avg_total_bits,945.485587,1.117668,947.453517,0.309802,50
3000,LAPCT,avg_query_efficiency,0.986518,0.000000,0.986518,0.000000,50
3000,LAPCT,peak_stack_depth,16.020000,0.622372,17.000000,0.172513,50
3000,LAPCT,avg_tag_responses,9.883793,0.013315,9.907700,0.003691,50
3000,NLHQT(n=1),total_protocol_time_ms,7655.450300,54.486205,7731.894063,15.102805,50
3000,NLHQT(n=1),throughput_tags_per_sec,391.897169,2.796190,396.500700,0.775064,50
3000,NLHQT(n=1),system_efficiency,0.256994,0.002241,0.260688,0.000621,50
3000,NLHQT(n=1),collision_slots,8674.280000,101.491739,8814.000000,28.132075,50
3000,NLHQT(n=1),idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,NLHQT(n=1),total_energy_uj,1151166.000150,9955.855080,1166698.242931,2759.622235,50
3000,NLHQT(n=1),total_listening_energy_uj,1150347.361780,9952.580308,1165874.614106,2758.714514,50
3000,NLHQT(n=1),total_transmission_energy_uj,818.638370,4.078845,824.638550,1.130598,50
3000,NLHQT(n=1),total_bits,872567.320000,2119.305907,875698.000000,587.441627,50
3000,NLHQT(n=1),avg_tag_bits,205.888060,0.038047,205.953367,0.010546,50
3000,NLHQT(n=1),avg_reader_bits,84.967713,0.670966,85.953233,0.185982,50
3000,NLHQT(n=1),avg_total_bits,290.855773,0.706435,291.899333,0.195814,50
3000,NLHQT(n=1),avg_query_efficiency,0.345897,0.004064,0.352609,0.001127,50
3000,NLHQT(n=1),peak_stack_depth,13.080000,0.633745,14.000000,0.175665,50
3000,NLHQT(n=1),avg_tag_responses,14.888060,0.038047,14.953367,0.010546,50
3000,NLHQT(n=2),total_protocol_time_ms,5482.256700,29.818775,5524.794875,8.265343,50
3000,NLHQT(n=2),throughput_tags_per_sec,547.235788,2.979512,552.076807,0.825879,50
3000,NLHQT(n=2),system_efficiency,0.353978,0.001977,0.357308,0.000548,50
3000,NLHQT(n=2),collision_slots,5475.360000,47.323791,5547.000000,13.117486,50
3000,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,NLHQT(n=2),total_energy_uj,824037.921405,5385.182167,832132.684900,1492.696341,50
3000,NLHQT(n=2),total_listening_energy_uj,823350.638445,5383.282282,831442.111150,1492.169719,50
3000,NLHQT(n=2),total_transmission_energy_uj,687.282960,2.372181,690.747200,0.657535,50
3000,NLHQT(n=2),total_bits,810271.440000,1273.305519,812176.000000,352.942283,50
3000,NLHQT(n=2),avg_tag_bits,207.391093,0.040800,207.466800,0.011309,50
3000,NLHQT(n=2),avg_reader_bits,62.699387,0.385725,63.257600,0.106918,50
3000,NLHQT(n=2),avg_total_bits,270.090480,0.424435,270.725333,0.117647,50
3000,NLHQT(n=2),avg_query_efficiency,0.547949,0.004739,0.555955,0.001314,50
3000,NLHQT(n=2),peak_stack_depth,18.260000,0.899206,19.550000,0.249247,50
3000,NLHQT(n=2),avg_tag_responses,8.695547,0.020400,8.733400,0.005655,50
3000,SD-CGQT,total_protocol_time_ms,1514.352575,48.616921,1599.334437,13.475923,50
3000,SD-CGQT,throughput_tags_per_sec,1983.015529,62.698115,2068.920086,17.379031,50
3000,SD-CGQT,system_efficiency,0.413280,0.003653,0.418154,0.001013,50
3000,SD-CGQT,collision_slots,1014.380000,25.236748,1050.100000,6.995270,50
3000,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,SD-CGQT,total_energy_uj,202569.530397,8589.324686,216732.514144,2380.839335,50
3000,SD-CGQT,total_listening_energy_uj,202153.881877,8582.097367,216305.399694,2378.836024,50
3000,SD-CGQT,total_transmission_energy_uj,415.648520,8.333919,429.758875,2.310044,50
3000,SD-CGQT,total_bits,663795.400000,11887.852709,683727.200000,3295.144656,50
3000,SD-CGQT,avg_tag_bits,202.653840,3.451477,208.411333,0.956701,50
3000,SD-CGQT,avg_reader_bits,18.611293,0.562529,19.581950,0.155925,50
3000,SD-CGQT,avg_total_bits,221.265133,3.962618,227.909067,1.098382,50
3000,SD-CGQT,avg_query_efficiency,2.959251,0.073026,3.084992,0.020242,50
3000,SD-CGQT,avg_tag_responses,10.141987,0.140939,10.382817,0.039066,50
3000,SGCT,total_protocol_time_ms,3756.412925,15.617780,3777.948750,4.329028,50
3000,SGCT,throughput_tags_per_sec,798.647799,3.326627,804.854388,0.922094,50
3000,SGCT,system_efficiency,0.823266,0.003873,0.830335,0.001074,50
3000,SGCT,collision_slots,644.100000,17.110982,667.650000,4.742922,50
3000,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,total_energy_uj,571621.683563,3062.863601,575768.682500,848.982476,50
3000,SGCT,total_listening_energy_uj,571214.328893,3061.096356,575359.106600,848.492621,50
3000,SGCT,total_transmission_energy_uj,407.354670,2.110343,410.270225,0.584957,50
3000,SGCT,total_bits,497751.720000,1259.437825,499500.250000,349.098354,50
3000,SGCT,avg_tag_bits,130.699727,0.091219,130.830183,0.025285,50
3000,SGCT,avg_reader_bits,35.217513,0.329058,35.671133,0.091210,50
3000,SGCT,avg_total_bits,165.917240,0.419813,166.500083,0.116366,50
3000,SGCT,avg_query_efficiency,4.660925,0.125431,4.893964,0.034768,50
3000,SGCT,peak_stack_depth,256.000000,0.285714,256.000000,0.079196,50
3000,SGCT,progressive_probe_count,322.660000,8.603772,334.550000,2.384844,50
3000,SGCT,signature_grouping_trigger_count,322.440000,8.512080,334.100000,2.359428,50
3000,SGCT,local_short_id_trigger_count,256.960000,0.197949,257.000000,0.054869,50
3000,SGCT,signature_groups_pruned,63508.000000,137.243267,63676.000000,38.041893,50
3000,SGCT,sparse_signature_groups,3321.440000,8.512080,3333.100000,2.359428,50
3000,SGCT,signature_marker_bits,6131.720000,17.078498,6156.200000,4.733918,50
3000,SGCT,signature_marker_tag_bits,6131.720000,17.078498,6156.200000,4.733918,50
3000,SGCT,signature_non_idle_marker_count,3321.440000,8.512080,3333.100000,2.359428,50
3000,SGCT,signature_collision_groups,321.440000,8.512080,333.100000,2.359428,50
3000,SGCT,signature_singleton_groups,3000.000000,0.000000,3000.000000,0.000000,50
3000,SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
3000,SGCT,epc_verification_count,3000.000000,0.000000,3000.000000,0.000000,50
3000,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
3000,SGCT,avg_tag_responses,4.087960,0.011444,4.104133,0.003172,50
3000,SUBF-CGDFSA,total_protocol_time_ms,3369.517650,67.076849,3474.654125,18.592754,50
3000,SUBF-CGDFSA,throughput_tags_per_sec,890.681366,17.749790,919.661700,4.919991,50
3000,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
3000,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
3000,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
3000,SUBF-CGDFSA,total_energy_uj,504526.788810,12532.212945,522525.034112,3473.752201,50
3000,SUBF-CGDFSA,total_listening_energy_uj,504212.155530,12520.133506,522194.134713,3470.403951,50
3000,SUBF-CGDFSA,total_transmission_energy_uj,314.633280,13.812652,336.479400,3.828672,50
3000,SUBF-CGDFSA,total_bits,619144.800000,27446.076164,662640.800000,7607.664177,50
3000,SUBF-CGDFSA,avg_tag_bits,205.256960,9.130131,219.686400,2.530743,50
3000,SUBF-CGDFSA,avg_reader_bits,1.124640,0.081064,1.246667,0.022470,50
3000,SUBF-CGDFSA,avg_total_bits,206.381600,9.148692,220.880267,2.535888,50
3000,SUBF-CGDFSA,avg_query_efficiency,3000.000000,0.000000,3000.000000,0.000000,50
4000,DQTA(k_max=3),total_protocol_time_ms,6360.954475,42.940731,6418.950313,11.902563,50
4000,DQTA(k_max=3),throughput_tags_per_sec,628.864559,4.249678,636.092679,1.177951,50
4000,DQTA(k_max=3),system_efficiency,0.343195,0.003557,0.348979,0.000986,50
4000,DQTA(k_max=3),collision_slots,3541.280000,38.183253,3596.500000,10.583858,50
4000,DQTA(k_max=3),idle_slots,4115.120000,99.055260,4272.700000,27.456717,50
4000,DQTA(k_max=3),total_energy_uj,1279508.066230,10482.060754,1296037.217350,2905.479006,50
4000,DQTA(k_max=3),total_listening_energy_uj,1277590.470100,10476.550595,1294113.392700,2903.951668,50
4000,DQTA(k_max=3),total_transmission_energy_uj,1917.596130,6.333694,1926.188925,1.755610,50
4000,DQTA(k_max=3),total_bits,3461636.520000,8609.632432,3472907.400000,2386.468355,50
4000,DQTA(k_max=3),avg_tag_bits,834.279485,1.823102,836.651888,0.505338,50
4000,DQTA(k_max=3),avg_reader_bits,31.129645,0.349831,31.643238,0.096968,50
4000,DQTA(k_max=3),avg_total_bits,865.409130,2.152408,868.226850,0.596617,50
4000,DQTA(k_max=3),avg_query_efficiency,1.129664,0.012197,1.150026,0.003381,50
4000,DQTA(k_max=3),peak_stack_depth,23.940000,0.956396,25.000000,0.265100,50
4000,DQTA(k_max=3),avg_tag_responses,4.696915,0.011136,4.710888,0.003087,50
4000,DRCT,total_protocol_time_ms,6025.650475,37.499090,6089.355000,10.394217,50
4000,DRCT,throughput_tags_per_sec,663.853873,4.120042,669.365002,1.142017,50
4000,DRCT,system_efficiency,0.346152,0.003173,0.350542,0.000880,50
4000,DRCT,collision_slots,5777.280000,53.127893,5876.500000,14.726301,50
4000,DRCT,idle_slots,1779.280000,53.127893,1878.500000,14.726301,50
4000,DRCT,total_energy_uj,1208917.150715,8409.381285,1224716.316937,2330.961569,50
4000,DRCT,energy_per_tag_uj,302.229288,2.102345,306.179079,0.582740,50
4000,DRCT,total_reader_tx_energy_uj,448.832080,4.363876,456.550800,1.209605,50
4000,DRCT,total_tag_tx_energy_uj,287.280060,1.147830,289.293025,0.318162,50
4000,DRCT,total_listening_energy_uj,1208181.038575,8405.291416,1223972.385462,2329.827915,50
4000,DRCT,total_transmission_energy_uj,736.112140,4.896530,744.348775,1.357249,50
4000,DRCT,total_bits,798976.160000,3694.046669,804841.350000,1023.937496,50
4000,DRCT,avg_tag_bits,143.640030,0.573915,144.646513,0.159081,50
4000,DRCT,avg_reader_bits,56.104010,0.545485,57.068850,0.151201,50
4000,DRCT,avg_total_bits,199.744040,0.923512,201.210338,0.255984,50
4000,DRCT,avg_query_efficiency,0.692425,0.006349,0.701207,0.001760,50
4000,DRCT,peak_stack_depth,11.800000,0.534522,12.550000,0.148162,50
4000,DRCT,avg_tag_responses,13.304750,0.032583,13.357275,0.009032,50
4000,EAQ_CBB,total_protocol_time_ms,8943.864125,24.647379,8981.847813,6.831905,50
4000,EAQ_CBB,throughput_tags_per_sec,447.237315,1.232936,449.321899,0.341752,50
4000,EAQ_CBB,system_efficiency,0.546666,0.002221,0.550373,0.000616,50
4000,EAQ_CBB,collision_slots,3317.200000,29.706043,3363.500000,8.234095,50
4000,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
4000,EAQ_CBB,total_energy_uj,1790746.423872,5554.007555,1801088.176375,1539.492351,50
4000,EAQ_CBB,total_listening_energy_uj,1789295.921503,5550.779874,1799633.348675,1538.597683,50
4000,EAQ_CBB,total_transmission_energy_uj,1450.502370,3.786718,1455.902225,1.049625,50
4000,EAQ_CBB,total_bits,1146984.540000,4499.727090,1153631.750000,1247.260715,50
4000,EAQ_CBB,avg_tag_bits,140.577785,0.883609,141.870663,0.244924,50
4000,EAQ_CBB,avg_reader_bits,146.168350,0.268517,146.577025,0.074429,50
4000,EAQ_CBB,avg_total_bits,286.746135,1.124932,288.407938,0.311815,50
4000,EAQ_CBB,avg_query_efficiency,1.205931,0.010815,1.224066,0.002998,50
4000,EAQ_CBB,peak_stack_depth,985.200000,3.790428,991.000000,1.050653,50
4000,EAQ_CBB,avg_tag_responses,3.785580,0.018560,3.813400,0.005144,50
4000,EMDT,total_protocol_time_ms,5663.006500,65.348344,5789.885625,18.113637,50
4000,EMDT,throughput_tags_per_sec,706.430170,8.099499,717.453524,2.245067,50
4000,EMDT,system_efficiency,0.526495,0.007549,0.538430,0.002093,50
4000,EMDT,collision_slots,2395.300000,69.407478,2528.700000,19.238771,50
4000,EMDT,idle_slots,1203.660000,48.718940,1284.050000,13.504201,50
4000,EMDT,total_energy_uj,1131588.478455,13953.319627,1155274.743450,3867.662876,50
4000,EMDT,total_listening_energy_uj,1131082.872135,13951.057252,1154763.084450,3867.035778,50
4000,EMDT,total_transmission_energy_uj,505.606320,2.614766,510.730200,0.724776,50
4000,EMDT,total_bits,684828.120000,1317.045761,687414.600000,365.066460,50
4000,EMDT,avg_tag_bits,144.008320,0.022025,144.060400,0.006105,50
4000,EMDT,avg_reader_bits,27.198710,0.326222,27.832475,0.090424,50
4000,EMDT,avg_total_bits,171.207030,0.329261,171.853650,0.091267,50
4000,EMDT,avg_query_efficiency,1.671292,0.047759,1.736678,0.013238,50
4000,EMDT,peak_stack_depth,41.180000,1.043737,43.000000,0.289309,50
4000,EMDT,avg_tag_responses,5.156520,0.039342,5.228550,0.010905,50
4000,FHS_RAC,total_protocol_time_ms,6182.338475,16.305017,6212.098937,4.519520,50
4000,FHS_RAC,throughput_tags_per_sec,647.008775,1.705151,649.692044,0.472644,50
4000,FHS_RAC,system_efficiency,0.554211,0.002377,0.557888,0.000659,50
4000,FHS_RAC,collision_slots,2525.080000,16.558912,2555.750000,4.589896,50
4000,FHS_RAC,idle_slots,692.520000,21.801741,723.550000,6.043134,50
4000,FHS_RAC,total_energy_uj,1237251.867405,3747.895283,1242560.505606,1038.863570,50
4000,FHS_RAC,total_listening_energy_uj,1236555.487535,3745.835977,1241861.422356,1038.292760,50
4000,FHS_RAC,total_transmission_energy_uj,696.379870,2.284756,700.545475,0.633302,50
4000,FHS_RAC,total_bits,647796.980000,1107.489374,649833.850000,306.980393,50
4000,FHS_RAC,avg_tag_bits,99.869015,0.020992,99.902563,0.005819,50
4000,FHS_RAC,avg_reader_bits,62.080230,0.288634,62.605150,0.080005,50
4000,FHS_RAC,avg_total_bits,161.949245,0.276872,162.458462,0.076745,50
4000,FHS_RAC,avg_query_efficiency,1.584175,0.010348,1.596520,0.002868,50
4000,FHS_RAC,peak_stack_depth,20.280000,1.050559,22.000000,0.291200,50
4000,FHS_RAC,avg_tag_responses,7.702790,0.010902,7.719575,0.003022,50
4000,HLCT-Base,total_protocol_time_ms,5293.619350,19.798411,5318.837375,5.487840,50
4000,HLCT-Base,throughput_tags_per_sec,755.637026,2.823435,759.865479,0.782616,50
4000,HLCT-Base,system_efficiency,0.322299,0.003859,0.328129,0.001070,50
4000,HLCT-Base,collision_slots,1619.580000,16.953827,1644.000000,4.699361,50
4000,HLCT-Base,idle_slots,6793.020000,142.214338,7037.750000,39.419803,50
4000,HLCT-Base,total_energy_uj,1076418.950312,4914.820919,1082252.940206,1362.318854,50
4000,HLCT-Base,total_listening_energy_uj,1075831.619033,4913.043000,1081663.191331,1361.826041,50
4000,HLCT-Base,total_transmission_energy_uj,587.331280,2.121082,589.877750,0.587934,50
4000,HLCT-Base,total_bits,718185.440000,1727.906119,720565.800000,478.951141,50
4000,HLCT-Base,avg_tag_bits,141.506600,0.264208,141.869338,0.073235,50
4000,HLCT-Base,avg_reader_bits,38.039760,0.221312,38.323712,0.061345,50
4000,HLCT-Base,avg_total_bits,179.546360,0.431977,180.141450,0.119738,50
4000,HLCT-Base,avg_query_efficiency,2.470041,0.025825,2.507837,0.007158,50
4000,HLCT-Base,peak_stack_depth,1066.400000,11.982981,1085.100000,3.321513,50
4000,HLCT-Base,ovg_trigger_count,9.780000,3.845432,16.550000,1.065899,50
4000,HLCT-Base,fallback_invocation_count,0.540000,0.578880,1.000000,0.160457,50
4000,HLCT-Base,fallback_invocation_ratio,0.000338,0.000361,0.000640,0.000100,50
4000,HLCT-Base,prefix_stagnation_trigger_count,2.080000,1.352850,4.000000,0.374991,50
4000,HLCT-Base,prefix_stag_score_trigger_count,2.280000,1.485165,4.550000,0.411667,50
4000,HLCT-Base,repeated_pattern_trigger_count,0.040000,0.197949,0.000000,0.054869,50
4000,HLCT-Base,ovg_success_count,0.020000,0.141421,0.000000,0.039200,50
4000,HLCT-Base,post_ovg_singleton_count,0.020000,0.141421,0.000000,0.039200,50
4000,HLCT-Base,ovg_fallback_avoid_count,0.000000,0.000000,0.000000,0.000000,50
4000,HLCT-Base,ovg_rehash_count,2.080000,1.367852,4.000000,0.379149,50
4000,HLCT-Base,ovg_width_up_count,0.000000,0.000000,0.000000,0.000000,50
4000,HLCT-Base,ovg_width_down_count,2.100000,1.359021,4.000000,0.376701,50
4000,HLCT-Base,ovg_no_singleton_count,2.080000,1.367852,4.000000,0.379149,50
4000,HLCT-Base,inspect_collision_count,23.960000,4.703277,30.550000,1.303682,50
4000,HLCT-Base,fcw_cache_created_count,1572.660000,16.551232,1600.100000,4.587767,50
4000,HLCT-Base,fcw_cache_hit_count,1572.100000,16.449366,1599.000000,4.559532,50
4000,HLCT-Base,fcw_cache_hit_ratio,0.999645,0.000482,1.000000,0.000134,50
4000,HLCT-Base,fcw_fast_path_count,0.000000,0.000000,0.000000,0.000000,50
4000,HLCT-Base,fcw_width_up_count,0.000000,0.000000,0.000000,0.000000,50
4000,HLCT-Base,fcw_width_down_count,0.000000,0.000000,0.000000,0.000000,50
4000,HLCT-Base,adaptive_cbit_r4_count,345.160000,11.704456,364.200000,3.244310,50
4000,HLCT-Base,multibit_fallback_count,0.540000,0.578880,1.000000,0.160457,50
4000,HLCT-Base,epc_verification_count,4022.960000,4.703277,4029.550000,1.303682,50
4000,HLCT-Base,verify_fail_count,22.960000,4.703277,29.550000,1.303682,50
4000,HLCT-Base,avg_tag_responses,6.041490,0.010385,6.058937,0.002879,50
4000,HT_EEAC,total_protocol_time_ms,19876.685400,270.602415,20311.724250,75.007163,50
4000,HT_EEAC,throughput_tags_per_sec,201.277310,2.737037,205.065700,0.758668,50
4000,HT_EEAC,system_efficiency,0.102545,0.001579,0.104696,0.000438,50
4000,HT_EEAC,collision_slots,31905.420000,571.668417,32810.100000,158.458401,50
4000,HT_EEAC,idle_slots,3110.980000,120.074890,3325.300000,33.283061,50
4000,HT_EEAC,total_energy_uj,4818776.345580,84393.878912,4955504.765037,23392.789755,50
4000,HT_EEAC,total_listening_energy_uj,4816580.380620,84364.489595,4953264.529838,23384.643452,50
4000,HT_EEAC,total_transmission_energy_uj,2195.964960,30.963379,2245.235600,8.582611,50
4000,HT_EEAC,total_bits,1816847.520000,22273.475784,1853170.600000,6173.892501,50
4000,HT_EEAC,avg_tag_bits,239.621680,2.286674,243.240400,0.633834,50
4000,HT_EEAC,avg_reader_bits,214.590200,3.308353,219.775050,0.917029,50
4000,HT_EEAC,avg_total_bits,454.211880,5.568369,463.292650,1.543473,50
4000,HT_EEAC,avg_query_efficiency,0.125410,0.002242,0.128709,0.000622,50
4000,HT_EEAC,avg_tag_responses,143.201395,9.672146,161.436425,2.680982,50
4000,ICT,total_protocol_time_ms,8252.051500,1.039409,8253.761875,0.288109,50
4000,ICT,throughput_tags_per_sec,484.727957,0.061056,484.827255,0.016924,50
4000,ICT,system_efficiency,0.500063,0.000000,0.500063,0.000000,50
4000,ICT,collision_slots,3999.000000,0.000000,3999.000000,0.000000,50
4000,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
4000,ICT,total_energy_uj,1655562.495410,245.463522,1655940.807644,68.039017,50
4000,ICT,total_listening_energy_uj,1652634.514850,244.866076,1653012.209944,67.873414,50
4000,ICT,total_transmission_energy_uj,2927.980560,1.816343,2930.538800,0.503465,50
4000,ICT,total_bits,5043382.800000,3401.430851,5048308.000000,942.828530,50
4000,ICT,avg_tag_bits,1193.130840,0.834346,1194.365325,0.231269,50
4000,ICT,avg_reader_bits,67.714860,0.041576,67.783275,0.011524,50
4000,ICT,avg_total_bits,1260.845700,0.850358,1262.077000,0.235707,50
4000,ICT,avg_query_efficiency,1.000250,0.000000,1.000250,0.000000,50
4000,ICT,peak_stack_depth,13.460000,0.578880,14.000000,0.160457,50
4000,ICT,avg_tag_responses,13.298670,0.010161,13.313413,0.002817,50
4000,LAPCT,total_protocol_time_ms,10330.823250,0.519704,10331.678437,0.144055,50
4000,LAPCT,throughput_tags_per_sec,387.190828,0.019478,387.222505,0.005399,50
4000,LAPCT,system_efficiency,0.497451,0.000000,0.497451,0.000000,50
4000,LAPCT,collision_slots,4041.000000,0.000000,4041.000000,0.000000,50
4000,LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
4000,LAPCT,total_energy_uj,2071792.895115,148.315435,2072054.371350,41.110941,50
4000,LAPCT,total_listening_energy_uj,2068927.416655,147.542367,2069188.782300,40.896658,50
4000,LAPCT,total_transmission_energy_uj,2865.478460,1.756443,2867.973400,0.486861,50
4000,LAPCT,total_bits,3924027.760000,3409.156084,3929018.300000,944.969855,50
4000,LAPCT,avg_tag_bits,830.429510,0.844492,831.678738,0.234081,50
4000,LAPCT,avg_reader_bits,150.577430,0.020788,150.611638,0.005762,50
4000,LAPCT,avg_total_bits,981.006940,0.852289,982.254575,0.236242,50
4000,LAPCT,avg_query_efficiency,0.989854,0.000000,0.989854,0.000000,50
4000,LAPCT,peak_stack_depth,16.400000,0.571429,17.000000,0.158392,50
4000,LAPCT,avg_tag_responses,10.298670,0.010161,10.313413,0.002817,50
4000,NLHQT(n=1),total_protocol_time_ms,10228.833850,57.154367,10334.740000,15.842382,50
4000,NLHQT(n=1),throughput_tags_per_sec,391.063364,2.181200,394.042560,0.604598,50
4000,NLHQT(n=1),system_efficiency,0.257105,0.001752,0.259523,0.000486,50
4000,NLHQT(n=1),collision_slots,11558.560000,106.255787,11757.000000,29.452601,50
4000,NLHQT(n=1),idle_slots,0.000000,0.000000,0.000000,0.000000,50
4000,NLHQT(n=1),total_energy_uj,2048829.031907,12810.661558,2072919.128113,3550.934218,50
