BINARY_LENGTH,id_distribution,TOTAL_TAGS,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,min_tag_responses,max_tag_responses,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,drct_random_check_count,drct_unresolved_stack_empty_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,channel_use_ratio
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,1010459508,1198647629,7987596.250000,230579.000000,860908.000000,21204,2446692.863000,891.612000,2447584.475000,6000,6000,10344,2452,,,,,,,,,,,,,,,,,,6044.000000,44.000000,6.225667,,751.164657,HLCT-Base,34,1430.000000,24.000000,24.000000,1.000000,3.000000,3.000000,0.000000,3.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,45.000000,2363.000000,2358.000000,0.997884,0.000000,0.000000,0.000000,523.000000,1.000000,136.000000,284.000000,1963.000000,0.000000,24.000000,1.000000,0.000415,,,,,,,,,,,18796,0.319217,143.484667,38.429833,1091487.000000,181.914500,2.446982,7987.596250,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,1495430240,2605301134,9291812.500000,268777.000000,1006159.000000,24455,3319491.380000,1040.633500,3320532.013500,7000,7000,11816,2840,,,,,,,,,,,,,,,,,,7041.000000,41.000000,6.287571,,753.351405,HLCT-Base,34,1566.000000,30.000000,30.000000,1.000000,7.000000,7.000000,0.000000,7.000000,0.000000,7.000000,7.000000,0.000000,0.000000,0.000000,42.000000,2757.000000,2755.000000,0.999275,0.000000,0.000000,0.000000,572.000000,1.000000,165.000000,357.000000,2246.000000,0.000000,30.000000,1.000000,0.000357,,,,,,,,,,,21656,0.323236,143.737000,38.396714,1274936.000000,182.133714,2.464789,9291.812500,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,2438334091,4187910194,10579507.500000,305971.000000,1150120.000000,27723,4307585.416250,1187.002000,4308772.418250,8000,8000,13331,3211,,,,,,,,,,,,,,,,,,8030.000000,30.000000,6.336500,,756.178867,HLCT-Base,34,1675.000000,33.000000,33.000000,1.000000,4.000000,4.000000,0.000000,4.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,31.000000,3150.000000,3147.000000,0.999048,0.000000,0.000000,0.000000,639.000000,1.000000,174.000000,418.000000,2555.000000,0.000000,33.000000,1.000000,0.000314,,,,,,,,,,,24542,0.325972,143.765000,38.246375,1456091.000000,182.011375,2.491436,10579.507500,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,4172914266,167857954,11877152.500000,342629.000000,1297481.000000,31097,5422456.394125,1333.998500,5423790.392625,9000,9000,14989,3572,,,,,,,,,,,,,,,,,,9036.000000,36.000000,6.374333,,757.757383,HLCT-Base,34,1753.000000,35.000000,35.000000,1.000000,7.000000,7.000000,0.000000,7.000000,0.000000,7.000000,7.000000,0.000000,0.000000,0.000000,37.000000,3499.000000,3496.000000,0.999143,0.000000,0.000000,0.000000,740.000000,1.000000,220.000000,421.000000,2859.000000,0.000000,35.000000,1.000000,0.000283,,,,,,,,,,,27561,0.326548,144.164556,38.069889,1640110.000000,182.234444,2.519597,11877.152500,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,773015684,1555185976,13235862.500000,382443.000000,1450855.000000,34595,6693004.239125,1490.313500,6694494.552625,10000,10000,16698,3980,,,,,,,,,,,,,,,,,,10064.000000,64.000000,6.424300,,755.523110,HLCT-Base,34,1805.000000,58.000000,58.000000,2.000000,9.000000,9.000000,0.000000,8.000000,0.000000,8.000000,8.000000,0.000000,0.000000,0.000000,64.000000,3852.000000,3849.000000,0.999221,0.000000,0.000000,0.000000,836.000000,2.000000,228.000000,486.000000,3143.000000,0.000000,58.000000,2.000000,0.000511,,,,,,,,,,,30678,0.325966,145.085500,38.244300,1833298.000000,183.329800,2.512563,13235.862500,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,1246993108,4017819561,1313013.750000,36932.000000,136663.000000,3538,66462.240625,142.195500,66604.436125,1000,1000,1754,396,,,,,,,,,,,,,,,,,,1008.000000,8.000000,5.455000,,761.606647,HLCT-Base,35,189.000000,2.000000,2.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,9.000000,379.000000,379.000000,1.000000,0.000000,0.000000,0.000000,85.000000,0.000000,11.000000,45.000000,330.000000,0.000000,2.000000,0.000000,0.000000,,,,,,,,,,,3150,0.317460,136.663000,36.932000,173595.000000,173.595000,2.525253,1313.013750,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,904298732,4152588640,2621736.250000,74888.000000,278559.000000,6791,262788.186375,289.055500,263077.241875,2000,2000,3210,799,,,,,,,,,,,,,,,,,,2017.000000,17.000000,5.734500,,762.853243,HLCT-Base,35,519.000000,6.000000,6.000000,0.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,18.000000,764.000000,764.000000,1.000000,0.000000,0.000000,0.000000,166.000000,0.000000,52.000000,108.000000,616.000000,0.000000,6.000000,0.000000,0.000000,,,,,,,,,,,6009,0.332834,139.279500,37.444000,353447.000000,176.723500,2.503129,2621.736250,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,1186277112,2664640570,3953300.000000,113120.000000,421421.000000,10431,601366.143125,436.950500,601803.093625,3000,3000,5039,1205,,,,,,,,,,,,,,,,,,3018.000000,18.000000,5.918333,,758.859687,HLCT-Base,35,813.000000,3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,1168.000000,1168.000000,1.000000,0.000000,0.000000,0.000000,259.000000,0.000000,69.000000,157.000000,958.000000,0.000000,3.000000,0.000000,0.000000,,,,,,,,,,,9244,0.324535,140.473667,37.706667,534541.000000,178.180333,2.489627,3953.300000,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,1999417330,4247014723,5314833.750000,152428.000000,566394.000000,14275,1083161.930875,588.053000,1083749.983875,4000,4000,7056,1622,,,,,,,,,,,,,,,,,,4025.000000,25.000000,6.041500,,752.610559,HLCT-Base,35,1071.000000,7.000000,7.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,26.000000,1571.000000,1571.000000,1.000000,0.000000,0.000000,0.000000,362.000000,1.000000,78.000000,214.000000,1297.000000,0.000000,7.000000,1.000000,0.000626,,,,,,,,,,,12678,0.315507,141.598500,38.107000,718822.000000,179.705500,2.466091,5314.833750,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,2546935470,3605608823,6635547.500000,190606.000000,711629.000000,17725,1698998.806625,737.026500,1699735.833125,5000,5000,8718,2018,,,,,,,,,,,,,,,,,,5029.000000,29.000000,6.129800,,753.517325,HLCT-Base,35,1292.000000,9.000000,9.000000,0.000000,4.000000,4.000000,0.000000,4.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,30.000000,1959.000000,1958.000000,0.999490,0.000000,0.000000,0.000000,445.000000,0.000000,113.000000,280.000000,1587.000000,0.000000,9.000000,0.000000,0.000000,,,,,,,,,,,15736,0.317743,142.325800,38.121200,902235.000000,180.447000,2.477701,6635.547500,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,2620262983,3782861860,7905487.500000,226516.000000,855522.000000,20914,2421316.522750,880.793000,2422197.315750,6000,6000,10208,2365,,,,,,,,,,,,,,,,,,6024.000000,24.000000,6.200333,,758.966477,HLCT-Base,35,1412.000000,18.000000,18.000000,1.000000,3.000000,4.000000,0.000000,3.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,25.000000,2316.000000,2315.000000,0.999568,0.000000,0.000000,0.000000,536.000000,1.000000,132.000000,325.000000,1865.000000,0.000000,18.000000,1.000000,0.000427,,,,,,,,,,,18573,0.323050,142.587000,37.752667,1082038.000000,180.339667,2.536998,7905.487500,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,613760760,2234927919,9235391.250000,265236.000000,1004009.000000,24315,3288926.968875,1032.476500,3289959.445375,7000,7000,11816,2768,,,,,,,,,,,,,,,,,,7037.000000,37.000000,6.264429,,757.953812,HLCT-Base,35,1558.000000,18.000000,18.000000,1.000000,10.000000,10.000000,0.000000,10.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,38.000000,2693.000000,2692.000000,0.999629,0.000000,0.000000,0.000000,601.000000,1.000000,151.000000,358.000000,2203.000000,0.000000,18.000000,1.000000,0.000366,,,,,,,,,,,21584,0.324314,143.429857,37.890857,1269245.000000,181.320714,2.528902,9235.391250,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,2660583053,1480756324,10629635.000000,307123.000000,1154054.000000,28137,4327478.330500,1191.273000,4328669.603500,8000,8000,13727,3228,,,,,,,,,,,,,,,,,,8046.000000,46.000000,6.347500,,752.612860,HLCT-Base,35,1640.000000,35.000000,35.000000,1.000000,8.000000,9.000000,0.000000,8.000000,0.000000,8.000000,8.000000,0.000000,0.000000,0.000000,47.000000,3135.000000,3131.000000,0.998724,0.000000,0.000000,0.000000,663.000000,1.000000,182.000000,365.000000,2599.000000,0.000000,35.000000,1.000000,0.000314,,,,,,,,,,,24955,0.320577,144.256750,38.390375,1461177.000000,182.647125,2.478315,10629.635000,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,3946563584,3216379246,11865371.250000,342599.000000,1297994.000000,30896,5421581.012875,1334.195000,5422915.207875,9000,9000,14810,3562,,,,,,,,,,,,,,,,,,9038.000000,38.000000,6.376667,,758.509768,HLCT-Base,35,1745.000000,52.000000,52.000000,2.000000,16.000000,16.000000,0.000000,16.000000,0.000000,16.000000,16.000000,0.000000,0.000000,0.000000,39.000000,3485.000000,3484.000000,0.999713,0.000000,0.000000,0.000000,746.000000,2.000000,203.000000,458.000000,2809.000000,0.000000,52.000000,2.000000,0.000568,,,,,,,,,,,27372,0.328803,144.221556,38.066556,1640593.000000,182.288111,2.526670,11865.371250,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,3253577419,975723461,13276676.250000,385058.000000,1449310.000000,34838,6728183.859750,1494.771000,6729678.630750,10000,10000,16826,4031,,,,,,,,,,,,,,,,,,10051.000000,51.000000,6.436400,,753.200561,HLCT-Base,35,1832.000000,54.000000,54.000000,1.000000,18.000000,18.000000,0.000000,17.000000,0.000000,18.000000,17.000000,1.000000,1.000000,0.000000,51.000000,3929.000000,3927.000000,0.999491,0.000000,0.000000,0.000000,819.000000,1.000000,231.000000,493.000000,3202.000000,0.000000,54.000000,1.000000,0.000251,,,,,,,,,,,30857,0.324076,144.931000,38.505800,1834368.000000,183.436800,2.480774,13276.676250,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,101855475,2594753814,1313190.000000,36912.000000,136787.000000,3535,66594.458375,142.217500,66736.675875,1000,1000,1750,397,,,,,,,,,,,,,,,,,,1009.000000,9.000000,5.447000,,761.504428,HLCT-Base,36,190.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,10.000000,378.000000,378.000000,1.000000,0.000000,0.000000,0.000000,89.000000,0.000000,18.000000,44.000000,325.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,3147,0.317763,136.787000,36.912000,173699.000000,173.699000,2.518892,1313.190000,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,2068473639,2836164188,2592388.750000,73595.000000,277366.000000,6643,260335.263000,285.873000,260621.136000,2000,2000,3102,776,,,,,,,,,,,,,,,,,,2011.000000,11.000000,5.723000,,771.489230,HLCT-Base,36,500.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,753.000000,753.000000,1.000000,0.000000,0.000000,0.000000,164.000000,0.000000,49.000000,110.000000,604.000000,0.000000,2.000000,0.000000,0.000000,,,,,,,,,,,5878,0.340252,138.683000,36.797500,350961.000000,175.480500,2.577320,2592.388750,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,978954201,1726859452,3945051.250000,112547.000000,420935.000000,10426,601225.148250,435.561500,601660.709750,3000,3000,5061,1191,,,,,,,,,,,,,,,,,,3017.000000,17.000000,5.911000,,760.446395,HLCT-Base,36,817.000000,4.000000,4.000000,0.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,18.000000,1156.000000,1156.000000,1.000000,0.000000,0.000000,0.000000,270.000000,0.000000,75.000000,169.000000,926.000000,0.000000,4.000000,0.000000,0.000000,,,,,,,,,,,9252,0.324254,140.311667,37.515667,533482.000000,177.827333,2.518892,3945.051250,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,1019273119,749631051,5286121.250000,151760.000000,564809.000000,14018,1076167.922750,585.924500,1076753.847250,4000,4000,6812,1612,,,,,,,,,,,,,,,,,,4018.000000,18.000000,6.035250,,756.698496,HLCT-Base,36,1075.000000,8.000000,8.000000,0.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,19.000000,1575.000000,1575.000000,1.000000,0.000000,0.000000,0.000000,342.000000,0.000000,83.000000,219.000000,1284.000000,0.000000,8.000000,0.000000,0.000000,,,,,,,,,,,12424,0.321958,141.202250,37.940000,716569.000000,179.142250,2.481390,5286.121250,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,4162552680,745879849,6625465.000000,189841.000000,710750.000000,17760,1685254.097750,735.057000,1685989.154750,5000,5000,8791,1997,,,,,,,,,,,,,,,,,,5025.000000,25.000000,6.130000,,754.664012,HLCT-Base,36,1264.000000,10.000000,10.000000,1.000000,3.000000,4.000000,0.000000,3.000000,0.000000,3.000000,3.000000,0.000000,0.000000,0.000000,26.000000,1946.000000,1944.000000,0.998972,0.000000,0.000000,0.000000,448.000000,1.000000,118.000000,278.000000,1565.000000,0.000000,10.000000,1.000000,0.000507,,,,,,,,,,,15788,0.316696,142.150000,37.968200,900591.000000,180.118200,2.503756,6625.465000,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,868241951,406937414,7956041.250000,229660.000000,856566.000000,21070,2435446.356000,887.603000,2436333.959000,6000,6000,10239,2428,,,,,,,,,,,,,,,,,,6025.000000,25.000000,6.214000,,754.143903,HLCT-Base,36,1436.000000,18.000000,18.000000,1.000000,4.000000,4.000000,0.000000,4.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,26.000000,2377.000000,2375.000000,0.999159,0.000000,0.000000,0.000000,519.000000,1.000000,139.000000,325.000000,1920.000000,0.000000,18.000000,1.000000,0.000416,,,,,,,,,,,18667,0.321423,142.761000,38.276667,1086226.000000,181.037667,2.471170,7956.041250,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,3445152787,2686091320,9274852.500000,267496.000000,1003574.000000,24551,3304985.950875,1036.779000,3306022.729875,7000,7000,11957,2812,,,,,,,,,,,,,,,,,,7030.000000,30.000000,6.280571,,754.728984,HLCT-Base,36,1548.000000,27.000000,27.000000,1.000000,7.000000,7.000000,0.000000,7.000000,0.000000,7.000000,7.000000,0.000000,0.000000,0.000000,31.000000,2751.000000,2749.000000,0.999273,0.000000,0.000000,0.000000,585.000000,1.000000,149.000000,352.000000,2253.000000,0.000000,27.000000,1.000000,0.000359,,,,,,,,,,,21769,0.321558,143.367714,38.213714,1271070.000000,181.581429,2.489331,9274.852500,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,1883916669,109905596,10586946.250000,305181.000000,1153449.000000,27832,4312930.887500,1187.086500,4314117.974000,8000,8000,13495,3192,,,,,,,,,,,,,,,,,,8048.000000,48.000000,6.333625,,755.647550,HLCT-Base,36,1675.000000,40.000000,40.000000,1.000000,15.000000,14.000000,0.000000,14.000000,0.000000,14.000000,14.000000,0.000000,0.000000,0.000000,48.000000,3096.000000,3095.000000,0.999677,0.000000,0.000000,0.000000,673.000000,1.000000,182.000000,397.000000,2525.000000,0.000000,40.000000,1.000000,0.000318,,,,,,,,,,,24687,0.324057,144.181125,38.147625,1458630.000000,182.328750,2.506266,10586.946250,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,2897680063,323959539,11900420.000000,344167.000000,1301899.000000,30964,5437899.513250,1339.283500,5439238.796750,9000,9000,14838,3591,,,,,,,,,,,,,,,,,,9056.000000,56.000000,6.380111,,756.275829,HLCT-Base,36,1744.000000,51.000000,51.000000,2.000000,11.000000,11.000000,0.000000,10.000000,0.000000,11.000000,10.000000,1.000000,1.000000,0.000000,57.000000,3478.000000,3471.000000,0.997987,0.000000,0.000000,0.000000,734.000000,2.000000,215.000000,456.000000,2811.000000,0.000000,51.000000,2.000000,0.000566,,,,,,,,,,,27429,0.328120,144.655444,38.240778,1646066.000000,182.896222,2.506266,11900.420000,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,3786857260,2900874823,13268278.750000,383260.000000,1452515.000000,34916,6729728.919125,1492.777500,6731221.696625,10000,10000,16987,3998,,,,,,,,,,,,,,,,,,10067.000000,67.000000,6.436100,,753.677262,HLCT-Base,36,1828.000000,40.000000,40.000000,1.000000,10.000000,10.000000,0.000000,10.000000,0.000000,10.000000,10.000000,0.000000,0.000000,0.000000,68.000000,3863.000000,3858.000000,0.998706,0.000000,0.000000,0.000000,837.000000,1.000000,233.000000,466.000000,3191.000000,0.000000,40.000000,1.000000,0.000254,,,,,,,,,,,30985,0.322737,145.251500,38.326000,1835775.000000,183.577500,2.501251,13268.278750,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,626371024,2169815815,1303770.000000,36618.000000,136573.000000,3454,66186.724250,141.522500,66328.246750,1000,1000,1680,391,,,,,,,,,,,,,,,,,,1008.000000,8.000000,5.445000,,767.006451,HLCT-Base,37,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,374.000000,374.000000,1.000000,0.000000,0.000000,0.000000,80.000000,0.000000,15.000000,49.000000,318.000000,0.000000,1.000000,0.000000,0.000000,,,,,,,,,,,3071,0.325627,136.573000,36.618000,173191.000000,173.191000,2.557545,1303.770000,,,,,,,,,,,
96,random,2000,0.000000,True,True,formal_main_scalability_uniform,263273181,3252676799,2642582.500000,75208.000000,278801.000000,7059,267026.823875,289.816500,267316.640375,2000,2000,3464,806,,,,,,,,,,,,,,,,,,2017.000000,17.000000,5.742500,,756.835406,HLCT-Base,37,538.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,771.000000,771.000000,1.000000,0.000000,0.000000,0.000000,178.000000,0.000000,52.000000,104.000000,631.000000,0.000000,2.000000,0.000000,0.000000,,,,,,,,,,,6270,0.318979,139.400500,37.604000,354009.000000,177.004500,2.481390,2642.582500,,,,,,,,,,,
96,random,3000,0.000000,True,True,formal_main_scalability_uniform,3380097081,1788861949,3964306.250000,113779.000000,421521.000000,10472,603346.119000,438.318500,603784.437500,3000,3000,5050,1220,,,,,,,,,,,,,,,,,,3018.000000,18.000000,5.925667,,756.752837,HLCT-Base,37,820.000000,3.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,1183.000000,1183.000000,1.000000,0.000000,0.000000,0.000000,262.000000,1.000000,80.000000,164.000000,954.000000,0.000000,3.000000,1.000000,0.000832,,,,,,,,,,,9270,0.323625,140.507000,37.926333,535300.000000,178.433333,2.459016,3964.306250,,,,,,,,,,,
96,random,4000,0.000000,True,True,formal_main_scalability_uniform,1920547749,2558849729,5262651.250000,151013.000000,564684.000000,13785,1068129.204125,584.368000,1068713.572125,4000,4000,6602,1601,,,,,,,,,,,,,,,,,,4019.000000,19.000000,6.026500,,760.073167,HLCT-Base,37,1070.000000,8.000000,8.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,20.000000,1562.000000,1562.000000,1.000000,0.000000,0.000000,0.000000,333.000000,0.000000,94.000000,207.000000,1273.000000,0.000000,8.000000,0.000000,0.000000,,,,,,,,,,,12203,0.327788,141.171000,37.753250,715697.000000,178.924250,2.498438,5262.651250,,,,,,,,,,,
96,random,5000,0.000000,True,True,formal_main_scalability_uniform,3471361456,2696607710,6620400.000000,190467.000000,711926.000000,17510,1690069.505250,736.897000,1690806.402250,5000,5000,8499,2020,,,,,,,,,,,,,,,,,,5029.000000,29.000000,6.136400,,755.241375,HLCT-Base,37,1273.000000,14.000000,14.000000,1.000000,2.000000,2.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,30.000000,1961.000000,1960.000000,0.999490,0.000000,0.000000,0.000000,424.000000,1.000000,110.000000,251.000000,1615.000000,0.000000,14.000000,1.000000,0.000502,,,,,,,,,,,15519,0.322186,142.385200,38.093400,902393.000000,180.478600,2.475248,6620.400000,,,,,,,,,,,
96,random,6000,0.000000,True,True,formal_main_scalability_uniform,603114957,2575714790,7955183.750000,229746.000000,857863.000000,21010,2432083.284000,888.423500,2432971.707500,6000,6000,10174,2432,,,,,,,,,,,,,,,,,,6028.000000,28.000000,6.229167,,754.225193,HLCT-Base,37,1401.000000,27.000000,27.000000,1.000000,4.000000,4.000000,0.000000,4.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,29.000000,2375.000000,2375.000000,1.000000,0.000000,0.000000,0.000000,505.000000,1.000000,150.000000,301.000000,1925.000000,0.000000,27.000000,1.000000,0.000416,,,,,,,,,,,18606,0.322477,142.977167,38.291000,1087609.000000,181.268167,2.467105,7955.183750,,,,,,,,,,,
96,random,7000,0.000000,True,True,formal_main_scalability_uniform,68197321,2013118902,9291146.250000,268825.000000,1004923.000000,24510,3320907.650375,1040.111500,3321947.761875,7000,7000,11849,2847,,,,,,,,,,,,,,,,,,7033.000000,33.000000,6.291286,,753.405426,HLCT-Base,37,1568.000000,27.000000,27.000000,1.000000,5.000000,5.000000,0.000000,5.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,34.000000,2780.000000,2778.000000,0.999281,0.000000,0.000000,0.000000,567.000000,1.000000,157.000000,327.000000,2302.000000,0.000000,27.000000,1.000000,0.000355,,,,,,,,,,,21696,0.322640,143.560429,38.403571,1273748.000000,181.964000,2.458728,9291.146250,,,,,,,,,,,
96,random,8000,0.000000,True,True,formal_main_scalability_uniform,1540790134,813886972,10624320.000000,307600.000000,1151681.000000,28070,4323990.177875,1191.040500,4325181.218375,8000,8000,13632,3236,,,,,,,,,,,,,,,,,,8034.000000,34.000000,6.343125,,752.989368,HLCT-Base,37,1664.000000,40.000000,40.000000,2.000000,12.000000,14.000000,0.000000,12.000000,0.000000,12.000000,12.000000,0.000000,0.000000,0.000000,35.000000,3167.000000,3162.000000,0.998421,0.000000,0.000000,0.000000,675.000000,2.000000,185.000000,417.000000,2558.000000,0.000000,40.000000,2.000000,0.000625,,,,,,,,,,,24868,0.321699,143.960125,38.450000,1459281.000000,182.410125,2.472188,10624.320000,,,,,,,,,,,
96,random,9000,0.000000,True,True,formal_main_scalability_uniform,2752656747,1752070772,11876143.750000,342354.000000,1297916.000000,31119,5419314.477500,1333.666000,5420648.143500,9000,9000,15037,3560,,,,,,,,,,,,,,,,,,9038.000000,38.000000,6.376000,,757.821747,HLCT-Base,37,1726.000000,32.000000,32.000000,1.000000,5.000000,5.000000,0.000000,5.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,39.000000,3483.000000,3480.000000,0.999139,0.000000,0.000000,0.000000,753.000000,1.000000,193.000000,456.000000,2840.000000,0.000000,32.000000,1.000000,0.000284,,,,,,,,,,,27597,0.326122,144.212889,38.039333,1640270.000000,182.252222,2.528090,11876.143750,,,,,,,,,,,
96,random,10000,0.000000,True,True,formal_main_scalability_uniform,4196098362,3567889961,13274247.500000,385419.000000,1450803.000000,34659,6724484.722125,1496.239500,6725980.961625,10000,10000,16651,4033,,,,,,,,,,,,,,,,,,10058.000000,58.000000,6.437900,,753.338372,HLCT-Base,37,1838.000000,62.000000,62.000000,2.000000,16.000000,16.000000,0.000000,16.000000,0.000000,16.000000,16.000000,0.000000,0.000000,0.000000,59.000000,3916.000000,3911.000000,0.998723,0.000000,0.000000,0.000000,798.000000,2.000000,244.000000,523.000000,3144.000000,0.000000,62.000000,2.000000,0.000503,,,,,,,,,,,30684,0.325903,145.080300,38.541900,1836222.000000,183.622200,2.479544,13274.247500,,,,,,,,,,,
96,random,1000,0.000000,True,True,formal_main_scalability_uniform,1556630921,1818217619,1303941.250000,36574.000000,135886.000000,3495,65685.735500,141.091000,65826.826500,1000,1000,1724,388,,,,,,,,,,,,,,,,,,1005.000000,5.000000,5.434000,,766.905718,HLCT-Base,38,183.000000,3.000000,3.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,6.000000,377.000000,377.000000,1.000000,0.000000,0.000000,0.000000,89.000000,0.000000,23.000000,51.000000,306.000000,0.000000,3.000000,0.000000,0.000000,,,,,,,,,,,3112,0.321337,135.886000,36.574000,172460.000000,172.460000,2.577320,1303.941250,,,,,,,,,,,
