experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,TOTAL_TAGS
formal_main_scalability_uniform,DQTA(k_max=3),23,2923336058,3567649863,4000
formal_main_scalability_uniform,DQTA(k_max=3),23,4019703392,3020227124,5000
formal_main_scalability_uniform,DQTA(k_max=3),23,1810932190,2914650381,6000
formal_main_scalability_uniform,DQTA(k_max=3),23,483059484,2520391488,7000
formal_main_scalability_uniform,DQTA(k_max=3),23,4162089257,4130186229,8000
formal_main_scalability_uniform,DQTA(k_max=3),23,712187005,498027226,9000
formal_main_scalability_uniform,DQTA(k_max=3),23,1131568157,2869400134,10000
formal_main_scalability_uniform,DQTA(k_max=3),24,263910823,2651315861,1000
formal_main_scalability_uniform,DQTA(k_max=3),24,2963103230,2529325343,2000
formal_main_scalability_uniform,DQTA(k_max=3),24,1714535935,505221036,3000
formal_main_scalability_uniform,DQTA(k_max=3),24,2426802840,2923284853,4000
formal_main_scalability_uniform,DQTA(k_max=3),24,1581193531,2737061942,5000
formal_main_scalability_uniform,DQTA(k_max=3),24,2198978849,1145059535,6000
formal_main_scalability_uniform,DQTA(k_max=3),24,3562332497,3960986549,7000
formal_main_scalability_uniform,DQTA(k_max=3),24,1181774812,1311313046,8000
formal_main_scalability_uniform,DQTA(k_max=3),24,2630932029,3008638941,9000
formal_main_scalability_uniform,DQTA(k_max=3),24,394957271,2652879586,10000
formal_main_scalability_uniform,DQTA(k_max=3),25,1123227648,422803381,1000
formal_main_scalability_uniform,DQTA(k_max=3),25,3145937857,1212736795,2000
formal_main_scalability_uniform,DQTA(k_max=3),25,2987666976,879080450,3000
formal_main_scalability_uniform,DQTA(k_max=3),25,535996544,1562364357,4000
formal_main_scalability_uniform,DQTA(k_max=3),25,3929074059,3079335353,5000
formal_main_scalability_uniform,DQTA(k_max=3),25,1239427302,186829150,6000
formal_main_scalability_uniform,DQTA(k_max=3),25,2235217936,3181915351,7000
formal_main_scalability_uniform,DQTA(k_max=3),25,1359268291,1295184891,8000
formal_main_scalability_uniform,DQTA(k_max=3),25,3753923393,2413412227,9000
formal_main_scalability_uniform,DQTA(k_max=3),25,4235713438,1140693169,10000
formal_main_scalability_uniform,DQTA(k_max=3),26,3725228539,3203737942,1000
formal_main_scalability_uniform,DQTA(k_max=3),26,1622600635,2443306995,2000
formal_main_scalability_uniform,DQTA(k_max=3),26,1238712431,924344171,3000
formal_main_scalability_uniform,DQTA(k_max=3),26,2047816085,3955914454,4000
formal_main_scalability_uniform,DQTA(k_max=3),26,2377721403,175862945,5000
formal_main_scalability_uniform,DQTA(k_max=3),26,217403670,42272700,6000
formal_main_scalability_uniform,DQTA(k_max=3),26,4275249850,715135031,7000
formal_main_scalability_uniform,DQTA(k_max=3),26,273293829,3573003564,8000
formal_main_scalability_uniform,DQTA(k_max=3),26,433317682,2853030553,9000
formal_main_scalability_uniform,DQTA(k_max=3),26,1169833969,1235532686,10000
formal_main_scalability_uniform,DQTA(k_max=3),27,3384644144,381012798,1000
formal_main_scalability_uniform,DQTA(k_max=3),27,3229019764,4088560838,2000
formal_main_scalability_uniform,DQTA(k_max=3),27,1586523475,2160016643,3000
formal_main_scalability_uniform,DQTA(k_max=3),27,3967481213,2048209009,4000
formal_main_scalability_uniform,DQTA(k_max=3),27,2707233727,3437805849,5000
formal_main_scalability_uniform,DQTA(k_max=3),27,2014044381,1660324641,6000
formal_main_scalability_uniform,DQTA(k_max=3),27,3774076755,4044496614,7000
formal_main_scalability_uniform,DQTA(k_max=3),27,250318360,993520694,8000
formal_main_scalability_uniform,DQTA(k_max=3),27,1019303604,2323566293,9000
formal_main_scalability_uniform,DQTA(k_max=3),27,934049831,3785017076,10000
